#mT Tbq_01 Tbq_02 Tbq_03
1380.5 0.091215 0.085825 0.08053249999999999
1381.0 0.09103 0.08565 0.08036499999999999
1381.5 0.09084500000000001 0.08547500000000001 0.08019749999999999
1382.0 0.09066 0.0853 0.08002999999999999
1382.5 0.090475 0.085125 0.0798625
1383.0 0.09029000000000001 0.08495 0.07969499999999999
1383.5 0.090105 0.084775 0.0795275
1384.0 0.08992 0.08460000000000001 0.07935999999999999
1384.5 0.08973500000000001 0.084425 0.0791925
1385.0 0.08955 0.08425 0.07902499999999998
1385.5 0.089365 0.08407500000000001 0.0788575
1386.0 0.08918000000000001 0.0839 0.07869
1386.5 0.088995 0.08372500000000001 0.0785225
1387.0 0.08881 0.08355 0.078355
1387.5 0.08862500000000001 0.083375 0.0781875
1388.0 0.08844 0.08320000000000001 0.07801999999999999
1388.5 0.088255 0.083025 0.07785249999999999
1389.0 0.08807000000000001 0.08285000000000001 0.07768499999999999
1389.5 0.087885 0.082675 0.07751749999999999
1390.0 0.0877 0.0825 0.07734999999999999
1390.5 0.08751500000000001 0.08232500000000001 0.0771825
1391.0 0.08733 0.08215 0.077015
1391.5 0.087145 0.081975 0.0768475
1392.0 0.08696000000000001 0.08180000000000001 0.07668
1392.5 0.086775 0.081625 0.0765125
1393.0 0.08659 0.08145000000000001 0.076345
1393.5 0.086405 0.081275 0.0761775
1394.0 0.08622 0.0811 0.07601
1394.5 0.086035 0.08092500000000001 0.0758425
1395.0 0.08585 0.08075 0.07567499999999999
1395.5 0.085665 0.08057500000000001 0.07550749999999999
1396.0 0.08548 0.0804 0.07533999999999999
1396.5 0.085295 0.080225 0.07517249999999999
1397.0 0.08511 0.08005000000000001 0.07500499999999999
1397.5 0.084925 0.079875 0.0748375
1398.0 0.08474 0.07970000000000001 0.07467
1398.5 0.084555 0.079525 0.0745025
1399.0 0.08437 0.07935 0.074335
1399.5 0.084185 0.07917500000000001 0.0741675
1400.0 0.084 0.079 0.074
1400.5 0.08390750000000001 0.07891 0.0739175
1401.0 0.083815 0.07882 0.073835
1401.5 0.0837225 0.07873 0.0737525
1402.0 0.08363000000000001 0.07864 0.07367
1402.5 0.0835375 0.07855 0.0735875
1403.0 0.083445 0.07846 0.073505
1403.5 0.08335250000000001 0.07837 0.0734225
1404.0 0.08326 0.07828 0.07334
1404.5 0.0831675 0.07819 0.0732575
1405.0 0.08307500000000001 0.0781 0.07317499999999999
1405.5 0.0829825 0.07801 0.07309249999999999
1406.0 0.08289 0.07792 0.07300999999999999
1406.5 0.08279750000000001 0.07783 0.07292749999999999
1407.0 0.082705 0.07774 0.072845
1407.5 0.0826125 0.07765 0.0727625
1408.0 0.08252000000000001 0.07756 0.07268
1408.5 0.0824275 0.07747 0.0725975
1409.0 0.082335 0.07738 0.072515
1409.5 0.08224250000000001 0.07729 0.0724325
1410.0 0.08215 0.0772 0.07235
1410.5 0.0820575 0.07711 0.0722675
1411.0 0.08196500000000001 0.07702 0.072185
1411.5 0.0818725 0.07693 0.0721025
1412.0 0.08178 0.07684 0.07202
1412.5 0.08168750000000001 0.07675 0.0719375
1413.0 0.081595 0.07666 0.071855
1413.5 0.0815025 0.07657 0.0717725
1414.0 0.08141000000000001 0.07648 0.07169
1414.5 0.0813175 0.07639 0.07160749999999999
1415.0 0.081225 0.0763 0.07152499999999999
1415.5 0.08113250000000001 0.07621 0.07144249999999999
1416.0 0.08104 0.07612000000000001 0.07135999999999999
1416.5 0.0809475 0.07603 0.0712775
1417.0 0.08085500000000001 0.07594000000000001 0.071195
1417.5 0.0807625 0.07585 0.0711125
1418.0 0.08067 0.07576 0.07103
1418.5 0.08057750000000001 0.07567 0.0709475
1419.0 0.080485 0.07558 0.070865
1419.5 0.0803925 0.07549 0.0707825
1420.0 0.08030000000000001 0.0754 0.0707
1420.5 0.0802075 0.07531 0.0706175
1421.0 0.080115 0.07522 0.070535
1421.5 0.08002250000000001 0.07513 0.0704525
1422.0 0.07993 0.07504 0.07037
1422.5 0.0798375 0.07495 0.0702875
1423.0 0.07974500000000001 0.07486 0.070205
1423.5 0.0796525 0.07477 0.07012249999999999
1424.0 0.07956 0.07468 0.07003999999999999
1424.5 0.07946750000000001 0.07459 0.06995749999999999
1425.0 0.079375 0.0745 0.06987499999999999
1425.5 0.0792825 0.07441 0.0697925
1426.0 0.07919000000000001 0.07432 0.06971
1426.5 0.0790975 0.07423 0.0696275
1427.0 0.079005 0.07414 0.069545
1427.5 0.07891250000000001 0.07405 0.0694625
1428.0 0.07882 0.07396 0.06938
1428.5 0.0787275 0.07387 0.0692975
1429.0 0.07863500000000001 0.07378 0.069215
1429.5 0.0785425 0.07369 0.0691325
1430.0 0.07845 0.0736 0.06905
1430.5 0.07835750000000001 0.07351 0.0689675
1431.0 0.078265 0.07342 0.068885
1431.5 0.0781725 0.07333 0.0688025
1432.0 0.07808000000000001 0.07324 0.06872
1432.5 0.0779875 0.07315 0.06863749999999999
1433.0 0.077895 0.07306 0.06855499999999999
1433.5 0.07780250000000001 0.07297000000000001 0.06847249999999999
1434.0 0.07771 0.07288 0.06838999999999999
1434.5 0.0776175 0.07279 0.0683075
1435.0 0.07752500000000001 0.0727 0.068225
1435.5 0.0774325 0.07261 0.0681425
1436.0 0.07734 0.07252 0.06806
1436.5 0.07724750000000001 0.07243 0.0679775
1437.0 0.077155 0.07234 0.067895
1437.5 0.0770625 0.07225 0.0678125
1438.0 0.07697000000000001 0.07216 0.06773
1438.5 0.0768775 0.07207 0.0676475
1439.0 0.076785 0.07198 0.067565
1439.5 0.07669250000000001 0.07189 0.0674825
1440.0 0.0766 0.0718 0.0674
1440.5 0.0765075 0.07171 0.0673175
1441.0 0.07641500000000001 0.07162 0.067235
1441.5 0.0763225 0.07153 0.0671525
1442.0 0.07623 0.07144 0.06706999999999999
1442.5 0.0761375 0.07135 0.06698749999999999
1443.0 0.076045 0.07126 0.06690499999999999
1443.5 0.0759525 0.07117 0.06682249999999999
1444.0 0.07586000000000001 0.07108 0.06674
1444.5 0.0757675 0.07099 0.0666575
1445.0 0.075675 0.0709 0.066575
1445.5 0.0755825 0.07081 0.0664925
1446.0 0.07549 0.07072 0.06641
1446.5 0.0753975 0.07063 0.0663275
1447.0 0.07530500000000001 0.07054 0.066245
1447.5 0.0752125 0.07045 0.0661625
1448.0 0.07512 0.07036 0.06608
1448.5 0.0750275 0.07027 0.0659975
1449.0 0.074935 0.07018 0.065915
1449.5 0.0748425 0.07009 0.0658325
1450.0 0.07475000000000001 0.07 0.06575
1450.5 0.0746575 0.06991 0.0656675
1451.0 0.074565 0.06982 0.065585
1451.5 0.0744725 0.06973 0.06550249999999999
1452.0 0.07438 0.06964000000000001 0.06541999999999999
1452.5 0.0742875 0.06955 0.06533749999999999
1453.0 0.07419500000000001 0.06946 0.065255
1453.5 0.0741025 0.06937 0.0651725
1454.0 0.07401 0.06928 0.06509
1454.5 0.0739175 0.06919 0.0650075
1455.0 0.073825 0.0691 0.064925
1455.5 0.0737325 0.06901 0.0648425
1456.0 0.07364000000000001 0.06892 0.06476
1456.5 0.0735475 0.06883 0.0646775
1457.0 0.073455 0.06874 0.064595
1457.5 0.0733625 0.06865 0.0645125
1458.0 0.07327 0.06856 0.06443
1458.5 0.0731775 0.06847 0.0643475
1459.0 0.07308500000000001 0.06838 0.064265
1459.5 0.0729925 0.06829 0.0641825
1460.0 0.0729 0.0682 0.06409999999999999
1460.5 0.0728075 0.06811 0.0640175
1461.0 0.072715 0.06802 0.06393499999999999
1461.5 0.0726225 0.06793 0.06385249999999999
1462.0 0.07253000000000001 0.06784 0.06377
1462.5 0.0724375 0.06775 0.0636875
1463.0 0.072345 0.06766 0.063605
1463.5 0.0722525 0.06757 0.0635225
1464.0 0.07216 0.06748 0.06344
1464.5 0.0720675 0.06739 0.0633575
1465.0 0.07197500000000001 0.0673 0.063275
1465.5 0.0718825 0.06721 0.0631925
1466.0 0.07179 0.06712 0.06311
1466.5 0.0716975 0.06703 0.0630275
1467.0 0.071605 0.06694 0.062945
1467.5 0.0715125 0.06684999999999999 0.0628625
1468.0 0.07142000000000001 0.06676 0.06278
1468.5 0.0713275 0.06667000000000001 0.0626975
1469.0 0.071235 0.06658 0.062615
1469.5 0.0711425 0.06649 0.06253249999999999
1470.0 0.07105 0.0664 0.06245
1470.5 0.0709575 0.06631 0.0623675
1471.0 0.070865 0.06622 0.062285
1471.5 0.0707725 0.06613 0.0622025
1472.0 0.07068 0.06604 0.062119999999999995
1472.5 0.0705875 0.06595 0.062037499999999995
1473.0 0.070495 0.06586 0.061954999999999996
1473.5 0.0704025 0.06577 0.0618725
1474.0 0.07031 0.06568 0.06179
1474.5 0.0702175 0.06559 0.0617075
1475.0 0.070125 0.0655 0.061625
1475.5 0.0700325 0.06541 0.0615425
1476.0 0.06994 0.06532 0.06146
1476.5 0.0698475 0.06523 0.0613775
1477.0 0.069755 0.06514 0.061295
1477.5 0.0696625 0.06505 0.061212499999999996
1478.0 0.06957 0.06496 0.06113
1478.5 0.0694775 0.06487 0.0610475
1479.0 0.069385 0.06478 0.060965
1479.5 0.0692925 0.06469 0.0608825
1480.0 0.0692 0.0646 0.0608
1480.5 0.0691075 0.06451 0.0607175
1481.0 0.069015 0.06442 0.060634999999999994
1481.5 0.0689225 0.06433 0.060552499999999995
1482.0 0.06883 0.06424 0.060469999999999996
1482.5 0.0687375 0.06415 0.0603875
1483.0 0.068645 0.06406 0.060305
1483.5 0.0685525 0.06397 0.0602225
1484.0 0.06846000000000001 0.06387999999999999 0.06014
1484.5 0.0683675 0.06379 0.0600575
1485.0 0.068275 0.0637 0.059975
1485.5 0.06818250000000001 0.06361 0.0598925
1486.0 0.06809000000000001 0.06352 0.05981
1486.5 0.0679975 0.06343 0.0597275
1487.0 0.06790500000000001 0.06334000000000001 0.059645
1487.5 0.0678125 0.06325 0.0595625
1488.0 0.06772 0.06316 0.05948
1488.5 0.06762750000000001 0.06307 0.0593975
1489.0 0.06753500000000001 0.06298000000000001 0.059315
1489.5 0.0674425 0.06289 0.0592325
1490.0 0.06735000000000001 0.0628 0.05915
1490.5 0.0672575 0.06271 0.059067499999999995
1491.0 0.067165 0.06262 0.058984999999999996
1491.5 0.06707250000000001 0.06253 0.058902499999999997
1492.0 0.06698 0.062439999999999996 0.05882
1492.5 0.0668875 0.06235 0.0587375
1493.0 0.06679500000000001 0.062259999999999996 0.058655
1493.5 0.0667025 0.06217 0.0585725
1494.0 0.06661 0.062079999999999996 0.05849
1494.5 0.06651750000000001 0.06199 0.0584075
1495.0 0.066425 0.0619 0.058325
1495.5 0.0663325 0.061810000000000004 0.0582425
1496.0 0.06624000000000001 0.06172 0.05816
1496.5 0.0661475 0.061630000000000004 0.058077500000000004
1497.0 0.066055 0.06154 0.057995
1497.5 0.06596250000000001 0.061450000000000005 0.0579125
1498.0 0.06587 0.06136 0.05783
1498.5 0.0657775 0.06127 0.0577475
1499.0 0.06568500000000001 0.06118 0.057664999999999994
1499.5 0.0655925 0.06109 0.057582499999999995
1500.0 0.0655 0.061 0.057499999999999996
1500.5 0.06540750000000001 0.06091 0.057417499999999996
1501.0 0.065315 0.06082 0.057335
1501.5 0.0652225 0.06073 0.0572525
1502.0 0.06513000000000001 0.06064 0.05717
1502.5 0.0650375 0.06055 0.0570875
1503.0 0.064945 0.06046 0.057005
1503.5 0.06485250000000001 0.06037 0.0569225
1504.0 0.06476 0.06028 0.05684
1504.5 0.0646675 0.06019 0.0567575
1505.0 0.06457500000000001 0.0601 0.056675
1505.5 0.0644825 0.06001 0.056592500000000004
1506.0 0.06439 0.05992 0.05651
1506.5 0.06429750000000001 0.05983 0.0564275
1507.0 0.064205 0.05974 0.056345
1507.5 0.0641125 0.059649999999999995 0.0562625
1508.0 0.06402000000000001 0.05956 0.05618
1508.5 0.0639275 0.059469999999999995 0.056097499999999995
1509.0 0.063835 0.05938 0.056014999999999995
1509.5 0.06374250000000001 0.059289999999999995 0.055932499999999996
1510.0 0.06365 0.0592 0.05585
1510.5 0.0635575 0.059109999999999996 0.0557675
1511.0 0.06346500000000001 0.05902 0.055685
1511.5 0.0633725 0.058929999999999996 0.0556025
1512.0 0.06328 0.05884 0.05552
1512.5 0.06318750000000001 0.05875 0.0554375
1513.0 0.063095 0.058660000000000004 0.055355
1513.5 0.0630025 0.05857 0.0552725
1514.0 0.06291000000000001 0.058480000000000004 0.05519
1514.5 0.0628175 0.05839 0.055107500000000004
1515.0 0.062725 0.058300000000000005 0.055025000000000004
1515.5 0.06263250000000001 0.05821 0.0549425
1516.0 0.06254 0.05812 0.05486
1516.5 0.0624475 0.05803 0.0547775
1517.0 0.062355 0.05794 0.054695
1517.5 0.0622625 0.05785 0.0546125
1518.0 0.06217 0.05776 0.054529999999999995
1518.5 0.0620775 0.05767 0.054447499999999996
1519.0 0.061985 0.05758 0.054365
1519.5 0.0618925 0.05749 0.0542825
1520.0 0.0618 0.0574 0.0542
1520.5 0.0617075 0.05731 0.0541175
1521.0 0.061615 0.05722 0.054035
1521.5 0.0615225 0.05713 0.0539525
1522.0 0.06143 0.05704 0.05387
1522.5 0.0613375 0.05695 0.0537875
1523.0 0.061245 0.05686 0.053705
1523.5 0.0611525 0.05677 0.053622500000000003
1524.0 0.06106 0.056679999999999994 0.053540000000000004
1524.5 0.0609675 0.05659 0.053457500000000005
1525.0 0.060875 0.056499999999999995 0.053375
1525.5 0.0607825 0.05641 0.0532925
1526.0 0.06069 0.056319999999999995 0.05321
1526.5 0.0605975 0.05623 0.0531275
1527.0 0.060505 0.056139999999999995 0.053044999999999995
1527.5 0.0604125 0.05605 0.052962499999999996
1528.0 0.06032 0.055959999999999996 0.052879999999999996
1528.5 0.0602275 0.05587 0.0527975
1529.0 0.060135 0.055779999999999996 0.052715
1529.5 0.0600425 0.05569 0.0526325
1530.0 0.05995 0.0556 0.05255
1530.5 0.0598575 0.055510000000000004 0.0524675
1531.0 0.059765 0.05542 0.052385
1531.5 0.0596725 0.055330000000000004 0.0523025
1532.0 0.05958 0.05524 0.05222
1532.5 0.0594875 0.05515 0.0521375
1533.0 0.059395 0.05506 0.052055000000000004
1533.5 0.0593025 0.05497 0.051972500000000005
1534.0 0.05921 0.05488 0.05189
1534.5 0.0591175 0.05479 0.0518075
1535.0 0.059025 0.0547 0.051725
1535.5 0.0589325 0.05461 0.0516425
1536.0 0.05884 0.05452 0.05156
1536.5 0.0587475 0.05443 0.051477499999999995
1537.0 0.058655 0.05434 0.051394999999999996
1537.5 0.0585625 0.05425 0.0513125
1538.0 0.05847 0.05416 0.05123
1538.5 0.0583775 0.05407 0.0511475
1539.0 0.058285000000000003 0.05398 0.051065
1539.5 0.0581925 0.05389 0.0509825
1540.0 0.0581 0.0538 0.0509
1540.5 0.058007500000000004 0.05371 0.0508175
1541.0 0.057915 0.05362 0.050735
1541.5 0.0578225 0.053529999999999994 0.0506525
1542.0 0.057730000000000004 0.05344 0.050570000000000004
1542.5 0.0576375 0.053349999999999995 0.050487500000000005
1543.0 0.057545 0.05326 0.050405000000000005
1543.5 0.057452500000000004 0.053169999999999995 0.0503225
1544.0 0.05736 0.05308 0.05024
1544.5 0.0572675 0.052989999999999995 0.0501575
1545.0 0.057175000000000004 0.0529 0.050075
1545.5 0.0570825 0.052809999999999996 0.049992499999999995
1546.0 0.05699 0.05272 0.049909999999999996
1546.5 0.056897500000000004 0.052629999999999996 0.0498275
1547.0 0.056805 0.05254 0.049745
1547.5 0.0567125 0.05245 0.0496625
1548.0 0.056620000000000004 0.052360000000000004 0.04958
1548.5 0.0565275 0.05227 0.0494975
1549.0 0.056435 0.052180000000000004 0.049415
1549.5 0.056342500000000004 0.05209 0.0493325
1550.0 0.05625 0.052 0.04925
1550.5 0.0561575 0.05191 0.0491675
1551.0 0.056065000000000004 0.05182 0.049085000000000004
1551.5 0.0559725 0.05173 0.049002500000000004
1552.0 0.05588 0.05164 0.048920000000000005
1552.5 0.055787500000000004 0.05155 0.0488375
1553.0 0.055695 0.05146 0.048755
1553.5 0.0556025 0.05137 0.0486725
1554.0 0.055510000000000004 0.05128 0.04859
1554.5 0.0554175 0.05119 0.0485075
1555.0 0.055325 0.0511 0.048424999999999996
1555.5 0.055232500000000004 0.05101 0.0483425
1556.0 0.05514 0.05092 0.04826
1556.5 0.0550475 0.05083 0.0481775
1557.0 0.054955000000000004 0.05074 0.048095
1557.5 0.0548625 0.05065 0.0480125
1558.0 0.05477 0.050559999999999994 0.04793
1558.5 0.054677500000000004 0.05047 0.0478475
1559.0 0.054585 0.050379999999999994 0.047765
1559.5 0.0544925 0.05029 0.0476825
1560.0 0.054400000000000004 0.050199999999999995 0.0476
1560.5 0.0543075 0.05011 0.047517500000000004
1561.0 0.054215 0.050019999999999995 0.047435000000000005
1561.5 0.054122500000000004 0.04993 0.047352500000000006
1562.0 0.05403 0.049839999999999995 0.04727
1562.5 0.0539375 0.04975 0.0471875
1563.0 0.053845000000000004 0.049659999999999996 0.047105
1563.5 0.0537525 0.04957 0.0470225
1564.0 0.05366 0.049479999999999996 0.04694
1564.5 0.053567500000000004 0.04939 0.046857499999999996
1565.0 0.053475 0.0493 0.046775
1565.5 0.0533825 0.049210000000000004 0.0466925
1566.0 0.053290000000000004 0.04912 0.04661
1566.5 0.0531975 0.04903 0.0465275
1567.0 0.053105 0.04894 0.046445
1567.5 0.053012500000000004 0.04885 0.0463625
1568.0 0.05292 0.04876 0.04628
1568.5 0.0528275 0.04867 0.0461975
1569.0 0.052735000000000004 0.04858 0.046115
1569.5 0.0526425 0.04849 0.046032500000000004
1570.0 0.05255 0.0484 0.045950000000000005
1570.5 0.052457500000000004 0.04831 0.045867500000000005
1571.0 0.052365 0.04822 0.045785000000000006
1571.5 0.0522725 0.04813 0.0457025
1572.0 0.052180000000000004 0.04804 0.04562
1572.5 0.0520875 0.04795 0.0455375
1573.0 0.051995 0.04786 0.045455
1573.5 0.051902500000000004 0.04777 0.045372499999999996
1574.0 0.05181 0.04768 0.04529
1574.5 0.0517175 0.04759 0.0452075
1575.0 0.051625000000000004 0.0475 0.045125
1575.5 0.0515325 0.04741 0.0450425
1576.0 0.05144 0.04732 0.04496
1576.5 0.051347500000000004 0.04723 0.0448775
1577.0 0.051255 0.04714 0.044795
1577.5 0.0511625 0.04705 0.0447125
1578.0 0.051070000000000004 0.04696 0.04463
1578.5 0.0509775 0.04687 0.044547500000000004
1579.0 0.050885 0.04678 0.044465000000000005
1579.5 0.0507925 0.046689999999999995 0.044382500000000005
1580.0 0.0507 0.046599999999999996 0.044300000000000006
1580.5 0.0506075 0.046509999999999996 0.0442175
1581.0 0.050515 0.046419999999999996 0.044135
1581.5 0.0504225 0.046329999999999996 0.0440525
1582.0 0.05033 0.046239999999999996 0.04397
1582.5 0.0502375 0.04615 0.0438875
1583.0 0.050145 0.04606 0.043805
1583.5 0.0500525 0.04597 0.0437225
1584.0 0.04996 0.04588 0.04364
1584.5 0.0498675 0.04579 0.0435575
1585.0 0.049775 0.0457 0.043475
1585.5 0.0496825 0.04561 0.0433925
1586.0 0.04959 0.04552 0.04331
1586.5 0.0494975 0.04543 0.0432275
1587.0 0.049405 0.04534 0.043145
1587.5 0.0493125 0.04525 0.043062500000000004
1588.0 0.04922 0.04516 0.042980000000000004
1588.5 0.0491275 0.04507 0.042897500000000005
1589.0 0.049035 0.04498 0.042815000000000006
1589.5 0.0489425 0.04489 0.0427325
1590.0 0.04885 0.0448 0.04265
1590.5 0.0487575 0.04471 0.0425675
1591.0 0.048665 0.04462 0.042485
1591.5 0.0485725 0.04453 0.0424025
1592.0 0.04848 0.04444 0.04232
1592.5 0.0483875 0.04435 0.042237500000000004
1593.0 0.048295 0.04426 0.042155000000000005
1593.5 0.0482025 0.04417 0.0420725
1594.0 0.04811 0.04408 0.04199
1594.5 0.0480175 0.04399 0.0419075
1595.0 0.047925 0.0439 0.041825
1595.5 0.0478325 0.04381 0.0417425
1596.0 0.04774 0.04372 0.04166
1596.5 0.0476475 0.043629999999999995 0.0415775
1597.0 0.047555 0.043539999999999995 0.041495000000000004
1597.5 0.0474625 0.043449999999999996 0.041412500000000005
1598.0 0.04737 0.043359999999999996 0.04133
1598.5 0.0472775 0.043269999999999996 0.0412475
1599.0 0.047185 0.043179999999999996 0.041165
1599.5 0.0470925 0.043089999999999996 0.0410825
1600.0 0.047 0.043 0.041
