m k res ratio channel r
1509.090909090909 0.9743719919997567 0 1.634363778290374 30 0.4822060111162418
1438.3838383838383 0.9996399451361497 0 1.7036882094650427 30 0.3365850669876713
1113.1313131313132 0.5397699659762929 1 0.9987488818313767 31 0.008996506196242246
1692.9292929292928 0.7983088665705489 0 1.154808233747551 30 0.16316007821583775
1296.969696969697 0.7161868735871358 0 1.1533433965344009 30 0.4899213926604802
1664.6464646464647 1.057164988565844 0 1.5173460007381983 30 0.377839789637709
1579.7979797979797 0.4925508901074824 1 0.7200742838299684 30 0.026096515328759264
2286.868686868687 0.9720591067861155 -1 -0.9720591067861155 -1 0.37284134874883657
1975.7575757575758 0.379630554264053 -1 -0.379630554264053 -1 0.012598248004725792
1113.1313131313132 0.7105982843095942 0 1.3148364796508014 31 0.02702950306071004
1791.919191919192 0.9699688408968928 -1 -0.9699688408968928 -1 0.34860427622329343
1961.6161616161617 1.0138197791013237 -1 -1.0138197791013237 -1 0.6617842632084897
2286.868686868687 1.0599335313020544 -1 -1.0599335313020544 -1 0.899443887497759
2060.606060606061 1.0256981787087374 -1 -1.0256981787087374 -1 0.7302633912457609
1749.4949494949497 0.6886908741752852 -1 -0.6886908741752852 -1 0.9103467708867574
1325.2525252525252 0.6270403869557456 0 1.0231963143811655 30 0.02499525429628948
2060.606060606061 0.874863740553393 -1 -0.874863740553393 -1 0.20843134135575198
1509.090909090909 1.0142081954804925 0 1.701183071710228 30 0.38100228038814155
2074.747474747475 0.48713072446253425 -1 -0.48713072446253425 -1 1.3342175794196371
1593.939393939394 0.9387406101192285 0 1.3380038659406628 30 0.5513230889544065
1000.0 0.96731206068668 -1 -0.96731206068668 -1 0.11232575453518044
2117.1717171717173 0.9949296973592882 -1 -0.9949296973592882 -1 1.0699254682594397
1155.5555555555557 0.9785937154971931 0 1.7368631269301036 31 0.09928163536667726
1296.969696969697 0.9267185961698069 0 1.4923825229924952 30 0.1003728149616873
2088.8888888888887 0.5594935853433417 -1 -0.5594935853433417 -1 0.02379915579479209
1169.6969696969697 0.614721463232764 0 1.0764081337173312 31 0.017660921494558827
1622.2222222222222 0.848779649928126 0 1.2041775348061046 30 0.7188397681778482
2230.30303030303 0.5344582073431623 -1 -0.5344582073431623 -1 0.016053628723838018
1395.9595959595958 0.6783811272292058 0 1.15124180470916 30 0.04930466663684771
1424.2424242424242 0.8462824718049337 0 1.441268072239504 30 0.0896187973061414
1593.939393939394 0.48687835954066544 1 0.6939564777383168 30 0.00032797328313766
2131.3131313131316 0.9938079899999065 -1 -0.9938079899999065 -1 0.6385971650799385
1565.6565656565658 0.6931324258619681 0 1.0400242584206405 30 0.09690875469067814
1466.6666666666667 0.9089693347686797 0 1.551424461125704 30 0.48983672435880493
2117.1717171717173 0.948675436184222 -1 -0.948675436184222 -1 0.37626773160394844
1523.2323232323233 1.0655634244675316 0 1.736157576449531 30 0.4555686635451888
2385.8585858585857 0.7132825868616477 -1 -0.7132825868616477 -1 0.1765465954680359
1480.8080808080808 0.816793050212176 0 1.3951189193611104 30 0.11895859709587302
1721.2121212121212 0.362084043242131 -1 -0.362084043242131 -1 0.9370818969149659
1339.3939393939395 0.6004872741454171 1 0.98746140052145 30 0.03913686611206356
1353.5353535353536 0.8886404302722376 0 1.4727239255037163 30 0.09938722599267702
1141.4141414141413 0.4947147020224561 1 0.8901492858806173 31 0.009459579821319784
1113.1313131313132 0.5637156149405667 0 1.0430560712551866 31 0.014434394385970894
2202.0202020202023 1.0951646918232312 -1 -1.0951646918232312 -1 0.6211105833886827
1452.5252525252527 0.2712805623153908 1 0.46268191050873214 30 0.0
1622.2222222222222 0.7913571353565875 0 1.1227112766966196 30 0.7188397681778482
2258.5858585858587 0.40176277728288856 -1 -0.40176277728288856 -1 0.0475791566255923
1975.7575757575758 0.630897153377035 -1 -0.630897153377035 -1 1.1131811936975708
1296.969696969697 0.9597231338858555 0 1.5455328487445126 30 0.4108825508085512
1664.6464646464647 1.0004096564976728 0 1.4358852287057877 30 0.42577402093849287
2258.5858585858587 0.9681772606780572 -1 -0.9681772606780572 -1 1.027479295848863
1721.2121212121212 0.9070535834017364 -1 -0.9070535834017364 -1 0.16865753149250076
1466.6666666666667 0.714709550771684 0 1.2198628020267954 30 0.0506081309605398
1961.6161616161617 0.758059955258305 -1 -0.758059955258305 -1 0.14355838023438058
1989.8989898989898 0.8790088931808584 -1 -0.8790088931808584 -1 0.19437226779929587
1862.6262626262628 0.9132424152671699 -1 -0.9132424152671699 -1 0.2579734924785122
2258.5858585858587 0.8946415503266497 -1 -0.8946415503266497 -1 1.2176312885912823
2329.2929292929293 1.0388099912453828 -1 -1.0388099912453828 -1 1.1773948125400204
1268.6868686868688 0.5030095658160214 1 0.8134087903216839 30 0.0018699437808559996
1975.7575757575758 0.4602274794412567 -1 -0.4602274794412567 -1 0.003149562001181448
2159.5959595959594 0.9264973166439426 -1 -0.9264973166439426 -1 1.087496137995436
2230.30303030303 0.9667307385025943 -1 -0.9667307385025943 -1 0.5034417967795602
1410.1010101010102 0.877897306126276 0 1.4940195214524232 30 0.1357823044555198
1593.939393939394 0.7115542806056778 0 1.0141911066957074 30 0.1004418179609084
1042.4242424242425 1.0988652835793664 0 2.012832114129371 31 0.19201619438383424
2272.727272727273 1.006007065887211 -1 -1.006007065887211 -1 0.8883542035434525
2074.747474747475 0.19594959878610946 -1 -0.19594959878610946 -1 1.3615854327251
1353.5353535353536 0.5845340338691579 1 0.9687351910002366 30 0.021343717182246518
1834.3434343434344 0.7043359800580175 -1 -0.7043359800580175 -1 0.9800521494157063
2060.606060606061 0.915557615354521 -1 -0.915557615354521 -1 0.3705446068546702
1664.6464646464647 1.0100332555172207 0 1.4496979539123127 30 0.5302277189969175
1452.5252525252527 0.8719398070878419 0 1.487134840582457 30 0.50358587700119
1523.2323232323233 0.7167006679877291 0 1.1677439992791818 30 0.6476353338268143
1070.7070707070707 1.0201479321433617 0 1.878985438852507 31 0.15630008359979777
1735.3535353535353 1.099177773013375 -1 -1.099177773013375 -1 0.4627141730213458
1254.5454545454545 0.7617208204038902 0 1.2343303866268036 30 0.41140891789596584
2371.717171717172 0.9940252610033716 -1 -0.9940252610033716 -1 0.43587747844868574
1593.939393939394 1.001650523780924 0 1.427670496720225 30 0.379137115307135
1820.2020202020203 0.7177117785389885 -1 -0.7177117785389885 -1 0.13857490996901742
1664.6464646464647 0.8616224558664634 0 1.2366843413238657 30 0.2147203159574294
2060.606060606061 0.6725563835963603 -1 -0.6725563835963603 -1 0.07249189978776646
2400.0 1.116445542292567 -1 -1.116445542292567 -1 0.9636828371823767
2216.161616161616 0.4287437569044659 -1 -0.4287437569044659 -1 0.007766838736570853
1000.0 1.1086133839279857 -1 -1.1086133839279857 -1 0.15811439161803623
1296.969696969697 0.5119320847305121 1 0.8244126095759694 30 0.019596855706419208
1579.7979797979797 0.5381069246898678 1 0.7866739583709811 30 0.008054480039740516
1480.8080808080808 0.9889918265895239 0 1.6892421011786656 30 0.20635530584864112
1028.2828282828282 1.0568744931737142 0 1.9306025686799633 31 0.1719982888299151
1098.989898989899 1.0277916868058714 0 1.9036005765686064 31 0.20204524539382798
1890.909090909091 0.34778811298721474 -1 -0.34778811298721474 -1 0.033348842546356505
1353.5353535353536 1.0760850748603707 0 1.7833717459139518 30 0.33257177049899356
2286.868686868687 0.9106815811208404 -1 -0.9106815811208404 -1 0.29773297383112163
1650.5050505050506 1.088283008177566 0 1.555948007640409 30 0.4185703507007093
2074.747474747475 0.2663810471871081 -1 -0.2663810471871081 -1 0.006807232548059375
1014.1414141414141 1.0273866003936443 0 1.8715998208463034 31 0.10407633592113716
1000.0 0.7633765173304232 -1 -0.7633765173304232 -1 0.029041418868618895
1381.8181818181818 0.5911571582331104 1 0.9952588314977994 30 0.019965134916311304
1975.7575757575758 0.9937235992910435 -1 -0.9937235992910435 -1 0.5322759781996645
1791.919191919192 0.4951595581301268 -1 -0.4951595581301268 -1 0.026528743969430182
1834.3434343434344 1.0114470794535984 -1 -1.0114470794535984 -1 0.3528187737896542
2301.010101010101 0.9513740413318146 -1 -0.9513740413318146 -1 1.2933663450373942
2032.3232323232323 0.714778384681771 -1 -0.714778384681771 -1 0.09717546649916253
1678.7878787878788 0.6182579520077793 1 0.8908544941310947 30 0.0568471886737085
2230.30303030303 0.9237553170972287 -1 -0.9237553170972287 -1 0.45094643085260977
1084.8484848484848 0.635827419554295 0 1.1743649321710403 31 0.01674829250846694
1565.6565656565658 0.9641965051180372 0 1.446747717739665 30 0.28479307500933976
2103.030303030303 0.9354971933800943 -1 -0.9354971933800943 -1 0.41621995162904823
2329.2929292929293 0.5419303448456182 -1 -0.5419303448456182 -1 0.056733479961773726
1820.2020202020203 0.6182579520077793 -1 -0.6182579520077793 -1 0.06682817803289808
1183.8383838383838 1.0516035822164234 0 1.814327444148424 31 0.14183038429083808
1806.060606060606 0.7760976948732428 -1 -0.7760976948732428 -1 0.8910056319784528
1551.5151515151515 0.9899311906842932 0 1.5255809888949297 30 0.4971934852589852
2385.8585858585857 1.0243443115553097 -1 -1.0243443115553097 -1 0.6180049398069434
1735.3535353535353 1.03571682830723 -1 -1.03571682830723 -1 0.5912944819705667
1395.9595959595958 0.6396239789610381 0 1.0854692654584468 30 0.04930466663684771
1975.7575757575758 0.7777078470659614 -1 -0.7777078470659614 -1 0.22223309480336295
1947.4747474747473 0.7523895853701639 -1 -0.7523895853701639 -1 0.1958421247235602
1438.3838383838383 0.5232152597904087 1 0.8917167360651055 30 0.6282342581406466
2074.747474747475 0.9899443988027598 -1 -0.9899443988027598 -1 0.4513611948703041
1014.1414141414141 0.8929868224395021 0 1.626762482842891 31 0.061363885560644954
1721.2121212121212 1.1149911981931206 -1 -1.1149911981931206 -1 0.4956466231616349
1961.6161616161617 0.6816266427369702 -1 -0.6816266427369702 -1 0.11176690502676685
1961.6161616161617 0.8898801579020452 -1 -0.8898801579020452 -1 0.2627764122629319
1084.8484848484848 1.076486206256759 0 1.9882559507734898 31 0.1507346325762025
2074.747474747475 0.9319769070507495 -1 -0.9319769070507495 -1 0.3613390175000497
2074.747474747475 0.41832376487121653 -1 -0.41832376487121653 -1 0.00013892311322570152
2385.8585858585857 0.597284980332235 -1 -0.597284980332235 -1 0.15450123495173584
1650.5050505050506 0.8719959669513647 0 1.246716504120106 30 0.6502302696455463
1876.7676767676767 0.8673512977173671 -1 -0.8673512977173671 -1 0.1641457416421391
2018.1818181818182 0.905894520765841 -1 -0.905894520765841 -1 1.0647532444267533
1735.3535353535353 0.9866261034819614 -1 -0.9866261034819614 -1 0.24297110534622235
1113.1313131313132 0.6240260983769418 0 1.1546499569687814 31 0.019352484439916655
1721.2121212121212 0.4114427162213584 -1 -0.4114427162213584 -1 0.9370818969149659
1169.6969696969697 0.933812634937292 0 1.6351527898968274 31 0.11938782930321769
1212.121212121212 1.0499526567845743 0 1.7599765160235425 31 0.20653402020403516
2216.161616161616 1.0120307774914554 -1 -1.0120307774914554 -1 1.1452124463617226
2343.4343434343436 0.41657163903969746 -1 -0.41657163903969746 -1 0.0708943888631247
1155.5555555555557 1.0126517445271737 0 1.7973112310424766 31 0.16034156475668668
2131.3131313131316 1.028586564168977 -1 -1.028586564168977 -1 0.443470253527735
1268.6868686868688 0.6326880654702087 0 1.0231098351980827 30 0.03511338877385156
1650.5050505050506 0.6083353596778633 1 0.8697537164097158 30 0.04650781674452326
1381.8181818181818 0.379630554264053 1 0.6391374215394575 30 0.00616207867787386
1254.5454545454545 0.5633649999785247 1 0.9129047278329459 30 0.009955079988593742
1282.828282828283 0.944735372020341 0 1.5245500625863193 30 0.11237535908441833
1989.8989898989898 0.6576934043404256 -1 -0.6576934043404256 -1 0.07987026125875077
1268.6868686868688 0.4724960970305026 1 0.7640659439424456 30 0.02514035527595289
1806.060606060606 0.423110531248028 -1 -0.423110531248028 -1 0.9904858212766142
1975.7575757575758 0.9608583047599645 -1 -0.9608583047599645 -1 0.32768043060291796
1325.2525252525252 0.48109870990797154 1 0.7850505917509776 30 0.011109001909461994
1353.5353535353536 1.1121230280435848 0 1.8430966403381708 30 0.2575435790744206
1395.9595959595958 0.8746082982208584 0 1.4842477115628687 30 0.11093549993290733
2088.8888888888887 0.6166728823498334 -1 -0.6166728823498334 -1 0.05083724995218902
1593.939393939394 0.30241798290705313 1 0.4310417871537718 30 0.0081993320784415
2032.3232323232323 0.5466013632307628 -1 -0.5466013632307628 -1 0.01612926124334522
1155.5555555555557 0.9929621246588737 0 1.7623649870691587 31 0.1820594224931473
2385.8585858585857 0.7434751119098559 -1 -0.7434751119098559 -1 1.5213135869623362
1424.2424242424242 0.8655958423697535 0 1.4741598610804538 30 0.1325625014937446
1692.9292929292928 0.8805737522387463 0 1.2738100027320869 30 0.6682718623069319
1494.949494949495 1.0242758729923387 0 1.7507904212403953 30 0.20259837885967602
1919.1919191919192 0.6134215259848251 -1 -0.6134215259848251 -1 0.06847016116526881
1890.909090909091 1.0139703833093945 -1 -1.0139703833093945 -1 0.8142194913740188
2159.5959595959594 0.9906600027834048 -1 -0.9906600027834048 -1 0.6359406481703413
2286.868686868687 0.6576934043404256 -1 -0.6576934043404256 -1 0.10548929061476815
1890.909090909091 0.6253873590598494 -1 -0.6253873590598494 -1 0.041657204703234245
1650.5050505050506 0.7619571628367402 0 1.0893910136560045 30 0.1477875991446949
1000.0 0.3246687008926691 -1 -0.3246687008926691 -1 0.008260670255962709
1098.989898989899 1.0992421732516524 0 2.035935940767739 31 0.17495777518767244
1155.5555555555557 0.730512049682519 0 1.2965538433149058 31 0.38889616284039163
2159.5959595959594 0.5633649999785247 -1 -0.5633649999785247 -1 0.029501625335239513
1410.1010101010102 0.46941438391989426 1 0.7988568233811256 30 0.023165128501154375
2131.3131313131316 0.8152845609813353 -1 -0.8152845609813353 -1 1.2679584207475636
2244.4444444444443 0.14976589926813674 -1 -0.14976589926813674 -1 0.0
1565.6565656565658 0.48061203264504115 1 0.7211438308027397 30 0.7290702720239097
2400.0 0.9041840317619653 -1 -0.9041840317619653 -1 0.31249051876997985
2018.1818181818182 1.039768885610753 -1 -1.039768885610753 -1 0.7005024740185394
1876.7676767676767 0.6326880654702087 -1 -0.6326880654702087 -1 0.07684385135047511
1311.111111111111 0.41611396722581995 1 0.6738272437056589 30 0.0019971106809538747
1721.2121212121212 0.7926317895714439 -1 -0.7926317895714439 -1 0.13089124751317094
1268.6868686868688 1.0648993488864489 0 1.7220318460283361 30 0.3241755315645082
1452.5252525252527 0.2660142230817248 1 0.4536999182965999 30 0.002451202213634781
1975.7575757575758 0.8838094894743128 -1 -0.8838094894743128 -1 0.9756083254859652
1282.828282828283 0.7557551269704419 0 1.2195865215237345 30 0.06139220940528714
1791.919191919192 0.9141131245938017 -1 -0.9141131245938017 -1 0.18279962641435485
1127.2727272727273 1.082238387022615 0 1.9745054193087088 31 0.21258066039362952
1551.5151515151515 0.5111163215724797 1 0.7876803465156786 30 0.04855405129482276
2046.4646464646464 1.0627077137583962 -1 -1.0627077137583962 -1 0.48658049836810396
1325.2525252525252 0.6607927955862819 0 1.0782730539830905 30 0.03264686275433728
1933.3333333333335 0.322946460160585 -1 -0.322946460160585 -1 0.03088130913411773
1933.3333333333335 0.6259983020912023 -1 -0.6259983020912023 -1 0.07539382112821712
1169.6969696969697 0.757719775090795 0 1.3268053545697753 31 0.3576336602648163
1947.4747474747473 0.7409037465930782 -1 -0.7409037465930782 -1 0.1958421247235602
1579.7979797979797 0.5985135216989014 1 0.8749840963759974 30 0.03221792015896206
1113.1313131313132 0.5884629771759499 0 1.0888466893310922 31 0.019352484439916655
2385.8585858585857 0.4151471618665136 -1 -0.4151471618665136 -1 1.7643636866545438
1169.6969696969697 0.9170512332013306 0 1.6058027342371293 31 0.12874811769533387
2329.2929292929293 1.053923413554936 -1 -1.053923413554936 -1 0.7860388628037108
2258.5858585858587 0.7616204456072151 -1 -0.7616204456072151 -1 0.1903166265023692
1622.2222222222222 1.0490805147237776 0 1.4883476390370236 30 0.5572197210556311
1042.4242424242425 0.9515466730032058 0 1.7429831755854879 31 0.09120418582767585
1664.6464646464647 0.4790542113485758 1 0.6875851920830801 30 0.035771814403570086
1961.6161616161617 0.2406367581878303 1 -0.0 11 0.0178827048042827
2371.717171717172 0.46941438391989426 -1 -0.46941438391989426 -1 0.06553593074551252
2187.878787878788 1.0542565313865664 -1 -1.0542565313865664 -1 0.6131584612078572
1834.3434343434344 0.624264009648657 -1 -0.624264009648657 -1 0.09773373235170477
1523.2323232323233 0.7284334132319862 0 1.1868605474645215 30 0.6757901361760897
2103.030303030303 1.0560237617087227 -1 -1.0560237617087227 -1 0.8908191763089471
1735.3535353535353 0.7382899241589617 -1 -0.7382899241589617 -1 0.08173547983846918
1551.5151515151515 0.7689382016079845 0 1.1850091330058043 30 0.11217928011155853
1141.4141414141413 0.2406367581878303 1 0.4329821563455392 31 0.006054131085644662
1311.111111111111 1.0966881791971668 0 1.775903793664225 30 0.21324704048851928
2230.30303030303 0.8610157211202637 -1 -0.8610157211202637 -1 0.2568580595814083
1127.2727272727273 0.12472306223213697 1 0.2275527880392822 31 0.0014762545860668719
1523.2323232323233 0.9905129800357464 0 1.613875415928434 30 0.5283518228098049
1070.7070707070707 0.6395878463183597 0 1.1780411568097429 31 0.0179051456715508
1593.939393939394 1.0597119336847904 0 1.510426467939444 30 0.275825531118772
1650.5050505050506 1.0597119336847904 0 1.5150991603285098 30 0.29575103124494556
2145.4545454545455 0.10088119248491605 1 -0.0 11 0.0037138415659202463
1523.2323232323233 0.8346532413708764 0 1.3599280112662697 30 0.633782572032623
2187.878787878788 0.8913375718931262 -1 -0.8913375718931262 -1 0.24717902190289026
2315.151515151515 0.7904514038354774 -1 -0.7904514038354774 -1 0.22418674867785096
1183.8383838383838 1.0133359241228597 0 1.7483044070681335 31 0.12704131041867475
2315.151515151515 0.46808151670147996 -1 -0.46808151670147996 -1 0.006227409685495861
1989.8989898989898 0.2563187358291718 -1 -0.2563187358291718 -1 0.004600527048504044
1056.5656565656566 0.4992034820743147 1 0.916933062150269 31 0.0
2074.747474747475 0.6090393072628362 -1 -0.6090393072628362 -1 0.050151243874478245
2216.161616161616 0.8754655869041338 -1 -0.8754655869041338 -1 0.24108901465967886
1834.3434343434344 0.5326859999443391 -1 -0.5326859999443391 -1 0.03138338738849186
1169.6969696969697 0.8537668237168711 0 1.4949885571164307 31 0.33418878698078947
1042.4242424242425 0.9906287504529936 0 1.8145712599060555 31 0.08766261613578992
1240.4040404040404 1.0881874425028741 0 1.7741273494699843 31 0.23639542103864006
1707.0707070707072 0.9708510815732208 0 1.386214573285148 30 0.30555596283410946
2060.606060606061 0.2502887151345692 -1 -0.2502887151345692 -1 0.0021925716381933145
2159.5959595959594 1.0490315129693573 -1 -1.0490315129693573 -1 0.5974079130386002
2400.0 1.0115529619765835 -1 -1.0115529619765835 -1 1.343095775201133
1721.2121212121212 0.7100216055055147 -1 -0.7100216055055147 -1 0.13806206092696777
2272.727272727273 0.6501785391189121 -1 -0.6501785391189121 -1 1.5044842722799134
1424.2424242424242 1.0333150215054892 0 1.7597953386474188 30 0.45097435693353405
2131.3131313131316 0.9785937154971931 -1 -0.9785937154971931 -1 0.3377704013645955
2385.8585858585857 0.9188060898966808 -1 -0.9188060898966808 -1 0.5357022605460903
1339.3939393939395 0.596525455450709 1 0.9809464530690563 30 0.5225003205049905
1494.949494949495 0.8798942649327329 0 1.5039995487232474 30 0.10970172098453801
1395.9595959595958 0.9332153982040517 0 1.5837064683667343 30 0.13307228903516546
1933.3333333333335 0.9723686672530524 -1 -0.9723686672530524 -1 0.9130493313911606
1141.4141414141413 0.65875298717189 0 1.1853063972134872 31 0.043051598831250926
2032.3232323232323 1.0945192611285535 -1 -1.0945192611285535 -1 0.7903338009239159
2046.4646464646464 0.9841085128464252 -1 -0.9841085128464252 -1 0.31141151895558655
1282.828282828283 0.6628078563888735 0 1.069594501134657 30 0.03871532928759024
2187.878787878788 0.8418904572357169 -1 -0.8418904572357169 -1 0.20021500774134107
2202.0202020202023 1.0049544297249227 -1 -1.0049544297249227 -1 1.07806268807373
2272.727272727273 0.8094603389551276 -1 -0.8094603389551276 -1 0.3082317362266548
1296.969696969697 0.5790319606107862 1 0.9324698801137216 30 0.028716722073949482
1622.2222222222222 0.60212774799627 1 0.8542484581032285 30 0.024544505317036645
2159.5959595959594 0.6375635013741036 -1 -0.6375635013741036 -1 0.13546664694752833
1410.1010101010102 0.9757884105713439 0 1.6606121513612713 30 0.17351387110005936
2202.0202020202023 1.092588913593995 -1 -1.092588913593995 -1 0.766803189368744
2018.1818181818182 0.7356530036615684 -1 -0.7356530036615684 -1 0.16102749684231765
1848.4848484848485 0.44870800641153386 -1 -0.44870800641153386 -1 0.015879440862697155
2060.606060606061 1.0645831146562006 -1 -1.0645831146562006 -1 0.5267653360759439
1353.5353535353536 0.5603388716030369 1 0.9286370892968907 30 0.026073626807121088
2343.4343434343436 1.0216601130266911 -1 -1.0216601130266911 -1 0.5962218103388786
2173.7373737373737 0.735775257883649 -1 -0.735775257883649 -1 0.23194677894703927
1183.8383838383838 0.7694235089015702 0 1.3274832950177224 31 0.05228186359700536
1325.2525252525252 0.561375590891066 1 0.9160453577351898 30 0.012752680763413
1593.939393939394 0.5757744178508342 1 0.8206616275994542 30 0.05977313085183853
1395.9595959595958 0.8432204045243944 0 1.43098111269281 30 0.11628103139225944
1650.5050505050506 0.8380188919173513 0 1.1981385498495971 30 0.12695139391132626
1834.3434343434344 0.5548928245964236 -1 -0.5548928245964236 -1 0.01563739717627276
1212.121212121212 0.614721463232764 0 1.0304229740210789 31 0.018965474766210758
2315.151515151515 1.093139494135894 -1 -1.093139494135894 -1 0.8476196516369369
1933.3333333333335 0.6761740541630615 -1 -0.6761740541630615 -1 0.10144992571012892
1155.5555555555557 0.9095255623500719 0 1.6142770868333232 31 0.3336966077602208
2032.3232323232323 0.8503034968051963 -1 -0.8503034968051963 -1 1.0322727195740942
1353.5353535353536 0.8583955686773925 0 1.4225997923032596 30 0.1251061095779325
1254.5454545454545 0.5920284866532092 1 0.9593524704198896 30 0.03982031995437497
1622.2222222222222 0.5903718701866062 1 0.8375702024905716 30 0.7990977526920339
2131.3131313131316 1.0302846206121132 -1 -1.0302846206121132 -1 0.6004807135370587
1070.7070707070707 0.9974005195826703 0 1.8370875379438538 31 0.23676225681389493
1381.8181818181818 1.0628720374679808 0 1.7894273414599058 30 0.2445729027248136
1084.8484848484848 0.9965587481548203 0 1.8406309804973036 31 0.14131609166441156
1820.2020202020203 0.7062158144453162 -1 -0.7062158144453162 -1 0.08992399636106763
1862.6262626262628 0.8481973086074183 -1 -0.8481973086074183 -1 0.867077571941666
1395.9595959595958 0.7070206470912169 0 1.1998442955635458 30 0.06439793193384188
1919.1919191919192 0.9972658688694875 -1 -0.9972658688694875 -1 0.4137927621810777
2202.0202020202023 0.904619730794874 -1 -0.904619730794874 -1 1.2118620200962353
1226.2626262626263 0.8788487596776025 0 1.45271837303612 31 0.40184899471542557
1494.949494949495 0.9504590891643336 0 1.6246157045839476 30 0.23433326198472323
1169.6969696969697 0.6470600649310778 0 1.133034648298504 31 0.05104006311927502
1933.3333333333335 0.36851354072967346 -1 -0.36851354072967346 -1 0.0030157528451286845
2258.5858585858587 0.6786861303092825 -1 -0.6786861303092825 -1 0.21336535289538963
2329.2929292929293 0.8229226757144195 -1 -0.8229226757144195 -1 1.4500307023563217
2301.010101010101 0.9007177586794544 -1 -0.9007177586794544 -1 0.4620508121259234
1127.2727272727273 0.26210814742191424 1 0.4782069863122689 31 0.006930195140147261
1650.5050505050506 0.4165490472971811 1 0.5955515756070775 30 0.0387711667000657
1664.6464646464647 0.6247631551341924 1 0.896720838378769 30 0.8241826038582545
1311.111111111111 0.668319247383334 0 1.0822316765333735 30 0.5006645526557978
1197.979797979798 0.833120136843964 0 1.4164988819971023 31 0.09378514791572146
1919.1919191919192 1.1029609864681291 -1 -1.1029609864681291 -1 0.6686539176295783
2103.030303030303 1.002421765292979 -1 -1.002421765292979 -1 0.7399465806738634
1325.2525252525252 1.1149911981931206 0 1.8194280755940502 30 0.2938217647890355
2088.8888888888887 0.9298897969610053 -1 -0.9298897969610053 -1 0.28516739931629576
1890.909090909091 0.4072203087029788 -1 -0.4072203087029788 -1 0.0
1381.8181818181818 0.9194811863315347 0 1.5480177451081027 30 0.4245056001187302
2060.606060606061 0.3047436240449045 -1 -0.3047436240449045 -1 0.026859002567868114
1410.1010101010102 0.9265546863230191 0 1.5768254206952785 30 0.48569766655190433
1509.090909090909 0.7298991611377135 0 1.2242970452380426 30 0.05762071524388563
1593.939393939394 0.28878209721793185 1 0.41160631416911847 30 0.0
2230.30303030303 0.36785140669478483 -1 -0.36785140669478483 -1 0.01027432238325633
1650.5050505050506 1.0514004673092308 0 1.5032160293318413 30 0.3164993200005363
1537.3737373737374 0.7891598518508272 0 1.2500194640417586 30 0.104422780498954
1678.7878787878788 1.0289872325879537 0 1.4826787064810163 30 0.25549400477511547
1395.9595959595958 0.4650684199333414 1 0.7892410115595665 30 0.02515544216165699
2343.4343434343436 0.5451070427968632 -1 -0.5451070427968632 -1 0.08578221052438087
1608.080808080808 0.6228449398830771 1 0.8802506458865518 30 0.06542852297347519
1296.969696969697 0.25710350222338313 1 0.41403806387849 30 0.007817028315025943
1551.5151515151515 0.821892196399666 0 1.2666164290486608 30 0.6016041171633719
1537.3737373737374 0.18010143989036365 1 0.2852784576368149 30 0.0048817077808130434
1000.0 1.0404982869346107 -1 -1.0404982869346107 -1 0.11616567547447558
2329.2929292929293 1.096957312685828 -1 -1.096957312685828 -1 0.6730972128798093
1579.7979797979797 1.0005862921532327 0 1.4627858201110933 30 0.2616900564911693
1183.8383838383838 1.0635010441858161 0 1.8348540875830972 31 0.22160997545443445
1141.4141414141413 0.35984710685679 1 0.6474795349426222 31 0.013621794942700488
2074.747474747475 1.0576808603648735 -1 -1.0576808603648735 -1 0.6051490812111556
1947.4747474747473 1.022998991670397 -1 -1.022998991670397 -1 0.7069900702520522
2103.030303030303 0.4998690198809123 -1 -0.4998690198809123 -1 0.0005709464357051416
1212.121212121212 0.9176437431881188 0 1.538194534440227 31 0.12820660941958473
1084.8484848484848 0.8693174930370818 0 1.6056180456344953 31 0.057764519059814556
2004.0404040404042 0.6249381883117465 -1 -0.6249381883117465 -1 0.07465839202879059
2145.4545454545455 0.4912572759160324 -1 -0.4912572759160324 -1 0.009507434408755828
1608.080808080808 1.0495934767057806 0 1.4833633166579372 30 0.26171409189390077
1834.3434343434344 1.1159076176387783 -1 -1.1159076176387783 -1 0.5321058761370594
2202.0202020202023 0.7540335485361603 -1 -0.7540335485361603 -1 0.191700797342186
2371.717171717172 0.5712596639635114 -1 -0.5712596639635114 -1 0.1423273399016117
1197.979797979798 1.1037481148136186 0 1.8766296737978398 31 0.2400899786642469
1933.3333333333335 1.071255448224112 -1 -1.071255448224112 -1 0.5910875576452221
2216.161616161616 0.2565799962531151 -1 -0.2565799962531151 -1 0.01585069129912419
1721.2121212121212 0.9908593891971783 -1 -0.9908593891971783 -1 0.5378110060347602
2357.5757575757575 0.45211628540943755 -1 -0.45211628540943755 -1 1.7227801104562688
1141.4141414141413 0.6373523440142246 0 1.1467998253523641 31 0.043051598831250926
2216.161616161616 0.9003978316351393 -1 -0.9003978316351393 -1 0.32097649880726475
1862.6262626262628 0.9515710257935057 -1 -0.9515710257935057 -1 0.2267345148736924
1749.4949494949497 0.674362102874716 -1 -0.674362102874716 -1 0.10757027273173599
1608.080808080808 1.0996640340911217 0 1.554126740515278 30 0.36352888529650235
1509.090909090909 1.1100316878692231 0 1.8619126968998896 30 0.38100228038814155
