mass k_t sing_prod ratio result channel label gamma arXiv luminosity
1121.0526315789473 0.39632107023411367 0.02108388754811193 0.523734320125806 1 28 ATLAS 0.06170840615471933 arXiv:2307.07584 139
1122.8070175438597 0.39632107023411367 0.020937118157212047 0.5213954375786716 1 28 ATLAS 0.06191133679090355 arXiv:2307.07584 139
1124.561403508772 0.39632107023411367 0.020815196395890675 0.5197961428400079 1 28 ATLAS 0.062114585016912555 arXiv:2307.07584 139
1126.3157894736842 0.39632107023411367 0.02075902994699042 0.5201839125241138 1 28 ATLAS 0.06231815083181121 arXiv:2307.07584 139
1128.0701754385964 0.39632107023411367 0.02070286349809016 0.5205733850958164 1 28 ATLAS 0.0625220342346693 arXiv:2307.07584 139
1129.8245614035088 0.39632107023411367 0.020646697049189897 0.5209645830843245 1 28 ATLAS 0.06272623522456137 arXiv:2307.07584 139
1131.578947368421 0.39632107023411367 0.020590530600289647 0.5213575292737077 1 28 ATLAS 0.06293075380056692 arXiv:2307.07584 139
1133.3333333333333 0.39632107023411367 0.020534364151389387 0.5217522467075577 1 28 ATLAS 0.06313558996177022 arXiv:2307.07584 139
1135.0877192982457 0.39632107023411367 0.020478197702489122 0.5221487586937411 1 28 ATLAS 0.06334074370726045 arXiv:2307.07584 139
1136.842105263158 0.39632107023411367 0.02042203125358887 0.5225470888092406 1 28 ATLAS 0.06354621503613142 arXiv:2307.07584 139
1138.5964912280701 0.39632107023411367 0.020365864804688612 0.522947260905091 1 28 ATLAS 0.06375200394748191 arXiv:2307.07584 139
1140.3508771929824 0.39632107023411367 0.020309698355788355 0.5233492991114119 1 28 ATLAS 0.06395811044041533 arXiv:2307.07584 139
1142.1052631578948 0.39632107023411367 0.02025353190688809 0.523753227842536 1 28 ATLAS 0.0641645345140399 arXiv:2307.07584 139
1143.859649122807 0.39632107023411367 0.020197365457987834 0.5241590718022398 1 28 ATLAS 0.0643712761674685 arXiv:2307.07584 139
1145.6140350877192 0.39632107023411367 0.02014119900908758 0.524566855989077 1 28 ATLAS 0.06457833539981873 arXiv:2307.07584 139
1147.3684210526317 0.39632107023411367 0.020085032560187316 0.5249766057018163 1 28 ATLAS 0.06478571221021298 arXiv:2307.07584 139
1149.122807017544 0.39632107023411367 0.020028866111287062 0.5253883465449875 1 28 ATLAS 0.06499340659777805 arXiv:2307.07584 139
1150.877192982456 0.39632107023411367 0.019974878195720892 0.5255781176864793 1 28 ATLAS 0.06520141856164564 arXiv:2307.07584 139
1152.6315789473683 0.39632107023411367 0.019923068813488813 0.5255437023447871 1 28 ATLAS 0.06540974810095193 arXiv:2307.07584 139
1154.3859649122808 0.39632107023411367 0.01987125943125673 0.5255083425414786 1 28 ATLAS 0.06561839521483778 arXiv:2307.07584 139
1156.140350877193 0.39632107023411367 0.01981945004902465 0.525472036491398 1 28 ATLAS 0.06582735990244852 arXiv:2307.07584 139
1157.8947368421052 0.39632107023411367 0.019767640666792576 0.5254347823535815 1 28 ATLAS 0.06603664216293417 arXiv:2307.07584 139
1159.6491228070176 0.39632107023411367 0.01971583128456049 0.5253965782309381 1 28 ATLAS 0.06624624199544922 arXiv:2307.07584 139
1161.4035087719299 0.39632107023411367 0.01966402190232841 0.5253574221699232 1 28 ATLAS 0.06645615939915267 arXiv:2307.07584 139
1163.157894736842 0.39632107023411367 0.01961221252009633 0.5253173121602046 1 28 ATLAS 0.06666639437320807 arXiv:2307.07584 139
1164.9122807017543 0.39632107023411367 0.019560403137864252 0.5252762461343168 1 28 ATLAS 0.0668769469167834 arXiv:2307.07584 139
1166.6666666666667 0.39632107023411367 0.01950859375563217 0.5252342219673105 1 28 ATLAS 0.06708781702905117 arXiv:2307.07584 139
1168.421052631579 0.39632107023411367 0.019456784373400093 0.5251912374763913 1 28 ATLAS 0.06729900470918823 arXiv:2307.07584 139
1170.1754385964912 0.39632107023411367 0.019404974991168014 0.5251472904205495 1 28 ATLAS 0.06751050995637595 arXiv:2307.07584 139
1171.9298245614036 0.39632107023411367 0.019353165608935928 0.525102378500182 1 28 ATLAS 0.06772233276980001 arXiv:2307.07584 139
1173.6842105263158 0.39632107023411367 0.01930135622670385 0.525056499356705 1 28 ATLAS 0.06793447314865052 arXiv:2307.07584 139
1175.438596491228 0.39632107023411367 0.01924954684447177 0.5250096505721559 1 28 ATLAS 0.06814693109212193 arXiv:2307.07584 139
1177.1929824561403 0.39632107023411367 0.019142040735446616 0.523304035725205 1 28 ATLAS 0.06835970659941307 arXiv:2307.07584 139
1178.9473684210527 0.39632107023411367 0.019013487937034203 0.5209621823437993 1 28 ATLAS 0.06857279966972704 arXiv:2307.07584 139
1180.701754385965 0.39632107023411367 0.018884935138621807 0.5186090798432361 1 28 ATLAS 0.06878621030227121 arXiv:2307.07584 139
1182.4561403508771 0.39632107023411367 0.01875638234020941 0.5162446651786982 1 28 ATLAS 0.06899993849625728 arXiv:2307.07584 139
1184.2105263157894 0.39632107023411367 0.018627829541797016 0.5138688747033457 1 28 ATLAS 0.0692139842509012 arXiv:2307.07584 139
1185.9649122807018 0.39632107023411367 0.0184992767433846 0.5114816441624939 1 28 ATLAS 0.06942834756542315 arXiv:2307.07584 139
1187.719298245614 0.39632107023411367 0.018370723944972203 0.5090829086877104 1 28 ATLAS 0.06964302843904749 arXiv:2307.07584 139
1189.4736842105262 0.39632107023411367 0.018242171146559804 0.5066726027908303 1 28 ATLAS 0.06985802687100277 arXiv:2307.07584 139
1191.2280701754385 0.39632107023411367 0.018113618348147405 0.5042506603578901 1 28 ATLAS 0.07007334286052178 arXiv:2307.07584 139
1192.982456140351 0.39632107023411367 0.01798506554973499 0.5018170146429751 1 28 ATLAS 0.07028897640684142 arXiv:2307.07584 139
1194.7368421052631 0.39632107023411367 0.017856512751322592 0.49937159826198346 1 28 ATLAS 0.0705049275092027 arXiv:2307.07584 139
1196.4912280701753 0.39632107023411367 0.017727959952910197 0.4969143431863021 1 28 ATLAS 0.07072119616685074 arXiv:2307.07584 139
1198.2456140350878 0.39632107023411367 0.01759940715449778 0.4944451807363947 1 28 ATLAS 0.07093778237903482 arXiv:2307.07584 139
1200.0 0.39632107023411367 0.017470854356085388 0.4919640415753034 1 28 ATLAS 0.07115468614500821 arXiv:2307.07584 139
1201.7543859649122 0.39632107023411367 0.017338756486049645 0.4901269431848358 1 28 ATLAS 0.07137190746402824 arXiv:2307.07584 139
1203.5087719298244 0.39632107023411367 0.017206658616013906 0.48827483042219705 1 28 ATLAS 0.07158944633535633 arXiv:2307.07584 139
1205.2631578947369 0.39632107023411367 0.01707456074597815 0.48640754260795044 1 28 ATLAS 0.07180730275825786 arXiv:2307.07584 139
1207.017543859649 0.39632107023411367 0.016942462875942407 0.48452491658211916 1 28 ATLAS 0.07202547673200216 arXiv:2307.07584 139
1208.7719298245613 0.39632107023411367 0.016810365005906665 0.48262678665788716 1 28 ATLAS 0.07224396825586259 arXiv:2307.07584 139
1210.5263157894738 0.39632107023411367 0.01667826713587091 0.4807129845742409 1 28 ATLAS 0.07246277732911646 arXiv:2307.07584 139
1212.280701754386 0.39632107023411367 0.01654616926583517 0.4787833394475254 1 28 ATLAS 0.07268190395104492 arXiv:2307.07584 139
1214.0350877192982 0.39632107023411367 0.016414071395799427 0.47683767772188174 1 28 ATLAS 0.07290134812093316 arXiv:2307.07584 139
1215.7894736842104 0.39632107023411367 0.016281973525763688 0.47487582311854065 1 28 ATLAS 0.0731211098380701 arXiv:2307.07584 139
1217.5438596491229 0.39632107023411367 0.016149875655727928 0.4728975965839386 1 28 ATLAS 0.07334118910174871 arXiv:2307.07584 139
1219.298245614035 0.39632107023411367 0.01601777778569219 0.47090281623662694 1 28 ATLAS 0.07356158591126559 arXiv:2307.07584 139
1221.0526315789473 0.39632107023411367 0.015885679915656446 0.4688912973129358 1 28 ATLAS 0.07378230026592139 arXiv:2307.07584 139
1222.8070175438597 0.39632107023411367 0.01575358204562069 0.46686285211136697 1 28 ATLAS 0.07400333216502038 arXiv:2307.07584 139
1224.561403508772 0.39632107023411367 0.01564538327017584 0.4654140574899452 1 28 ATLAS 0.07422468160787069 arXiv:2307.07584 139
1226.3157894736842 0.39632107023411367 0.015600429659684927 0.46553836424946365 1 28 ATLAS 0.07444634859378423 arXiv:2307.07584 139
1228.0701754385964 0.39632107023411367 0.015555476049194016 0.4656628353049866 1 28 ATLAS 0.07466833312207664 arXiv:2307.07584 139
1229.8245614035088 0.39632107023411367 0.015510522438703095 0.4657874757295637 1 28 ATLAS 0.07489063519206732 arXiv:2307.07584 139
1231.578947368421 0.39632107023411367 0.015465568828212182 0.46591229063197354 1 28 ATLAS 0.07511325480307923 arXiv:2307.07584 139
1233.3333333333333 0.39632107023411367 0.015420615217721268 0.4660372851574964 1 28 ATLAS 0.07533619195443923 arXiv:2307.07584 139
1235.0877192982457 0.39632107023411367 0.01537566160723035 0.46616246448869797 1 28 ATLAS 0.07555944664547774 arXiv:2307.07584 139
1236.842105263158 0.39632107023411367 0.015330707996739436 0.46628783384622685 1 28 ATLAS 0.07578301887552874 arXiv:2307.07584 139
1238.5964912280701 0.39632107023411367 0.015285754386248521 0.4664133984896216 1 28 ATLAS 0.07600690864392999 arXiv:2307.07584 139
1240.3508771929824 0.39632107023411367 0.015240800775757608 0.4665391637181346 1 28 ATLAS 0.07623111595002276 arXiv:2307.07584 139
1242.1052631578948 0.39632107023411367 0.01519584716526669 0.46666513487156525 1 28 ATLAS 0.076455640793152 arXiv:2307.07584 139
1243.859649122807 0.39632107023411367 0.015150893554775776 0.46679131733110946 1 28 ATLAS 0.07668048317266607 arXiv:2307.07584 139
1245.6140350877192 0.39632107023411367 0.015105939944284864 0.4669177165202221 1 28 ATLAS 0.07690564308791702 arXiv:2307.07584 139
1247.3684210526317 0.39632107023411367 0.015060986333793944 0.4670443379054924 1 28 ATLAS 0.0771311205382604 arXiv:2307.07584 139
1249.122807017544 0.39632107023411367 0.015016032723303032 0.4671711869975349 1 28 ATLAS 0.0773569155230552 arXiv:2307.07584 139
1250.877192982456 0.39632107023411367 0.014975065781369711 0.4674771812898934 1 28 ATLAS 0.07758302804166405 arXiv:2307.07584 139
1252.6315789473683 0.39632107023411367 0.01493808550799398 0.4679642409708331 1 28 ATLAS 0.07780945809345285 arXiv:2307.07584 139
1254.3859649122808 0.39632107023411367 0.014901105234618246 0.4684541195620583 1 28 ATLAS 0.07803620567779114 arXiv:2307.07584 139
1256.140350877193 0.39632107023411367 0.014864124961242517 0.46894684901655026 1 28 ATLAS 0.07826327079405176 arXiv:2307.07584 139
1257.8947368421052 0.39632107023411367 0.014827144687866788 0.46944246170505943 1 28 ATLAS 0.07849065344161102 arXiv:2307.07584 139
1259.6491228070176 0.39632107023411367 0.014790164414491054 0.46994099042348847 1 28 ATLAS 0.07871835361984869 arXiv:2307.07584 139
1261.4035087719299 0.39632107023411367 0.014753184141115325 0.47044246840042686 1 28 ATLAS 0.07894637132814775 arXiv:2307.07584 139
1263.157894736842 0.39632107023411367 0.014716203867739594 0.47094692930484205 1 28 ATLAS 0.0791747065658947 arXiv:2307.07584 139
1264.9122807017543 0.39632107023411367 0.014679223594363865 0.4714544072539278 1 28 ATLAS 0.07940335933247933 arXiv:2307.07584 139
1266.6666666666665 0.39632107023411367 0.014642243320988138 0.47196493682111684 1 28 ATLAS 0.0796323296272947 arXiv:2307.07584 139
1268.421052631579 0.39632107023411367 0.014605263047612402 0.47247855304426056 1 28 ATLAS 0.0798616174497373 arXiv:2307.07584 139
1270.1754385964912 0.39632107023411367 0.014568282774236673 0.47299529143397767 1 28 ATLAS 0.08009122279920669 arXiv:2307.07584 139
1271.9298245614036 0.39632107023411367 0.014531302500860939 0.4735151879821822 1 28 ATLAS 0.08032114567510595 arXiv:2307.07584 139
1273.6842105263158 0.39632107023411367 0.014494322227485212 0.47403827917078706 1 28 ATLAS 0.08055138607684119 arXiv:2307.07584 139
1275.438596491228 0.39632107023411367 0.014457341954109481 0.4745646019805941 1 28 ATLAS 0.08078194400382187 arXiv:2307.07584 139
1277.1929824561403 0.39632107023411367 0.014369287088307607 0.4732209421436513 1 28 ATLAS 0.08101281945546064 arXiv:2307.07584 139
1278.9473684210525 0.39632107023411367 0.01426193214610507 0.47115829567329537 1 28 ATLAS 0.08124401243117337 arXiv:2307.07584 139
1280.701754385965 0.39632107023411367 0.014154577203902516 0.4690821323525558 1 28 ATLAS 0.08147552293037907 arXiv:2307.07584 139
1282.4561403508771 0.39632107023411367 0.014047222261699977 0.46699233477700347 1 28 ATLAS 0.08170735095249985 arXiv:2307.07584 139
1284.2105263157896 0.39632107023411367 0.013939867319497425 0.46488878406626316 1 28 ATLAS 0.08193949649696111 arXiv:2307.07584 139
1285.9649122807018 0.39632107023411367 0.013832512377294886 0.46277135984178214 1 28 ATLAS 0.08217195956319119 arXiv:2307.07584 139
1287.719298245614 0.39632107023411367 0.013725157435092348 0.4606399402041772 1 28 ATLAS 0.08240474015062169 arXiv:2307.07584 139
1289.4736842105262 0.39632107023411367 0.013617802492889809 0.4584944017101647 1 28 ATLAS 0.08263783825868723 arXiv:2307.07584 139
1291.2280701754385 0.39632107023411367 0.01351044755068727 0.4563346193490587 1 28 ATLAS 0.0828712538868255 arXiv:2307.07584 139
1292.982456140351 0.39632107023411367 0.013403092608484718 0.454160466518826 1 28 ATLAS 0.08310498703447727 arXiv:2307.07584 139
1294.7368421052631 0.39632107023411367 0.013295737666282179 0.4519718150016965 1 28 ATLAS 0.08333903770108629 arXiv:2307.07584 139
1296.4912280701753 0.39632107023411367 0.01318838272407964 0.4497685349393084 1 28 ATLAS 0.08357340588609938 arXiv:2307.07584 139
1298.2456140350878 0.39632107023411367 0.013081027781877088 0.4475504948073855 1 28 ATLAS 0.08380809158896636 arXiv:2307.07584 139
1300.0 0.39632107023411367 0.012973672839674549 0.4453175613899374 1 28 ATLAS 0.08404309480913998 arXiv:2307.07584 139
1301.7543859649122 0.39632107023411367 0.012939561280979209 0.44490032818895636 1 28 ATLAS 0.084278415546076 arXiv:2307.07584 139
1303.5087719298244 0.39632107023411367 0.012905449722283871 0.4444813304605178 1 28 ATLAS 0.08451405379923316 arXiv:2307.07584 139
1305.2631578947369 0.39632107023411367 0.012871338163588524 0.44406056223345874 1 28 ATLAS 0.08475000956807308 arXiv:2307.07584 139
1307.017543859649 0.39632107023411367 0.012837226604893184 0.44363801748131493 1 28 ATLAS 0.08498628285206027 arXiv:2307.07584 139
1308.7719298245613 0.39632107023411367 0.012803115046197846 0.4432136901220181 1 28 ATLAS 0.08522287365066221 arXiv:2307.07584 139
1310.5263157894738 0.39632107023411367 0.012769003487502503 0.44278757401758656 1 28 ATLAS 0.08545978196334927 arXiv:2307.07584 139
1312.280701754386 0.39632107023411367 0.012734891928807163 0.4423596629738136 1 28 ATLAS 0.08569700778959458 arXiv:2307.07584 139
1314.0350877192982 0.39632107023411367 0.012700780370111823 0.44192995073995156 1 28 ATLAS 0.08593455112887424 arXiv:2307.07584 139
1315.7894736842104 0.39632107023411367 0.012666668811416483 0.4414984310083895 1 28 ATLAS 0.08617241198066708 arXiv:2307.07584 139
1317.5438596491229 0.39632107023411367 0.012632557252721138 0.4410650974143292 1 28 ATLAS 0.08641059034445489 arXiv:2307.07584 139
1319.298245614035 0.39632107023411367 0.0125984456940258 0.4406299435354553 1 28 ATLAS 0.08664908621972207 arXiv:2307.07584 139
1321.0526315789473 0.39632107023411367 0.01256433413533046 0.44019296289160076 1 28 ATLAS 0.08688789960595598 arXiv:2307.07584 139
1322.8070175438597 0.39632107023411367 0.012530222576635115 0.43975414894440823 1 28 ATLAS 0.08712703050264665 arXiv:2307.07584 139
1324.561403508772 0.39632107023411367 0.012496111017939777 0.4393134950969883 1 28 ATLAS 0.08736647890928687 arXiv:2307.07584 139
1326.3157894736842 0.39632107023411367 0.012448821386331502 0.4384244533919602 1 28 ATLAS 0.08760624482537217 arXiv:2307.07584 139
1328.0701754385964 0.39632107023411367 0.012356335845399607 0.4359973561468876 1 28 ATLAS 0.08784632825040088 arXiv:2307.07584 139
1329.8245614035088 0.39632107023411367 0.012263850304467694 0.4335606494552109 1 28 ATLAS 0.08808672918387397 arXiv:2307.07584 139
1331.578947368421 0.39632107023411367 0.0121713647635358 0.43111428568765303 1 28 ATLAS 0.08832744762529503 arXiv:2307.07584 139
1333.3333333333333 0.39632107023411367 0.012078879222603905 0.4286582168363547 1 28 ATLAS 0.08856848357417042 arXiv:2307.07584 139
1335.0877192982457 0.39632107023411367 0.011986393681671995 0.4261923945116864 1 28 ATLAS 0.08880983703000919 arXiv:2307.07584 139
1336.842105263158 0.39632107023411367 0.011893908140740097 0.4237167699390247 1 28 ATLAS 0.08905150799232288 arXiv:2307.07584 139
1338.5964912280701 0.39632107023411367 0.0118014225998082 0.4212312939554858 1 28 ATLAS 0.08929349646062582 arXiv:2307.07584 139
1340.3508771929824 0.39632107023411367 0.011708937058876302 0.41873591700662444 1 28 ATLAS 0.08953580243443489 arXiv:2307.07584 139
1342.1052631578948 0.39632107023411367 0.011616451517944396 0.4162305891430933 1 28 ATLAS 0.08977842591326958 arXiv:2307.07584 139
1343.859649122807 0.39632107023411367 0.011523965977012498 0.41371526001726383 1 28 ATLAS 0.09002136689665191 arXiv:2307.07584 139
1345.6140350877192 0.39632107023411367 0.0114314804360806 0.4111898788798057 1 28 ATLAS 0.0902646253841065 arXiv:2307.07584 139
1347.3684210526317 0.39632107023411367 0.011338994895148693 0.408654394576227 1 28 ATLAS 0.0905082013751606 arXiv:2307.07584 139
1349.122807017544 0.39632107023411367 0.011246509354216795 0.4061087555433763 1 28 ATLAS 0.09075209486934385 arXiv:2307.07584 139
1350.877192982456 0.39632107023411367 0.011162489608011469 0.4036654739904585 1 28 ATLAS 0.0909963058661885 arXiv:2307.07584 139
1352.6315789473683 0.39632107023411367 0.011086935656532711 0.4013285810613111 1 28 ATLAS 0.09124083436522933 arXiv:2307.07584 139
1354.3859649122805 0.39632107023411367 0.011011381705053953 0.39898685731976274 1 28 ATLAS 0.09148568036600359 arXiv:2307.07584 139
1356.140350877193 0.39632107023411367 0.010935827753575185 0.39664029350870944 1 28 ATLAS 0.091730843868051 arXiv:2307.07584 139
1357.8947368421052 0.39632107023411367 0.01086027380209643 0.39428888031301973 1 28 ATLAS 0.09197632487091374 arXiv:2307.07584 139
1359.6491228070176 0.39632107023411367 0.010784719850617661 0.39193260835946914 1 28 ATLAS 0.09222212337413646 arXiv:2307.07584 139
1361.4035087719299 0.39632107023411367 0.010709165899138905 0.38957146821667815 1 28 ATLAS 0.0924682393772662 arXiv:2307.07584 139
1363.157894736842 0.39632107023411367 0.010633611947660148 0.3872054503950412 1 28 ATLAS 0.09271467287985247 arXiv:2307.07584 139
1364.9122807017543 0.39632107023411367 0.01055805799618139 0.3848345453466601 1 28 ATLAS 0.0929614238814472 arXiv:2307.07584 139
1366.6666666666665 0.39632107023411367 0.010482504044702632 0.38245874346527053 1 28 ATLAS 0.09320849238160468 arXiv:2307.07584 139
1368.421052631579 0.39632107023411367 0.010406950093223864 0.38007803508616905 1 28 ATLAS 0.0934558783798816 arXiv:2307.07584 139
1370.1754385964912 0.39632107023411367 0.010331396141745108 0.3776924104861375 1 28 ATLAS 0.093703581875837 arXiv:2307.07584 139
1371.9298245614036 0.39632107023411367 0.01025584219026634 0.3753018598833636 1 28 ATLAS 0.09395160286903233 arXiv:2307.07584 139
1373.6842105263158 0.39632107023411367 0.010180288238787583 0.3729063734373635 1 28 ATLAS 0.09419994135903119 arXiv:2307.07584 139
1375.438596491228 0.39632107023411367 0.010140315812139977 0.3720145892669884 1 28 ATLAS 0.09444859734539977 arXiv:2307.07584 139
1377.1929824561403 0.39632107023411367 0.010110718128153721 0.3715605541178156 1 28 ATLAS 0.09469757082770638 arXiv:2307.07584 139
1378.9473684210525 0.39632107023411367 0.010081120444167466 0.37110473286222456 1 28 ATLAS 0.09494686180552173 arXiv:2307.07584 139
1380.701754385965 0.39632107023411367 0.010051522760181205 0.3706471185450158 1 28 ATLAS 0.09519647027841881 arXiv:2307.07584 139
1382.4561403508771 0.39632107023411367 0.010021925076194949 0.3701877041545626 1 28 ATLAS 0.09544639624597277 arXiv:2307.07584 139
1384.2105263157896 0.39632107023411367 0.009992327392208688 0.36972648262243835 1 28 ATLAS 0.09569663970776121 arXiv:2307.07584 139
1385.9649122807018 0.39632107023411367 0.009962729708222432 0.369263446823043 1 28 ATLAS 0.09594720066336371 arXiv:2307.07584 139
1387.719298245614 0.39632107023411367 0.009933132024236178 0.368798589573221 1 28 ATLAS 0.09619807911236233 arXiv:2307.07584 139
1389.4736842105262 0.39632107023411367 0.00990353434024992 0.3683319036318773 1 28 ATLAS 0.09644927505434125 arXiv:2307.07584 139
1391.2280701754385 0.39632107023411367 0.009873936656263665 0.36786338169958865 1 28 ATLAS 0.09670078848888683 arXiv:2307.07584 139
1392.982456140351 0.39632107023411367 0.009844338972277406 0.3673930164182083 1 28 ATLAS 0.09695261941558775 arXiv:2307.07584 139
1394.7368421052631 0.39632107023411367 0.009814741288291148 0.3669208003704692 1 28 ATLAS 0.09720476783403456 arXiv:2307.07584 139
1396.4912280701753 0.39632107023411367 0.009785143604304892 0.3664467260795799 1 28 ATLAS 0.09745723374382044 arXiv:2307.07584 139
1398.2456140350878 0.39632107023411367 0.009755545920318631 0.3659707860088171 1 28 ATLAS 0.09771001714454032 arXiv:2307.07584 139
1400.0 0.39632107023411367 0.009725948236332377 0.3654929725611132 1 28 ATLAS 0.09796311803579145 arXiv:2307.07584 139
1401.7543859649122 0.39632107023411367 0.009656737326178586 0.36325002204820434 1 28 ATLAS 0.09821653641717322 arXiv:2307.07584 139
1403.5087719298244 0.39632107023411367 0.009587526416024797 0.36100246985431955 1 28 ATLAS 0.09847027228828703 arXiv:2307.07584 139
1405.2631578947369 0.39632107023411367 0.009518315505870997 0.3587503065000607 1 28 ATLAS 0.0987243256487366 arXiv:2307.07584 139
1407.017543859649 0.39632107023411367 0.009449104595717205 0.3564935224522037 1 28 ATLAS 0.09897869649812743 arXiv:2307.07584 139
1408.7719298245613 0.39632107023411367 0.009379893685563415 0.3542321081236006 1 28 ATLAS 0.0992333848360674 arXiv:2307.07584 139
1410.5263157894738 0.39632107023411367 0.009310682775409616 0.3519660538730849 1 28 ATLAS 0.09948839066216628 arXiv:2307.07584 139
1412.280701754386 0.39632107023411367 0.009241471865255825 0.3496953500053732 1 28 ATLAS 0.09974371397603594 arXiv:2307.07584 139
1414.0350877192982 0.39632107023411367 0.009172260955102035 0.3474199867709644 1 28 ATLAS 0.09999935477729027 arXiv:2307.07584 139
1415.7894736842104 0.39632107023411367 0.009103050044948244 0.34513995436603817 1 28 ATLAS 0.10025531306554528 arXiv:2307.07584 139
1417.5438596491229 0.39632107023411367 0.009033839134794445 0.3428552429323505 1 28 ATLAS 0.10051158884041896 arXiv:2307.07584 139
1419.298245614035 0.39632107023411367 0.008964628224640654 0.34056584255712996 1 28 ATLAS 0.10076818210153117 arXiv:2307.07584 139
1421.0526315789473 0.39632107023411367 0.008895417314486865 0.33827174327296833 1 28 ATLAS 0.10102509284850397 arXiv:2307.07584 139
1422.8070175438597 0.39632107023411367 0.008826206404333063 0.3359729350577115 1 28 ATLAS 0.10128232108096138 arXiv:2307.07584 139
1424.561403508772 0.39632107023411367 0.008769299035141719 0.33415258083592675 1 28 ATLAS 0.1015398667985292 arXiv:2307.07584 139
1426.3157894736842 0.39632107023411367 0.008744951036546112 0.3336082545685076 1 28 ATLAS 0.10179773000083539 arXiv:2307.07584 139
1428.0701754385964 0.39632107023411367 0.008720603037950508 0.3330625159637572 1 28 ATLAS 0.10205591068750983 arXiv:2307.07584 139
1429.8245614035088 0.39632107023411367 0.008696255039354896 0.33251536175867785 1 28 ATLAS 0.10231440885818427 arXiv:2307.07584 139
1431.578947368421 0.39632107023411367 0.008671907040759291 0.3319667886681235 1 28 ATLAS 0.10257322451249243 arXiv:2307.07584 139
1433.3333333333333 0.39632107023411367 0.008647559042163685 0.33141679338474084 1 28 ATLAS 0.10283235765006989 arXiv:2307.07584 139
1435.0877192982457 0.39632107023411367 0.008623211043568075 0.3308653725789106 1 28 ATLAS 0.10309180827055427 arXiv:2307.07584 139
1436.842105263158 0.39632107023411367 0.008598863044972468 0.330312522898686 1 28 ATLAS 0.1033515763735849 arXiv:2307.07584 139
1438.5964912280701 0.39632107023411367 0.008574515046376862 0.329758240969733 1 28 ATLAS 0.10361166195880318 arXiv:2307.07584 139
1440.3508771929824 0.39632107023411367 0.008550167047781256 0.3292025233952666 1 28 ATLAS 0.10387206502585228 arXiv:2307.07584 139
1442.1052631578948 0.39632107023411367 0.008525819049185646 0.3286453667559888 1 28 ATLAS 0.1041327855743772 arXiv:2307.07584 139
1443.859649122807 0.39632107023411367 0.008501471050590039 0.32808676761002453 1 28 ATLAS 0.10439382360402485 arXiv:2307.07584 139
1445.6140350877192 0.39632107023411367 0.008477123051994434 0.32752672249285636 1 28 ATLAS 0.10465517911444396 arXiv:2307.07584 139
1447.3684210526317 0.39632107023411367 0.008452775053398823 0.3269652279172586 1 28 ATLAS 0.10491685210528515 arXiv:2307.07584 139
1449.122807017544 0.39632107023411367 0.008428427054803218 0.3264022803732316 1 28 ATLAS 0.10517884257620072 arXiv:2307.07584 139
1450.877192982456 0.39632107023411367 0.008406193926857725 0.32582920389471864 1 28 ATLAS 0.10544115052684484 arXiv:2307.07584 139
1452.6315789473683 0.39632107023411367 0.00838607566956235 0.3252464721633343 1 28 ATLAS 0.10570377595687358 arXiv:2307.07584 139
1454.3859649122805 0.39632107023411367 0.008365957412266973 0.32466291588460827 1 28 ATLAS 0.10596671886594468 arXiv:2307.07584 139
1456.140350877193 0.39632107023411367 0.008345839154971595 0.3240785347970226 1 28 ATLAS 0.10622997925371773 arXiv:2307.07584 139
1457.8947368421052 0.39632107023411367 0.00832572089767622 0.32349332863197705 1 28 ATLAS 0.10649355711985395 arXiv:2307.07584 139
1459.6491228070176 0.39632107023411367 0.00830560264038084 0.32290729711381666 1 28 ATLAS 0.10675745246401647 arXiv:2307.07584 139
1461.4035087719299 0.39632107023411367 0.008285484383085465 0.32232043995986126 1 28 ATLAS 0.10702166528587002 arXiv:2307.07584 139
1463.157894736842 0.39632107023411367 0.00826536612579009 0.3217327568804338 1 28 ATLAS 0.10728619558508123 arXiv:2307.07584 139
1464.9122807017543 0.39632107023411367 0.008245247868494714 0.32114424757888743 1 28 ATLAS 0.10755104336131838 arXiv:2307.07584 139
1466.6666666666665 0.39632107023411367 0.008225129611199337 0.32055491175163414 1 28 ATLAS 0.1078162086142514 arXiv:2307.07584 139
1468.421052631579 0.39632107023411367 0.00820501135390396 0.3199647490881709 1 28 ATLAS 0.10808169134355207 arXiv:2307.07584 139
1470.1754385964912 0.39632107023411367 0.008184893096608584 0.3193737592711083 1 28 ATLAS 0.10834749154889367 arXiv:2307.07584 139
1471.9298245614036 0.39632107023411367 0.008164774839313205 0.3187819419761957 1 28 ATLAS 0.10861360922995134 arXiv:2307.07584 139
1473.6842105263158 0.39632107023411367 0.00814465658201783 0.31818929687234904 1 28 ATLAS 0.10888004438640181 arXiv:2307.07584 139
1475.438596491228 0.39632107023411367 0.008124538324722454 0.3175958236216758 1 28 ATLAS 0.10914679701792342 arXiv:2307.07584 139
1477.1929824561403 0.39632107023411367 0.00807798669805438 0.31598496615289534 1 28 ATLAS 0.10941386712419637 arXiv:2307.07584 139
1478.9473684210525 0.39632107023411367 0.008021446424895242 0.3139874131958596 1 28 ATLAS 0.10968125470490228 arXiv:2307.07584 139
1480.701754385965 0.39632107023411367 0.007964906151736097 0.31198702314052756 1 28 ATLAS 0.10994895975972457 arXiv:2307.07584 139
