mass sin_l res ratio channel width
1317.0340681362725 0.5911823647294588 1 0.9603912408045809 0 0.19174693582346594
1448.8977955911823 0.03006012024048096 1 0.05125935485923147 0 0.000600007113624813
1398.3967935871744 0.7875751503006011 0 1.338393613491447 0 0.3836556910524094
1432.064128256513 0.20240480961923846 1 0.3448463291116316 0 0.026574506781590245
2254.108216432866 0.7575150300601202 -1 -0.7575150300601202 -1 0.9222487493288971
1709.8196392785571 0.8697394789579158 0 1.2346972403205778 0 0.6994995787083148
1050.5010020040081 0.5130260521042084 1 0.9412082623195218 1 0.09186060401381282
2220.440881763527 0.7294589178356713 -1 -0.7294589178356713 -1 0.8298428961728641
1230.060120240481 0.6052104208416833 1 0.9966852788841747 1 0.17528686179113598
2057.7154308617237 0.44088176352705405 -1 -0.44088176352705405 -1 0.2603329382283136
2167.134268537074 0.10420841683366733 -1 -0.10420841683366733 -1 0.0161321611712503
1044.8897795591183 0.9859719438877754 0 1.8069082564827297 1 0.3356807280929611
1255.310621242485 0.7895791583166332 0 1.2793293507564862 0 0.31072779229659653
2080.160320641283 0.4729458917835671 -1 -0.4729458917835671 -1 0.30614769599100045
1030.8617234468938 0.19639278557114226 1 0.35893220416191945 1 0.012962988314519513
1824.8496993987976 0.8877755511022043 -1 -0.8877755511022043 -1 0.8301784501061561
1190.7815631262524 0.5811623246492985 1 0.9954724596679905 1 0.1514742165751678
2371.943887775551 0.909819639278557 -1 -0.909819639278557 -1 1.4731138091024174
1137.4749498997996 0.8416833667334669 0 1.5202931994027409 1 0.2899037453663125
2290.581162324649 0.39679358717434865 -1 -0.39679358717434865 -1 0.2612985342752014
1485.370741482966 0.3687374749498998 1 0.629968820988947 0 0.09488672222290268
1145.8917835671343 0.6332665330661322 0 1.1344971502939454 1 0.16654597296343865
2186.7735470941884 0.7715430861723446 -1 -0.7715430861723446 -1 0.9004165773349374
2284.9699398797593 0.7595190380761523 -1 -0.7595190380761523 -1 0.9526965330414681
1566.733466933868 0.05410821643286573 1 0.08102507633664956 0 0.0022731129789653644
2341.082164328657 0.4989979959919839 -1 -0.4989979959919839 -1 0.4316657388988914
1866.933867735471 0.0060120240480961915 -1 -0.0060120240480961915 -1 3.984840216776471e-05
1325.4509018036072 0.9759519038076151 0 1.5927173984416316 0 0.5292687030484021
1286.1723446893789 0.40881763527054105 1 0.6593990578464105 0 0.08744734383254484
