mass br_wb br_zt br_ht s_r
988 0.028288893362654898 0.465942601327084 0.5057685053102611 0.1
989 0.028236453748787776 0.46600557316579544 0.5057579730854168 0.1
990 0.028184157190884154 0.46606837483361163 0.5057474679755042 0.1
991 0.02813200317364 0.46613100692949794 0.505736989896862 0.1
992 0.02807999118408042 0.46619347004983847 0.5057265387660812 0.1
993 0.028028120711546815 0.46625576478844694 0.5057161145000062 0.1
994 0.027976391247683974 0.4663178917365823 0.5057057170157337 0.1
995 0.027924802286427325 0.4663798514829593 0.5056953462306133 0.1
996 0.02787335332399042 0.4664416446137634 0.5056850020622461 0.1
997 0.02782204385885214 0.466503271712662 0.505674684428486 0.1
998 0.027770873391744406 0.4665647333608179 0.5056643932474377 0.1
999 0.02771984142563972 0.4666260301369026 0.5056541284374576 0.1
1000 0.02766894746573879 0.46668716261710785 0.5056438899171534 0.1
1001 0.027618191019458397 0.4667481313751584 0.5056336776053832 0.1
1002 0.02756757159641911 0.46680893698232534 0.5056234914212556 0.1
1003 0.02751708870843335 0.4668695800074372 0.5056133312841294 0.1
1004 0.027466741869493282 0.4669300610168933 0.5056031971136135 0.1
1005 0.027416530595759034 0.46699038057467557 0.5055930888295654 0.1
1006 0.027366454405546674 0.4670505392423605 0.5055830063520929 0.1
1007 0.027316512819316664 0.4671105375791319 0.5055729496015514 0.1
1008 0.02726670535966204 0.46717037614179213 0.5055629184985458 0.1
1009 0.027217031551296834 0.4672300554847748 0.5055529129639283 0.1
1010 0.027167490921044576 0.4672895761601562 0.5055429329187993 0.1
1011 0.02711808299782687 0.46734893871766736 0.5055329782845058 0.1
1012 0.027068807312651953 0.46740814370470557 0.5055230489826426 0.1
1013 0.027019663398603476 0.46746719166634615 0.5055131449350504 0.1
1014 0.026970650790829158 0.46752608314535465 0.5055032660638162 0.1
1015 0.02692176902652982 0.4675848186821975 0.5054934122912728 0.1
1016 0.02687301764494808 0.46764339881505385 0.505483583539998 0.1
1017 0.0268243961873576 0.46770182407982724 0.5054737797328153 0.1
1018 0.0267759041970519 0.4677600950101566 0.5054640007927915 0.1
1019 0.026727541219333666 0.4678182121374279 0.5054542466432383 0.1
1020 0.02667930680150396 0.4678761759907852 0.5054445172077108 0.1
1021 0.026631200492851326 0.4679339870971415 0.5054348124100071 0.1
1022 0.026583221844641375 0.4679916459811906 0.5054251321741681 0.1
1023 0.02653537041010602 0.46804915316541706 0.5054154764244769 0.1
1024 0.026487645744433044 0.4681065091701085 0.5054058450854584 0.1
1025 0.026440047404755643 0.46816371451336514 0.5053962380818792 0.1
1026 0.026392574950142026 0.4682207697111119 0.5053866553387462 0.1
1027 0.02634522794158509 0.46827767527710823 0.5053770967813066 0.1
1028 0.026298005941992265 0.46833443172295913 0.5053675623350486 0.1
1029 0.02625090851617526 0.4683910395581263 0.5053580519256986 0.1
1030 0.026203935230839862 0.4684474992899378 0.5053485654792224 0.1
1031 0.02615708565457612 0.46850381142359954 0.5053391029218243 0.1
1032 0.02611035935784809 0.46855997646220526 0.5053296641799466 0.1
1033 0.026063755912984148 0.46861599490674677 0.5053202491802692 0.1
1034 0.026017274894166952 0.4686718672561248 0.5053108578497082 0.1
1035 0.025970915877423784 0.46872759400715897 0.5053014901154173 0.1
1036 0.02592467844061672 0.46878317565459837 0.505292145904785 0.1
1037 0.02587856216343298 0.46883861269113125 0.5052828251454357 0.1
1038 0.025832566627375365 0.4688939056073956 0.505273527765229 0.1
1039 0.025786691415752645 0.46894905489198874 0.5052642536922586 0.1
1040 0.02574093611367014 0.46900406103147835 0.5052550028548515 0.1
1041 0.02569530030802021 0.46905892451041076 0.505245775181569 0.1
1042 0.02564978358747297 0.4691136458113223 0.5052365706012046 0.1
1043 0.02560438554246692 0.46916822541474906 0.5052273890427841 0.1
1044 0.02555910576519968 0.4692226637992353 0.505218230435565 0.1
1045 0.025513943849618907 0.46927696144134523 0.5052090947090359 0.1
1046 0.025468899391413016 0.4693311188156707 0.5051999817929161 0.1
1047 0.0254239719880022 0.4693851363948426 0.5051908916171551 0.1
1048 0.02537916123852945 0.46943901464953897 0.5051818241119317 0.1
1049 0.025334466743851352 0.46949275404849533 0.5051727792076535 0.1
1050 0.025289888106529514 0.4695463550585135 0.505163756834957 0.1
1051 0.02524542493082147 0.4695998181444727 0.5051547569247058 0.1
1052 0.025201076822672017 0.46965314376933637 0.5051457794079917 0.1
1053 0.02515684338970434 0.46970633239416343 0.5051368242161323 0.1
1054 0.02511272424121148 0.4697593844781166 0.5051278912806718 0.1
1055 0.025068718988147578 0.4698123004784723 0.5051189805333802 0.1
1056 0.02502482724311938 0.4698650808506287 0.505110091906252 0.1
1057 0.024981048620377613 0.46991772604811627 0.5051012253315061 0.1
1058 0.024937382735808644 0.46997023652260556 0.5050923807415858 0.1
1059 0.024893829206925948 0.4700226127239168 0.5050835580691571 0.1
1060 0.02485038765286178 0.47007485510002933 0.505074757247109 0.1
1061 0.024807057694358828 0.4701269640970885 0.5050659782085528 0.1
1062 0.02476383895376201 0.47017894015941736 0.5050572208868206 0.1
1063 0.024720731055010214 0.4702307837295237 0.5050484852154661 0.1
1064 0.024677733623628104 0.47028249524810883 0.505039771128263 0.1
1065 0.024634846286718113 0.47033407515407666 0.5050310785592053 0.1
1066 0.024592068672952234 0.4703855238845425 0.5050224074425053 0.1
1067 0.024549400412564117 0.4704368418748414 0.5050137577125944 0.1
1068 0.02450684113734107 0.47048802955853647 0.5050051293041224 0.1
1069 0.024464390480616095 0.4705390873674283 0.5049965221519557 0.1
1070 0.02442204807726007 0.47059001573156223 0.5049879361911778 0.1
1071 0.02437981356367395 0.4706408150792376 0.5049793713570885 0.1
1072 0.02433768657778092 0.4706914858370161 0.504970827585203 0.1
1073 0.024295666759018723 0.4707420284297293 0.5049623048112519 0.1
1074 0.024253753748331962 0.4707924432804882 0.5049538029711799 0.1
1075 0.02421194718816446 0.47084273081069006 0.5049453220011456 0.1
1076 0.02417024672245174 0.4708928914400277 0.5049368618375206 0.1
1077 0.024128651996613352 0.4709429255864973 0.5049284224168895 0.1
1078 0.024087162657545506 0.47099283366640626 0.5049200036760482 0.1
1079 0.024045778353613514 0.4710426160943813 0.5049116055520051 0.1
1080 0.02400449873464453 0.4710922732833773 0.5049032279819782 0.1
1081 0.02396332345192001 0.4711418056446832 0.5048948709033967 0.1
1082 0.02392225215816857 0.471191213587933 0.5048865342538985 0.1
1083 0.0238812845075586 0.47124049752111014 0.5048782179713313 0.1
1084 0.023840420155691013 0.47128965785055876 0.5048699219937502 0.1
1085 0.02379965875959222 0.4713386949809886 0.504861646259419 0.1
1086 0.02375899997770684 0.4713876093154847 0.5048533907068086 0.1
1087 0.023718443469890608 0.4714364012555142 0.5048451552745951 0.1
1088 0.023677988897403406 0.47148507120093436 0.5048369399016622 0.1
1089 0.02363763592290221 0.4715336195499996 0.5048287445270984 0.1
1090 0.02359738421043404 0.47158204669936993 0.504820569090196 0.1
1091 0.023557233425429168 0.47163035304411793 0.5048124135304528 0.1
1092 0.023517183234694126 0.4716785389777366 0.5048042777875693 0.1
1093 0.02347723330640491 0.47172660489214613 0.5047961618014489 0.1
1094 0.02343738331010011 0.4717745511777024 0.5047880655121975 0.1
1095 0.02339763291667422 0.47182237822320344 0.5047799888601223 0.1
1096 0.023357981798370897 0.471870086415897 0.504771931785732 0.1
1097 0.02331842962877618 0.47191767614148833 0.5047638942297356 0.1
1098 0.023278976082811972 0.47196514778414655 0.5047558761330416 0.1
1099 0.023239620836729348 0.4720125017265127 0.5047478774367579 0.1
1100 0.023200363568102036 0.4720597383497065 0.5047398980821916 0.1
1101 0.02316120395581982 0.47210685803333347 0.5047319380108467 0.1
1102 0.023122141680082132 0.47215386115549235 0.5047239971644255 0.1
1103 0.023083176422391515 0.47220074809278173 0.5047160754848268 0.1
1104 0.02304430786554728 0.4722475192203077 0.504708172914145 0.1
1105 0.02300553569363908 0.47229417491168996 0.5047002893946709 0.1
1106 0.02296685959204057 0.4723407155390695 0.50469242486889 0.1
1107 0.022928279247403108 0.4723871414731151 0.5046845792794818 0.1
1108 0.022889794347649532 0.4724334530830306 0.5046767525693199 0.1
1109 0.022851404581967872 0.4724796507365617 0.5046689446814706 0.1
1110 0.02281310964080515 0.4725257348000015 0.5046611555591933 0.1
1111 0.022774909215861283 0.4725717056381998 0.5046533851459389 0.1
1112 0.0227368030000829 0.47261756361456725 0.5046456333853498 0.1
1113 0.02269879068765732 0.47266330909108384 0.5046379002212589 0.1
1114 0.022660871974006395 0.4727089424283045 0.5046301855976889 0.1
1115 0.022623046555780617 0.4727544639853663 0.504622489458853 0.1
1116 0.02258531413085306 0.4727998741199947 0.5046148117491522 0.1
1117 0.022547674398313435 0.4728451731885102 0.5046071524131763 0.1
1118 0.02251012705846222 0.4728903615458352 0.5045995113957026 0.1
1119 0.02247267181280474 0.4729354395454996 0.5045918886416956 0.1
1120 0.022435308364045357 0.4729804075396485 0.5045842840963062 0.1
1121 0.02239803641608164 0.47302526587904736 0.5045766977048711 0.1
1122 0.022360855673998564 0.47307001491308937 0.5045691294129121 0.1
1123 0.02232376584406282 0.47311465498980093 0.5045615791661362 0.1
1124 0.022286766633717064 0.47315918645584903 0.5045540469104338 0.1
1125 0.022249857751574297 0.47320360965654634 0.5045465325918793 0.1
1126 0.022213038907412073 0.4732479249358583 0.5045390361567297 0.1
1127 0.02217630981216709 0.4732921326364088 0.5045315575514242 0.1
1128 0.022139670177929453 0.47333623309948697 0.5045240967225837 0.1
1129 0.0221031197179372 0.4733802266650525 0.5045166536170103 0.1
1130 0.02206665814657075 0.47342411367174253 0.5045092281816866 0.1
1131 0.022030285179347464 0.4734678944568776 0.5045018203637749 0.1
1132 0.021994000532916096 0.4735115693564672 0.5044944301106167 0.1
1133 0.02195780392505149 0.4735551387052156 0.5044870573697328 0.1
1134 0.021921695074649115 0.47359860283652966 0.5044797020888212 0.1
1135 0.021885673701719698 0.473641962082522 0.5044723642157584 0.1
1136 0.021849739527383925 0.4736852167740195 0.5044650436985967 0.1
1137 0.02181389227386711 0.4737283672405671 0.5044577404855658 0.1
1138 0.021778131664493973 0.4737714138104355 0.5044504545250704 0.1
1139 0.021742457423683356 0.47381435681062567 0.504443185765691 0.1
1140 0.021706869276943014 0.4738571965668747 0.5044359341561824 0.1
1141 0.02167136695086443 0.4738999334036627 0.5044286996454728 0.1
1142 0.021635950173117674 0.47394256764421766 0.5044214821826647 0.1
1143 0.021600618672446323 0.4739850996105206 0.5044142817170332 0.1
1144 0.021565372178662254 0.4740275296233127 0.5044070981980251 0.1
1145 0.02153021042264067 0.4740698580020996 0.5043999315752598 0.1
1146 0.02149513313631509 0.474112085065158 0.504392781798527 0.1
1147 0.021460140052672192 0.47415421112954076 0.5043856488177871 0.1
1148 0.021425230905746977 0.4741962365110824 0.5043785325831707 0.1
1149 0.021390405430617772 0.47423816152440473 0.5043714330449774 0.1
1150 0.021355663363401268 0.4742799864829226 0.5043643501536761 0.1
1151 0.0213210044412477 0.4743217116988489 0.5043572838599033 0.1
1152 0.021286428402335834 0.47436333748320053 0.5043502341144636 0.1
1153 0.021251934985868307 0.4744048641458036 0.5043432008683282 0.1
1154 0.021217523932066676 0.4744462919952981 0.5043361840726353 0.1
1155 0.021183194982166663 0.47448762133914446 0.5043291836786888 0.1
1156 0.02114894787841343 0.4745288524836285 0.504322199637958 0.1
1157 0.02111478236405678 0.47456998573386633 0.5043152319020769 0.1
1158 0.021080698183346513 0.47461102139380945 0.504308280422844 0.1
1159 0.021046695081527667 0.4746519597662513 0.504301345152221 0.1
1160 0.021012772804835912 0.474692801152831 0.5042944260423331 0.1
1161 0.020978931100492922 0.4747335458540391 0.5042875230454681 0.1
1162 0.02094516971670174 0.47477419416922284 0.5042806361140754 0.1
1163 0.020911488402642203 0.47481474639659177 0.5042737652007659 0.1
1164 0.0208778869084664 0.47485520283322125 0.5042669102583123 0.1
1165 0.020844364985294135 0.4748955637750597 0.5042600712396462 0.1
1166 0.02081092238520838 0.4749358295169321 0.5042532480978595 0.1
1167 0.020777558861250867 0.4749760003525454 0.5042464407862037 0.1
1168 0.020744274167417618 0.4750160765744936 0.5042396492580888 0.1
1169 0.02071106805865443 0.47505605847426313 0.5042328734670825 0.1
1170 0.02067794029085257 0.47509594634223706 0.5042261133669104 0.1
1171 0.020644890620844333 0.47513574046770046 0.5042193689114552 0.1
1172 0.02061191880639872 0.47517544113884547 0.504212640054756 0.1
1173 0.020579024606217026 0.47521504864277564 0.5042059267510073 0.1
1174 0.020546207779928667 0.4752545632655115 0.5041992289545597 0.1
1175 0.02051346808808673 0.4752939852919946 0.5041925466199186 0.1
1176 0.020480805292163822 0.47533331500609305 0.5041858797017431 0.1
1177 0.020448219154547802 0.47537255269060563 0.5041792281548465 0.1
1178 0.020415709438537516 0.47541169862726723 0.5041725919341953 0.1
1179 0.020383275908338685 0.4754507530967527 0.5041659709949085 0.1
1180 0.02035091832905964 0.4754897163786831 0.5041593652922572 0.1
1181 0.020318636466707233 0.47552858875162796 0.5041527747816648 0.1
1182 0.0202864300881827 0.47556737049311243 0.5041461994187048 0.1
1183 0.020254298961277544 0.4756060618796206 0.5041396391591018 0.1
1184 0.020222242854669444 0.47564466318660026 0.5041330939587303 0.1
1185 0.020190261537918256 0.47568317468846744 0.5041265637736143 0.1
1186 0.020158354781461846 0.4757215966586114 0.5041200485599266 0.1
1187 0.020126522356612202 0.47575992936939854 0.5041135482739891 0.1
1188 0.020094764035551403 0.47579817309217787 0.5041070628722708 0.1
1189 0.020063079591327575 0.4758363280972841 0.5041005923113883 0.1
1190 0.02003146879785105 0.4758743946540435 0.5040941365481054 0.1
1191 0.019999931429890316 0.47591237303077766 0.504087695539332 0.1
1192 0.019968467263068248 0.4759502634948076 0.5040812692421242 0.1
1193 0.019937076073858088 0.47598806631245943 0.5040748576136825 0.1
1194 0.01990575763957963 0.47602578174906723 0.5040684606113531 0.1
1195 0.019874511738395374 0.47606341006897823 0.5040620781926265 0.1
1196 0.01984333814930672 0.47610095153555715 0.5040557103151361 0.1
1197 0.01981223665215012 0.4761384064111901 0.5040493569366599 0.1
1198 0.0197812070275933 0.47617577495728935 0.5040430180151173 0.1
1199 0.01975024905713155 0.47621305743429765 0.5040366935085708 0.1
1200 0.019719362523083876 0.4762502541016916 0.5040303833752247 0.1
1201 0.01968854720858934 0.47628736521798687 0.5040240875734238 0.1
1202 0.019657802897603372 0.4763243910407422 0.5040178060616545 0.1
1203 0.01962712937489408 0.4763613318265634 0.5040115387985427 0.1
1204 0.019596526426038503 0.47639818783110677 0.5040052857428546 0.1
1205 0.01956599383741904 0.4764349593090855 0.5039990468534954 0.1
1206 0.019535531396219816 0.47647164651427093 0.5039928220895092 0.1
1207 0.019505138890423063 0.47650824969949873 0.5039866114100782 0.1
1208 0.01947481610880551 0.4765447691166723 0.5039804147745223 0.1
1209 0.019444562840934865 0.4765812050167665 0.5039742321422985 0.1
1210 0.0194143788771662 0.47661755764983244 0.5039680634730013 0.1
1211 0.019384264008638467 0.4766538272650008 0.5039619087263607 0.1
1212 0.019354218027270966 0.47669001411048595 0.5039557678622429 0.1
1213 0.019324240725759823 0.4767261184335908 0.5039496408406494 0.1
1214 0.019294331897574582 0.47676214048070925 0.5039435276217161 0.1
1215 0.019264491336954678 0.47679808049733163 0.5039374281657137 0.1
1216 0.019234718838906022 0.47683393872804714 0.5039313424330467 0.1
1217 0.019205014199197616 0.47686971541654943 0.5039252703842529 0.1
1218 0.019175377214358042 0.47690541080563903 0.5039192119800029 0.1
1219 0.019145807681672216 0.47694102513722786 0.5039131671810999 0.1
1220 0.01911630539917793 0.4769765586523431 0.5039071359484788 0.1
1221 0.019086870165662476 0.47701201159113127 0.5039011182432062 0.1
1222 0.019057501780659406 0.477047384192861 0.5038951140264796 0.1
1223 0.019028200044445158 0.47708267669592785 0.5038891232596271 0.1
1224 0.018998964758035745 0.47711788933785754 0.5038831459041067 0.1
1225 0.01896979572318353 0.4771530223553102 0.5038771819215062 0.1
1226 0.018940692742373866 0.47718807598408386 0.5038712312735423 0.1
1227 0.01891165561882199 0.4772230504591175 0.5038652939220605 0.1
1228 0.01888268415646964 0.47725794601449617 0.5038593698290342 0.1
1229 0.018853778159981936 0.47729276288345285 0.5038534589565652 0.1
1230 0.018824937434744147 0.477327501298374 0.5038475612668819 0.1
1231 0.018796161786858577 0.47736216149080174 0.5038416767223397 0.1
1232 0.018767451023141275 0.47739674369143836 0.5038358052854204 0.1
1233 0.018738804951118994 0.47743124813014914 0.5038299469187318 0.1
1234 0.018710223379026034 0.477465675035967 0.503824101585007 0.1
1235 0.01868170611580107 0.47750002463709496 0.503818269247104 0.1
1236 0.018653252971084174 0.4775342971609105 0.5038124498680053 0.1
1237 0.01862486375521359 0.4775684928339684 0.5038066434108179 0.1
1238 0.018596538279222804 0.4776026118820051 0.503800849838772 0.1
1239 0.018568276354837345 0.4776366545299413 0.5037950691152213 0.1
1240 0.0185400777944719 0.4776706210018862 0.5037893012036418 0.1
1241 0.018511942411227205 0.47770451152114046 0.5037835460676323 0.1
1242 0.018483870018887027 0.47773832631019975 0.5037778036709131 0.1
1243 0.018455860431915258 0.47777206559075885 0.5037720739773259 0.1
1244 0.018427913465452854 0.4778057295837133 0.5037663569508337 0.1
1245 0.018400028935314946 0.4778393185091652 0.5037606525555197 0.1
1246 0.018372206657987823 0.47787283258642466 0.5037549607555876 0.1
1247 0.018344446450626092 0.477906272034014 0.5037492815153599 0.1
1248 0.0183167481310497 0.477939637069671 0.5037436147992792 0.1
1249 0.018289111517741055 0.47797292791035206 0.5037379605719069 0.1
1250 0.018261536429842132 0.47800614477223596 0.5037323187979218 0.1
1251 0.018234022687151658 0.4780392878707264 0.503726689442122 0.1
1252 0.018206570110122177 0.4780723574204561 0.5037210724694217 0.1
1253 0.018179178519857255 0.4781053536352894 0.5037154678448533 0.1
1254 0.01815184773810868 0.47813827672832604 0.5037098755335653 0.1
1255 0.018124577587273583 0.47817112691190405 0.5037042955008224 0.1
1256 0.01809736789039171 0.47820390439760296 0.5036987277120053 0.1
1257 0.018070218471142596 0.47823660939624735 0.50369317213261 0.1
1258 0.018043129153842815 0.47826924211790967 0.5036876287282475 0.1
1259 0.018016099763443254 0.4783018027719134 0.5036820974646433 0.1
1260 0.01798913012552628 0.4783342915668367 0.503676578307637 0.1
1261 0.017962220066303144 0.47836670871051473 0.5036710712231821 0.1
1262 0.017935369412611132 0.47839905441004377 0.5036655761773451 0.1
1263 0.01790857799191103 0.47843132887178336 0.5036600931363057 0.1
1264 0.017881845632284243 0.4784635323013601 0.5036546220663557 0.1
1265 0.017855172162430308 0.47849566490367046 0.5036491629338992 0.1
1266 0.017828557411664094 0.4785277268828838 0.5036437157054521 0.1
1267 0.0178020012099133 0.4785597184424453 0.5036382803476414 0.1
1268 0.017775503387715653 0.4785916397850797 0.5036328568272047 0.1
1269 0.017749063776216427 0.4786234911127931 0.5036274451109904 0.1
1270 0.01772268220716578 0.4786552726268773 0.5036220451659569 0.1
1271 0.017696358512916188 0.4786869845279117 0.5036166569591721 0.1
1272 0.017670092526419833 0.478718627015767 0.5036112804578132 0.1
1273 0.017643884081226077 0.47875020028960774 0.5036059156291661 0.1
1274 0.017617733011478866 0.4787817045478957 0.5036005624406255 0.1
1275 0.017591639151914248 0.4788131399883919 0.5035952208596938 0.1
1276 0.01756560233785777 0.47884450680816126 0.503589890853981 0.1
1277 0.017539622405222013 0.4788758052035731 0.5035845723912049 0.1
1278 0.01751369919050413 0.47890703537030627 0.5035792654391896 0.1
1279 0.017487832530783246 0.4789381975033507 0.503573969965866 0.1
1280 0.017462022263718093 0.47896929179701087 0.5035686859392711 0.1
1281 0.01743626822754442 0.47900031844490853 0.5035634133275471 0.1
1282 0.017410570261072726 0.479031277639985 0.5035581520989423 0.1
1283 0.017384928203685635 0.47906216957450504 0.5035529022218093 0.1
1284 0.017359341895335546 0.47909299444005865 0.5035476636646058 0.1
1285 0.01733381117654223 0.4791237524275648 0.503542436395893 0.1
1286 0.0173083358883904 0.4791544437272729 0.5035372203843367 0.1
1287 0.017282915872527355 0.4791850685287672 0.5035320155987054 0.1
1288 0.01725755097116053 0.47921562702096826 0.5035268220078712 0.1
1289 0.017232241027055204 0.4792461193921367 0.5035216395808082 0.1
1290 0.017206985883532106 0.47927654582987445 0.5035164682865934 0.1
1291 0.01718178538446506 0.4793069065211295 0.5035113080944055 0.1
1292 0.017156639374278672 0.47933720165219645 0.5035061589735248 0.1
1293 0.017131547697945993 0.47936743140872146 0.5035010208933325 0.1
1294 0.017106510200986233 0.4793975959757027 0.5034958938233111 0.1
1295 0.01708152672946246 0.47942769553749454 0.503490777733043 0.1
1296 0.01705659712997923 0.47945773027780975 0.503485672592211 0.1
1297 0.017031721249680453 0.47948770037972205 0.5034805783705976 0.1
1298 0.01700689893624702 0.4795176060256689 0.5034754950380841 0.1
1299 0.01698213003789458 0.47954744739745353 0.5034704225646519 0.1
1300 0.016957414403371313 0.47957722467624875 0.50346536092038 0.1
1301 0.016932751881955668 0.47960693804259846 0.5034603100754459 0.1
1302 0.016908142323454164 0.47963658767642076 0.5034552700001251 0.1
1303 0.016883585578199155 0.4796661737570099 0.5034502406647908 0.1
1304 0.016859081497046687 0.47969569646304 0.5034452220399133 0.1
1305 0.01683462993137425 0.4797251559725664 0.5034402140960593 0.1
1306 0.016810230733078604 0.47975455246302867 0.5034352168038927 0.1
1307 0.016785883754573638 0.4797838861112534 0.5034302301341729 0.1
1308 0.016761588848788245 0.4798131570934562 0.5034252540577555 0.1
1309 0.01673734586916406 0.4798423655852448 0.5034202885455912 0.1
1310 0.016713154669653445 0.47987151176162063 0.5034153335687259 0.1
1311 0.01668901510471731 0.47990059579698247 0.5034103890983003 0.1
1312 0.016664927029323 0.4799296178651275 0.5034054551055496 0.1
1313 0.016640890298942206 0.47995857813925524 0.5034005315618026 0.1
1314 0.016616904769548822 0.479987476791969 0.5033956184384821 0.1
1315 0.01659297029761696 0.48001631399527855 0.5033907157071046 0.1
1316 0.01656908674011876 0.48004508992060263 0.5033858233392786 0.1
1317 0.016545253954522388 0.4800738047387711 0.5033809413067064 0.1
1318 0.01652147179879 0.4801024586200278 0.5033760695811822 0.1
1319 0.016497740131375643 0.48013105173403253 0.5033712081345918 0.1
1320 0.01647405881122326 0.48015958424986355 0.5033663569389132 0.1
1321 0.01645042769776466 0.4801880563360198 0.5033615159662156 0.1
1322 0.016426846650917485 0.48021646816042346 0.5033566851886591 0.1
1323 0.016403315531083203 0.4802448198904225 0.5033518645784942 0.1
1324 0.01637983419914517 0.4802731116927922 0.5033470541080626 0.1
1325 0.016356402516466553 0.4803013437337381 0.5033422537497954 0.1
1326 0.016333020344888434 0.4803295161788988 0.5033374634762129 0.1
1327 0.01630968754672778 0.48035762919334657 0.5033326832599256 0.1
1328 0.01628640398477556 0.4803856829415914 0.5033279130736329 0.1
1329 0.016263169522294712 0.4804136775875828 0.5033231528901224 0.1
1330 0.016239984023018263 0.480441613294711 0.5033184026822708 0.1
1331 0.016216847351147375 0.4804694902258107 0.5033136624230419 0.1
1332 0.016193759371349453 0.48049730854316236 0.5033089320854881 0.1
1333 0.01617071994875618 0.4805250684084949 0.5033042116427489 0.1
1334 0.016147728948961687 0.4805527699829873 0.503299501068051 0.1
1335 0.016124786238020595 0.4805804134272718 0.5032948003347076 0.1
1336 0.01610189168244618 0.48060799890143524 0.5032901094161184 0.1
1337 0.016079045149208427 0.4806355265650217 0.5032854282857699 0.1
1338 0.016056246505732293 0.48066299657703404 0.5032807569172336 0.1
1339 0.016033495619895716 0.4806904090959375 0.503276095284167 0.1
1340 0.016010792360027844 0.4807177642796598 0.5032714433603124 0.1
1341 0.015988136594907155 0.48074506228559527 0.5032668011194976 0.1
1342 0.015965528193759702 0.4807723032706059 0.5032621685356344 0.1
1343 0.01594296702625714 0.48079948739102335 0.5032575455827196 0.1
1344 0.01592045296251513 0.48082661480265165 0.5032529322348331 0.1
1345 0.015897985873091304 0.48085368566076947 0.5032483284661391 0.1
1346 0.015875565628983655 0.48088070012013123 0.5032437342508851 0.1
1347 0.015853192101628638 0.48090765833496996 0.5032391495634014 0.1
1348 0.01583086516289944 0.4809345604589991 0.5032345743781015 0.1
1349 0.015808584685104196 0.48096140664541515 0.5032300086694806 0.1
1350 0.01578635054098422 0.4809881970468989 0.503225452412117 0.1
1351 0.015764162603712273 0.4810149318156174 0.5032209055806702 0.1
1352 0.01574202074689079 0.4810416111032273 0.5032163681498818 0.1
1353 0.01571992484455017 0.48106823506087565 0.5032118400945741 0.1
1354 0.01569787477114705 0.4810948038392022 0.5032073213896507 0.1
1355 0.015675870401562514 0.4811213175883414 0.5032028120100961 0.1
1356 0.01565391161110049 0.48114777645792517 0.5031983119309744 0.1
1357 0.015631998275485958 0.48117418059708295 0.5031938211274309 0.1
1358 0.015610130270863318 0.4812005301544469 0.5031893395746899 0.1
1359 0.015588307473794626 0.48122682527815 0.5031848672480553 0.1
1360 0.015566529761257995 0.48125306611583146 0.5031804041229107 0.1
1361 0.015544797010645863 0.4812792528146359 0.5031759501747182 0.1
1362 0.01552310909976336 0.4813053855212178 0.5031715053790189 0.1
1363 0.01550146590682663 0.48133146438174174 0.5031670697114315 0.1
1364 0.015479867310461188 0.4813574895418845 0.5031626431476542 0.1
1365 0.015458313189700297 0.48138346114683794 0.5031582256634617 0.1
1366 0.0154368034239833 0.48140937934131 0.5031538172347068 0.1
1367 0.015415337893154048 0.48143524426952655 0.5031494178373194 0.1
1368 0.015393916477459193 0.4814610560752344 0.5031450274473064 0.1
1369 0.015372539057546679 0.48148681490170175 0.5031406460407515 0.1
1370 0.01535120551446405 0.48151252089172136 0.5031362735938146 0.1
1371 0.015329915729656909 0.4815381741876112 0.5031319100827318 0.1
1372 0.015308669584967337 0.4815637749312173 0.5031275554838155 0.1
1373 0.015287466962632223 0.4815893232639153 0.5031232097734525 0.1
1374 0.01526630774528184 0.48161481932661165 0.5031188729281065 0.1
1375 0.015245191815938117 0.48164026325974696 0.503114544924315 0.1
1376 0.015224119058013193 0.4816656552032961 0.5031102257386907 0.1
1377 0.01520308935530783 0.48169099529677134 0.5031059153479208 0.1
1378 0.015182102592009849 0.4817162836792232 0.5031016137287669 0.1
1379 0.015161158652692594 0.4817415204892432 0.5030973208580644 0.1
1380 0.015140257422313466 0.4817667058649649 0.5030930367127217 0.1
1381 0.015119398786212303 0.48179183994406577 0.503088761269722 0.1
1382 0.015098582630109922 0.4818169228637694 0.5030844945061208 0.1
1383 0.01507780884010662 0.481841954760847 0.5030802363990463 0.1
1384 0.015057077302680596 0.4818669357716194 0.5030759869257 0.1
1385 0.01503638790468657 0.48189186603195805 0.5030717460633553 0.1
1386 0.015015740533354187 0.4819167456772877 0.5030675137893581 0.1
1387 0.014995135076286586 0.4819415748425881 0.5030632900811253 0.1
1388 0.014974571421458943 0.4819663536623945 0.5030590749161465 0.1
1389 0.014954049457216958 0.48199108227080106 0.5030548682719821 0.1
1390 0.014933569072275412 0.4820157608014613 0.5030506701262634 0.1
1391 0.014913130155716728 0.4820403893875907 0.5030464804566925 0.1
1392 0.014892732596989483 0.4820649681619677 0.5030422992410428 0.1
1393 0.01487237628590703 0.48208949725693584 0.5030381264571572 0.1
1394 0.014852061112645995 0.4821139768044051 0.5030339620829489 0.1
1395 0.014831786967744894 0.4821384069358542 0.503029806096401 0.1
1396 0.014811553742102692 0.4821627877823314 0.5030256584755659 0.1
1397 0.014791361326977403 0.48218711947445675 0.503021519198566 0.1
1398 0.014771209613984631 0.48221140214242386 0.5030173882435915 0.1
1399 0.014751098495096275 0.4822356359160008 0.503013265588903 0.1
1400 0.014731027862639008 0.48225982092453307 0.5030091512128281 0.1
