mass br_wb br_zt br_ht s_u_r s_d_r
1662 0.0582536950395803 0.451130074102805 0.4906162308576147 0.4 0.4
1663 0.058254364718813005 0.45115298760994327 0.4905926476712437 0.4 0.4
1664 0.05825503322935153 0.4511758609666618 0.49056910580398677 0.4 0.4
1665 0.05825570057388329 0.45119869426597176 0.490545605160145 0.4 0.4
1666 0.05825636675508807 0.4512214876006171 0.4905221456442949 0.4 0.4
1667 0.05825703177563812 0.4512442410630762 0.4904987271612857 0.4 0.4
1668 0.058257695638198 0.4512669547455626 0.4904753496162394 0.4 0.4
1669 0.058258358345424914 0.45128962874002476 0.49045201291455043 0.4 0.4
1670 0.05825901989996842 0.45131226313814854 0.4904287169618831 0.4 0.4
1671 0.0582596803044706 0.4513348580313578 0.4904054616641716 0.4 0.4
1672 0.05826033956156613 0.45135741351081404 0.4903822469276199 0.4 0.4
1673 0.058260997673882174 0.4513799296674187 0.49035907265869916 0.4 0.4
1674 0.05826165464403854 0.45140240659181347 0.4903359387641481 0.4 0.4
1675 0.058262310474647645 0.45142484437438113 0.4903128451509713 0.4 0.4
1676 0.058262965168314494 0.4514472431052468 0.49028979172643866 0.4 0.4
1677 0.05826361872763684 0.4514696028742781 0.4902667783980851 0.4 0.4
1678 0.05826427115520497 0.4514919237710867 0.4902438050737084 0.4 0.4
1679 0.05826492245360212 0.4515142058850291 0.49022087166136885 0.4 0.4
1680 0.058265572625403945 0.45153644930520687 0.4901979780693892 0.4 0.4
1681 0.058266221673179096 0.45155865412046853 0.4901751242063524 0.4 0.4
1682 0.058266869599488964 0.4515808204194095 0.4901523099811016 0.4 0.4
1683 0.058267516406887675 0.45160294829037356 0.4901295353027387 0.4 0.4
1684 0.058268162097922245 0.4516250378214531 0.4901068000806247 0.4 0.4
1685 0.05826880667513248 0.4516470891004907 0.4900841042243768 0.4 0.4
1686 0.05826945014105116 0.4516691022150794 0.49006144764386944 0.4 0.4
1687 0.05827009249820388 0.45169107725256374 0.4900388302492324 0.4 0.4
1688 0.05827073374910916 0.4517130143000408 0.49001625195085 0.4 0.4
1689 0.058271373896278546 0.4517349134443603 0.4899937126593612 0.4 0.4
1690 0.05827201294221644 0.4517567747721266 0.489971212285657 0.4 0.4
1691 0.05827265088942037 0.4517785983696985 0.48994875074088107 0.4 0.4
1692 0.058273287740380736 0.4518003843231907 0.48992632793642854 0.4 0.4
1693 0.05827392349758107 0.4518221327184742 0.4899039437839447 0.4 0.4
1694 0.05827455816349798 0.45184384364117736 0.4898815981953246 0.4 0.4
1695 0.05827519174060109 0.45186551717668655 0.48985929108271237 0.4 0.4
1696 0.058275824231353135 0.45188715341014724 0.4898370223584997 0.4 0.4
1697 0.05827645563821011 0.45190875242646417 0.4898147919353256 0.4 0.4
1698 0.05827708596362098 0.45193031431030367 0.4897925997260754 0.4 0.4
1699 0.05827771521002799 0.4519518391460921 0.48977044564387995 0.4 0.4
1700 0.058278343379866544 0.45197332701801873 0.48974832960211473 0.4 0.4
1701 0.05827897047556535 0.4519947780100358 0.4897262515143988 0.4 0.4
1702 0.05827959649954625 0.452016192205859 0.48970421129459485 0.4 0.4
1703 0.058280221454224394 0.45203756968896847 0.4896822088568072 0.4 0.4
1704 0.05828084534200821 0.4520589105426101 0.48966024411538167 0.4 0.4
1705 0.058281468165299465 0.45208021484979544 0.4896383169849052 0.4 0.4
1706 0.05828208992649324 0.45210148269330297 0.48961642738020367 0.4 0.4
1707 0.05828271062797797 0.45212271415567906 0.489594575216343 0.4 0.4
1708 0.05828333027213543 0.4521439093192383 0.48957276040862624 0.4 0.4
1709 0.05828394886134089 0.4521650682660647 0.48955098287259446 0.4 0.4
1710 0.0582845663979629 0.4521861910780117 0.48952924252402535 0.4 0.4
1711 0.05828518288436354 0.4522072778367041 0.4895075392789323 0.4 0.4
1712 0.05828579832289838 0.45222832862353807 0.48948587305356356 0.4 0.4
1713 0.05828641271591632 0.45224934351968166 0.48946424376440206 0.4 0.4
1714 0.05828702606575996 0.45227032260607636 0.4894426513281637 0.4 0.4
1715 0.058287638374765326 0.45229126596343716 0.48942109566179753 0.4 0.4
1716 0.05828824964526193 0.4523121736722536 0.48939957668248446 0.4 0.4
1717 0.05828885987957297 0.45233304581279077 0.48937809430763624 0.4 0.4
1718 0.05828946908001516 0.4523538824650894 0.4893566484548953 0.4 0.4
1719 0.05829007724889886 0.4523746837089672 0.48933523904213383 0.4 0.4
1720 0.05829068438852802 0.45239544962401945 0.4893138659874526 0.4 0.4
1721 0.058291290501200264 0.45241618028961944 0.4892925292091804 0.4 0.4
1722 0.05829189558920688 0.4524368757849193 0.48927122862587386 0.4 0.4
1723 0.058292499654832866 0.4524575361888515 0.4892499641563156 0.4 0.4
1724 0.05829310270035696 0.4524781615801281 0.489228735719515 0.4 0.4
1725 0.05829370472805149 0.45249875203724327 0.4892075432347053 0.4 0.4
1726 0.058294305740182725 0.4525193076384722 0.489186386621345 0.4 0.4
1727 0.058294905739010576 0.452539828461873 0.48916526579911634 0.4 0.4
1728 0.0582955047267888 0.45256031458528734 0.48914418068792387 0.4 0.4
1729 0.058296102705764984 0.4525807660863408 0.48912313120789425 0.4 0.4
1730 0.058296699678180505 0.4526011830424433 0.4891021172793762 0.4 0.4
1731 0.0582972956462706 0.45262156553079075 0.48908113882293863 0.4 0.4
1732 0.05829789061226441 0.45264191362836503 0.4890601957593706 0.4 0.4
1733 0.05829848457838495 0.45266222741193474 0.48903928800968033 0.4 0.4
1734 0.05829907754684914 0.45268250695805634 0.48901841549509456 0.4 0.4
1735 0.05829966951986785 0.4527027523430744 0.4889975781370578 0.4 0.4
1736 0.058300260499645894 0.45272296364312226 0.48897677585723176 0.4 0.4
1737 0.058300850488382086 0.4527431409341235 0.4889560085774945 0.4 0.4
1738 0.05830143948826916 0.45276328429179125 0.4889352762199396 0.4 0.4
1739 0.05830202750149391 0.4527833937916304 0.4889145787068757 0.4 0.4
1740 0.058302614530237155 0.4528034695089372 0.48889391596082565 0.4 0.4
1741 0.05830320057667383 0.4528235115188005 0.4888732879045257 0.4 0.4
1742 0.05830378564297278 0.4528435198961019 0.48885269446092533 0.4 0.4
1743 0.058304369731297094 0.4528634947155171 0.48883213555318583 0.4 0.4
1744 0.05830495284380388 0.45288343605151615 0.48881161110468 0.4 0.4
1745 0.058305534982644396 0.452903343978364 0.4887911210389916 0.4 0.4
1746 0.05830611614996404 0.452923218570122 0.4887706652799139 0.4 0.4
1747 0.05830669634790239 0.45294305990064726 0.4887502437514504 0.4 0.4
1748 0.0583072755785932 0.4529628680435944 0.48872985637781247 0.4 0.4
1749 0.05830785384416442 0.45298264307241554 0.48870950308342015 0.4 0.4
1750 0.05830843114673817 0.45300238506036145 0.4886891837929004 0.4 0.4
1751 0.058309007488430944 0.4530220940804822 0.48866889843108685 0.4 0.4
1752 0.05830958287135332 0.4530417702056271 0.48864864692301957 0.4 0.4
1753 0.0583101572976103 0.4530614135084462 0.4886284291939435 0.4 0.4
1754 0.0583107307693011 0.4530810240613906 0.4886082451693083 0.4 0.4
1755 0.058311303288519224 0.4531006019367132 0.48858809477476756 0.4 0.4
1756 0.05831187485735258 0.45312014720646887 0.48856797793617857 0.4 0.4
1757 0.05831244547788346 0.45313965994251604 0.4885478945796005 0.4 0.4
1758 0.05831301515218833 0.4531591402165161 0.4885278446312955 0.4 0.4
1759 0.05831358388233819 0.4531785880999352 0.4885078280177265 0.4 0.4
1760 0.058314151670398474 0.4531980036640444 0.4884878446655571 0.4 0.4
1761 0.05831471851842895 0.45321738697992014 0.48846789450165096 0.4 0.4
1762 0.05831528442848384 0.45323673811844495 0.4884479774530712 0.4 0.4
1763 0.05831584940261182 0.45325605715030826 0.4884280934470798 0.4 0.4
1764 0.05831641344285607 0.45327534414600734 0.4884082424111366 0.4 0.4
1765 0.05831697655125427 0.4532945991758466 0.48838842427289925 0.4 0.4
1766 0.05831753872983852 0.4533138223099399 0.48836863896022153 0.4 0.4
1767 0.058318099980635564 0.4533330136182104 0.48834888640115404 0.4 0.4
1768 0.058318660305666604 0.4533521731703905 0.488329166523943 0.4 0.4
1769 0.05831921970694741 0.4533713010360237 0.4883094792570288 0.4 0.4
1770 0.05831977818648843 0.4533903972844648 0.48828982452904685 0.4 0.4
1771 0.05832033574629454 0.4534094619848796 0.488270202268826 0.4 0.4
1772 0.05832089238836537 0.4534284952062469 0.48825061240538775 0.4 0.4
1773 0.05832144811469514 0.45344749701735826 0.4882310548679467 0.4 0.4
1774 0.05832200292727262 0.45346646748681874 0.4882115295859086 0.4 0.4
1775 0.05832255682808141 0.4534854066830477 0.4881920364888708 0.4 0.4
1776 0.05832310981909972 0.4535043146742792 0.4881725755066211 0.4 0.4
1777 0.058323661902300365 0.45352319152856285 0.4881531465691367 0.4 0.4
1778 0.058324213079651036 0.45354203731376397 0.488133749606585 0.4 0.4
1779 0.05832476335311401 0.4535608520975641 0.488114384549322 0.4 0.4
1780 0.058325312724646444 0.4535796359474628 0.4880950513278908 0.4 0.4
1781 0.058325861196200146 0.4535983889307765 0.48807574987302343 0.4 0.4
1782 0.058326408769721755 0.45361711111464076 0.4880564801156375 0.4 0.4
1783 0.058326955447152704 0.45363580256600927 0.4880372419868381 0.4 0.4
1784 0.05832750123042927 0.45365446335165555 0.48801803541791516 0.4 0.4
1785 0.05832804612148248 0.45367309353817326 0.4879988603403443 0.4 0.4
1786 0.05832859012223829 0.45369169319197655 0.48797971668578527 0.4 0.4
1787 0.05832913323461749 0.45371026237930073 0.48796060438608174 0.4 0.4
1788 0.058329675460535725 0.4537288011662033 0.487941523373261 0.4 0.4
1789 0.05833021680190358 0.45374730961856335 0.48792247357953294 0.4 0.4
1790 0.0583307572606265 0.45376578780208376 0.48790345493728976 0.4 0.4
1791 0.05833129683860492 0.4537842357822902 0.4878844673791049 0.4 0.4
1792 0.05833183553773416 0.4538026536245326 0.4878655108377332 0.4 0.4
1793 0.058332373359904544 0.4538210413939858 0.4878465852461097 0.4 0.4
1794 0.05833291030700131 0.4538393991556495 0.4878276905373493 0.4 0.4
1795 0.05833344638090475 0.4538577269743491 0.487808826644746 0.4 0.4
1796 0.05833398158349017 0.45387602491473655 0.48778999350177316 0.4 0.4
1797 0.058334515916627826 0.4538942930412906 0.4877711910420816 0.4 0.4
1798 0.058335049382183084 0.45391253141831683 0.48775241919950013 0.4 0.4
1799 0.0583355819820163 0.4539307401099499 0.48773367790803385 0.4 0.4
1800 0.058336113717982994 0.4539489191801517 0.48771496710186535 0.4 0.4
1801 0.05833664459193363 0.4539670686927141 0.4876962867153523 0.4 0.4
1802 0.058337174605713894 0.45398518871125787 0.48767763668302816 0.4 0.4
1803 0.05833770376116458 0.4540032792992346 0.48765901693960073 0.4 0.4
1804 0.058338232060121516 0.454021340519926 0.4876404274199524 0.4 0.4
1805 0.058338759504415805 0.45403937243644527 0.487621868059139 0.4 0.4
1806 0.058339286095873584 0.454057375111737 0.48760333879238943 0.4 0.4
1807 0.058339811836316244 0.4540753486085784 0.48758483955510534 0.4 0.4
1808 0.05834033672756038 0.4540932929895794 0.48756637028286015 0.4 0.4
1809 0.05834086077141771 0.45411120831718327 0.487547930911399 0.4 0.4
1810 0.05834138396969531 0.454129094653667 0.4875295213766377 0.4 0.4
1811 0.05834190632419533 0.45414695206114214 0.4875111416146626 0.4 0.4
1812 0.05834242783671529 0.454164780601555 0.48749279156172964 0.4 0.4
1813 0.05834294850904792 0.45418258033668757 0.4874744711542644 0.4 0.4
1814 0.05834346834298128 0.45420035132815745 0.48745618032886123 0.4 0.4
1815 0.0583439873402987 0.454218093637419 0.4874379190222823 0.4 0.4
1816 0.05834450550277874 0.45423580732576346 0.48741968717145784 0.4 0.4
1817 0.05834502283219543 0.4542534924543194 0.48740148471348527 0.4 0.4
1818 0.058345539330318025 0.45427114908405375 0.4873833115856282 0.4 0.4
1819 0.058346054998911226 0.4542887772757718 0.4873651677253169 0.4 0.4
1820 0.05834656983973503 0.45430637709011784 0.4873470530701471 0.4 0.4
1821 0.058347083854544825 0.4543239485875758 0.48732896755787936 0.4 0.4
1822 0.058347597045091425 0.4543414918284695 0.48731091112643915 0.4 0.4
1823 0.058348109413121026 0.4543590068729634 0.48729288371391566 0.4 0.4
1824 0.05834862096037531 0.45437649378106315 0.4872748852585615 0.4 0.4
1825 0.05834913168859128 0.45439395261261567 0.487256915698793 0.4 0.4
1826 0.05834964159950152 0.4544113834273103 0.4872389749731882 0.4 0.4
1827 0.058350150694834034 0.45442878628467853 0.48722106302048757 0.4 0.4
1828 0.05835065897631227 0.4544461612440951 0.48720317977959265 0.4 0.4
1829 0.05835116644565521 0.4544635083647784 0.4871853251895663 0.4 0.4
1830 0.05835167310457739 0.45448082770579046 0.4871674991896322 0.4 0.4
1831 0.05835217895478874 0.45449811932603834 0.48714970171917293 0.4 0.4
1832 0.05835268399799488 0.4545153832842739 0.4871319327177313 0.4 0.4
1833 0.05835318823589687 0.4545326196390943 0.48711419212500884 0.4 0.4
1834 0.05835369167019139 0.4545498284489428 0.4870964798808657 0.4 0.4
1835 0.058354194302570675 0.454567009772109 0.4870787959253203 0.4 0.4
1836 0.058354696134722564 0.45458416366673 0.48706114019854757 0.4 0.4
1837 0.0583551971683305 0.4546012901907892 0.4870435126408804 0.4 0.4
1838 0.05835569740507355 0.454618389402119 0.48702591319280747 0.4 0.4
1839 0.0583561968466264 0.4546354613583997 0.4870083417949739 0.4 0.4
1840 0.05835669549465941 0.45465250611716035 0.48699079838818016 0.4 0.4
1841 0.05835719335083858 0.45466952373577946 0.48697328291338193 0.4 0.4
1842 0.05835769041682556 0.4546865142714852 0.48695579531168914 0.4 0.4
1843 0.05835818669427777 0.45470347778135645 0.48693833552436594 0.4 0.4
1844 0.05835868218484821 0.454720414322322 0.4869209034928298 0.4 0.4
1845 0.05835917689018568 0.45473732395116223 0.48690349915865205 0.4 0.4
1846 0.05835967081193469 0.4547542067245095 0.48688612246355584 0.4 0.4
1847 0.058360163951735496 0.45477106269884765 0.48686877334941686 0.4 0.4
1848 0.05836065631122403 0.45478789193051367 0.48685145175826217 0.4 0.4
1849 0.058361147892032124 0.454804694475697 0.4868341576322709 0.4 0.4
1850 0.058361638695787275 0.4548214703904412 0.48681689091377167 0.4 0.4
1851 0.05836212872411284 0.4548382197306431 0.4867996515452441 0.4 0.4
1852 0.05836261797862795 0.4548549425520541 0.4867824394693178 0.4 0.4
1853 0.05836310646094755 0.4548716389102812 0.4867652546287714 0.4 0.4
1854 0.0583635941726824 0.45488830886078546 0.4867480969665322 0.4 0.4
1855 0.05836408111543918 0.45490495245888435 0.48673096642567654 0.4 0.4
1856 0.05836456729082032 0.4549215697597518 0.4867138629494278 0.4 0.4
1857 0.058365052700424205 0.45493816081841776 0.486696786481158 0.4 0.4
1858 0.058365537345845056 0.45495472568976947 0.48667973696438543 0.4 0.4
1859 0.05836602122867296 0.45497126442855185 0.48666271434277525 0.4 0.4
1860 0.05836650435049403 0.45498777708936766 0.4866457185601384 0.4 0.4
1861 0.05836698671289015 0.45500426372667796 0.486628749560432 0.4 0.4
1862 0.05836746831743921 0.45502072439480296 0.486611807287758 0.4 0.4
1863 0.05836794916571503 0.45503715914792137 0.4865948916863635 0.4 0.4
1864 0.058368429259287403 0.45505356804007274 0.4865780027006397 0.4 0.4
1865 0.05836890859972204 0.455069951125156 0.4865611402751219 0.4 0.4
1866 0.05836938718858078 0.4550863084569307 0.4865443043544886 0.4 0.4
1867 0.058369865027421225 0.4551026400890176 0.4865274948835611 0.4 0.4
1868 0.0583703421177971 0.4551189460748985 0.4865107118073044 0.4 0.4
1869 0.058370818461258224 0.45513522646791776 0.486493955070824 0.4 0.4
1870 0.05837129405935032 0.455151481321281 0.48647722461936854 0.4 0.4
1871 0.058371768913615216 0.4551677106880578 0.48646052039832705 0.4 0.4
1872 0.058372243025590784 0.45518391462117996 0.4864438423532294 0.4 0.4
1873 0.05837271639681091 0.4552000931734425 0.4864271904297465 0.4 0.4
1874 0.05837318902880566 0.4552162463975055 0.4864105645736888 0.4 0.4
1875 0.058373660923101096 0.45523237434589287 0.48639396473100605 0.4 0.4
1876 0.05837413208121941 0.455248477070993 0.4863773908477875 0.4 0.4
1877 0.05837460250467893 0.45526455462506005 0.4863608428702611 0.4 0.4
1878 0.05837507219499412 0.4552806070602134 0.48634432074479245 0.4 0.4
1879 0.058375541153675437 0.4552966344284386 0.4863278244178859 0.4 0.4
1880 0.05837600938222973 0.4553126367815879 0.4863113538361824 0.4 0.4
1881 0.05837647688215983 0.4553286141713795 0.48629490894646055 0.4 0.4
1882 0.058376943654964784 0.4553445666494002 0.4862784896956349 0.4 0.4
1883 0.05837740970213979 0.45536049426710357 0.4862620960307567 0.4 0.4
1884 0.05837787502517632 0.45537639707581123 0.4862457278990125 0.4 0.4
1885 0.058378339625561985 0.4553922751267138 0.4862293852477243 0.4 0.4
1886 0.05837880350478064 0.45540812847087037 0.4862130680243491 0.4 0.4
1887 0.05837926666431235 0.4554239571592089 0.48619677617647866 0.4 0.4
1888 0.058379729105633424 0.45543976124252855 0.48618050965183807 0.4 0.4
1889 0.058380190830216463 0.4554555407714967 0.4861642683982868 0.4 0.4
1890 0.058380651839530284 0.4554712957966524 0.4861480523638174 0.4 0.4
1891 0.058381112135040006 0.45548702636840477 0.4861318614965553 0.4 0.4
1892 0.058381571718206994 0.45550273253703494 0.4861156957447581 0.4 0.4
1893 0.05838203059048892 0.45551841435269547 0.4860995550568156 0.4 0.4
1894 0.05838248875333981 0.45553407186541045 0.4860834393812496 0.4 0.4
1895 0.058382946208209933 0.4555497051250771 0.48606734866671303 0.4 0.4
1896 0.058383402956545975 0.4555653141814648 0.4860512828619893 0.4 0.4
1897 0.05838385899979092 0.4555808990842166 0.48603524191599257 0.4 0.4
1898 0.05838431433938403 0.45559645988284897 0.48601922577776685 0.4 0.4
1899 0.05838476897676108 0.4556119966267524 0.48600323439648646 0.4 0.4
1900 0.0583852229133541 0.45562750936519164 0.48598726772145423 0.4 0.4
1901 0.05838567615059156 0.45564299814730613 0.4859713257021023 0.4 0.4
1902 0.05838612868989827 0.4556584630221107 0.48595540828799094 0.4 0.4
1903 0.05838658053269554 0.4556739040384953 0.48593951542880914 0.4 0.4
1904 0.058387031680400985 0.45568932124522604 0.48592364707437297 0.4 0.4
1905 0.05838748213442875 0.45570471469094487 0.48590780317462634 0.4 0.4
1906 0.05838793189618933 0.4557200844241709 0.4858919836796397 0.4 0.4
1907 0.05838838096708974 0.45573543049329984 0.48587618853961045 0.4 0.4
1908 0.058388829348533365 0.45575075294660505 0.48586041770486155 0.4 0.4
1909 0.0583892770419202 0.4557660518322371 0.4858446711258427 0.4 0.4
1910 0.058389724048646584 0.4557813271982254 0.48582894875312815 0.4 0.4
1911 0.0583901703701054 0.45579657909247706 0.48581325053741764 0.4 0.4
1912 0.058390616007686066 0.45581180756277845 0.48579757642953547 0.4 0.4
1913 0.05839106096277441 0.4558270126567952 0.4857819263804303 0.4 0.4
1914 0.05839150523675299 0.4558421944220723 0.48576630034117474 0.4 0.4
1915 0.05839194883100055 0.4558573529060347 0.48575069826296463 0.4 0.4
1916 0.05839239174689273 0.4558724881559878 0.48573512009711933 0.4 0.4
1917 0.0583928339858016 0.4558876002191174 0.48571956579508097 0.4 0.4
1918 0.05839327554909568 0.45590268914249044 0.48570403530841394 0.4 0.4
1919 0.058393716438140196 0.45591775497305503 0.48568852858880485 0.4 0.4
1920 0.0583941566542969 0.45593279775764134 0.48567304558806185 0.4 0.4
1921 0.05839459619892414 0.4559478175429613 0.4856575862581145 0.4 0.4
1922 0.05839503507337694 0.45596281437560965 0.4856421505510134 0.4 0.4
1923 0.058395473279006814 0.45597778830206337 0.4856267384189297 0.4 0.4
1924 0.058395910817162014 0.455992739368683 0.4856113498141549 0.4 0.4
1925 0.058396347689187354 0.4560076676217124 0.4855959846891002 0.4 0.4
1926 0.058396783896424324 0.4560225731072795 0.48558064299629616 0.4 0.4
1927 0.05839721944021102 0.4560374558713957 0.48556532468839325 0.4 0.4
1928 0.0583976543218823 0.45605231595995765 0.4855500297181601 0.4 0.4
1929 0.05839808854276957 0.4560671534187467 0.48553475803848384 0.4 0.4
1930 0.05839852210420109 0.45608196829342934 0.48551950960236956 0.4 0.4
1931 0.05839895500750159 0.45609676062955745 0.48550428436294085 0.4 0.4
1932 0.058399387253992734 0.45611153047256897 0.48548908227343823 0.4 0.4
1933 0.058399818844992714 0.45612627786778837 0.48547390328721896 0.4 0.4
1934 0.05840024978181652 0.45614100286042614 0.4854587473577574 0.4 0.4
1935 0.05840068006577592 0.4561557054955801 0.48544361443864403 0.4 0.4
1936 0.05840110969817934 0.4561703858182349 0.48542850448358577 0.4 0.4
1937 0.05840153868033198 0.4561850438732635 0.4854134174464044 0.4 0.4
1938 0.05840196701353591 0.45619967970542613 0.485398353281038 0.4 0.4
1939 0.05840239469908975 0.4562142933593711 0.48538331194153916 0.4 0.4
1940 0.05840282173828911 0.4562288848796364 0.48536829338207443 0.4 0.4
1941 0.058403248132426255 0.4562434543106476 0.4853532975569262 0.4 0.4
1942 0.05840367388279036 0.4562580016967207 0.4853383244204889 0.4 0.4
1943 0.05840409899066729 0.4562725270820604 0.4853233739272722 0.4 0.4
1944 0.05840452345733984 0.45628703051076164 0.4853084460318985 0.4 0.4
1945 0.05840494728408753 0.45630151202680985 0.4852935406891027 0.4 0.4
1946 0.058405370472186795 0.4563159716740804 0.4852786578537327 0.4 0.4
1947 0.058405793022910886 0.4563304094963402 0.48526379748074894 0.4 0.4
1948 0.0584062149375299 0.45634482553724703 0.48524895952522307 0.4 0.4
1949 0.05840663621731085 0.4563592198403504 0.48523414394233877 0.4 0.4
1950 0.0584070568635175 0.45637359244909126 0.48521935068739125 0.4 0.4
1951 0.05840747687741061 0.456387943406803 0.4852045797157863 0.4 0.4
1952 0.05840789626024785 0.4564022727567115 0.48518983098304064 0.4 0.4
1953 0.058408315013283675 0.456416580541936 0.4851751044447804 0.4 0.4
1954 0.05840873313776956 0.45643086680548745 0.485160400056743 0.4 0.4
1955 0.05840915063495382 0.4564451315902717 0.4851457177747745 0.4 0.4
1956 0.05840956750608176 0.45645937493908767 0.4851310575548306 0.4 0.4
1957 0.05840998375239558 0.4564735968946283 0.4851164193529763 0.4 0.4
1958 0.05841039937513443 0.4564877974994809 0.48510180312538465 0.4 0.4
1959 0.05841081437553446 0.45650197679612825 0.4850872088283373 0.4 0.4
1960 0.058411228754828695 0.4565161348269469 0.48507263641822446 0.4 0.4
1961 0.058411642514247256 0.4565302716342096 0.48505808585154325 0.4 0.4
1962 0.0584120556550171 0.45654438726008434 0.4850435570848986 0.4 0.4
1963 0.05841246817836231 0.45655848174663505 0.48502905007500263 0.4 0.4
1964 0.058412880085503875 0.45657255513582246 0.48501456477867366 0.4 0.4
1965 0.05841329137765984 0.45658660746950297 0.4850001011528372 0.4 0.4
1966 0.05841370205604527 0.4566006387894301 0.4849856591545245 0.4 0.4
1967 0.058414112121872176 0.456614649137255 0.4849712387408729 0.4 0.4
1968 0.05841452157634974 0.45662863855452573 0.4849568398691246 0.4 0.4
1969 0.05841493042068405 0.45664260708268833 0.48494246249662754 0.4 0.4
1970 0.05841533865607833 0.4566565547630869 0.4849281065808348 0.4 0.4
1971 0.05841574628373282 0.45667048163696367 0.4849137720793034 0.4 0.4
1972 0.05841615330484489 0.4566843877454599 0.4848994589496953 0.4 0.4
1973 0.058416559720608933 0.4566982731296153 0.4848851671497758 0.4 0.4
1974 0.05841696553221637 0.4567121378303692 0.4848708966374144 0.4 0.4
1975 0.05841737074085587 0.45672598188856045 0.48485664737058365 0.4 0.4
1976 0.058417775347713065 0.4567398053449276 0.48484241930735944 0.4 0.4
1977 0.05841817935397077 0.45675360824010935 0.48482821240591983 0.4 0.4
1978 0.05841858276080889 0.45676739061464483 0.48481402662454637 0.4 0.4
1979 0.05841898556940449 0.4567811525089737 0.4847998619216217 0.4 0.4
1980 0.05841938778093169 0.45679489396343703 0.48478571825563127 0.4 0.4
1981 0.058419789396561866 0.4568086150182769 0.48477159558516125 0.4 0.4
1982 0.05842019041746345 0.4568223157136368 0.4847574938688998 0.4 0.4
1983 0.05842059084480208 0.45683599608956227 0.4847434130656356 0.4 0.4
1984 0.058420990679740596 0.4568496561860013 0.48472935313425813 0.4 0.4
1985 0.05842138992343891 0.4568632960428035 0.48471531403375756 0.4 0.4
1986 0.05842178857705423 0.4568769156997221 0.48470129572322357 0.4 0.4
1987 0.0584221866417409 0.45689051519641266 0.48468729816184636 0.4 0.4
1988 0.05842258411865048 0.4569040945724346 0.48467332130891494 0.4 0.4
1989 0.05842298100893167 0.4569176538672503 0.484659365123818 0.4 0.4
1990 0.058423377313730554 0.4569311931202263 0.4846454295660432 0.4 0.4
1991 0.05842377303419027 0.4569447123706332 0.4846315145951765 0.4 0.4
1992 0.05842416817145126 0.45695821165764616 0.48461762017090254 0.4 0.4
1993 0.05842456272665126 0.4569716910203446 0.4846037462530041 0.4 0.4
1994 0.058424956700925096 0.45698515049771343 0.4845898928013614 0.4 0.4
1995 0.058425350095405074 0.4569985901286425 0.48457605977595253 0.4 0.4
1996 0.05842574291122056 0.4570120099519269 0.48456224713685253 0.4 0.4
1997 0.05842613514949827 0.45702541000626823 0.4845484548442335 0.4 0.4
1998 0.058426526811362275 0.4570387903302732 0.4845346828583646 0.4 0.4
1999 0.05842691789793377 0.45705215096245577 0.4845209311396105 0.4 0.4
2000 0.05842730841033144 0.45706549194123564 0.484507199648433 0.4 0.4
2001 0.05842769834967113 0.45707881330494 0.48449348834538897 0.4 0.4
2002 0.05842808771706603 0.457092115091803 0.48447979719113105 0.4 0.4
2003 0.058428476513626655 0.4571053973399661 0.4844661261464074 0.4 0.4
2004 0.058428864740460905 0.45711866008747837 0.48445247517206075 0.4 0.4
2005 0.05842925239867393 0.4571319033722969 0.4844388442290291 0.4 0.4
2006 0.05842963948936826 0.45714512723228723 0.4844252332783445 0.4 0.4
2007 0.05843002601364371 0.457158331705223 0.4844116422811333 0.4 0.4
2008 0.05843041197259759 0.45717151682878665 0.48439807119861583 0.4 0.4
2009 0.05843079736732449 0.4571846826405696 0.4843845199921058 0.4 0.4
2010 0.05843118219891632 0.45719782917807283 0.48437098862301087 0.4 0.4
2011 0.05843156646846247 0.4572109564787064 0.48435747705283105 0.4 0.4
2012 0.05843195017704969 0.4572240645797906 0.4843439852431597 0.4 0.4
2013 0.058432333325762115 0.457237153518555 0.48433051315568293 0.4 0.4
2014 0.05843271591568118 0.45725022333214027 0.48431706075217856 0.4 0.4
2015 0.05843309794788593 0.4572632740575974 0.4843036279945167 0.4 0.4
2016 0.058433479423452665 0.457276305731888 0.48429021484465934 0.4 0.4
2017 0.05843386034345521 0.4572893183918847 0.4842768212646601 0.4 0.4
2018 0.05843424070896476 0.45730231207437166 0.4842634472166635 0.4 0.4
2019 0.05843462052104998 0.45731528681604494 0.48425009266290514 0.4 0.4
2020 0.05843499978077693 0.45732824265351146 0.4842367575657116 0.4 0.4
2021 0.0584353784892092 0.457341179623291 0.48422344188749983 0.4 0.4
2022 0.05843575664740778 0.4573540977618156 0.4842101455907767 0.4 0.4
2023 0.058436134256431196 0.45736699710542966 0.4841968686381391 0.4 0.4
2024 0.05843651131733531 0.4573798776903903 0.4841836109922743 0.4 0.4
2025 0.05843688783117369 0.45739273955286835 0.4841703726159579 0.4 0.4
2026 0.058437263798997156 0.4574055827289472 0.4841571534720556 0.4 0.4
2027 0.05843763922185414 0.4574184072546242 0.4841439535235218 0.4 0.4
2028 0.058438014100790664 0.4574312131658103 0.48413077273339905 0.4 0.4
2029 0.05843838843685007 0.45744400049833117 0.4841176110648188 0.4 0.4
2030 0.05843876223107333 0.457456769287926 0.48410446848100064 0.4 0.4
