mass s_L res ratio channel
688.3115477249435 0.419079583510775 1 0.9895978539668007 31
1015.2753276077697 0.1323560059041572 1 0.1779141783996708 31
909.0906474365103 0.35775541456033244 1 0.6200748476404333 31
701.698926502444 0.5206018545688036 0 1.224876759276164 31
654.7113039249208 0.2900709809257733 1 0.6849620728775245 31
803.4287747185487 0.021235222913150276 1 0.04117434317879188 31
986.1309966379508 0.490169785322931 1 0.7007510359674972 31
655.2479839928798 0.93022357636846 0 2.1965929410633818 31
628.0171282959539 0.763553947518771 0 1.8030259110272966 31
1028.3264195125876 0.9948173795249647 0 1.3037325754198628 31
748.9356882718706 0.9319608375708394 0 1.992145279130028 31
828.7677892111338 0.7712720645011779 0 1.4607215753155214 31
940.1929689075629 0.0011233297785148144 1 0.0017932386654320625 31
1003.2232609118412 0.12595968556894843 1 0.17343274710752746 31
743.2948160028604 0.5101839602688776 0 1.1026060213836246 31
988.3019597057502 0.757584489072768 0 1.077729250451031 31
987.2226024897777 0.7036743505898223 0 1.0034882117906543 31
821.1816095955875 0.947351388002 0 1.8067688413019523 31
791.999453749745 0.2940649261861189 1 0.5802030594479922 31
1096.0181977804398 0.4937432313364981 1 0.5726349982733154 31
865.577702359117 0.12242648105317988 1 0.2242942344944519 31
744.6187320023994 0.70941489870578 0 1.5292186192022779 31
1065.1184618242173 0.5026456754088894 1 0.6152648262372411 31
948.2521419317495 0.30444206628541837 1 0.4762535342884909 31
1093.1259176310475 0.7218648140710657 1 0.8413414234651097 31
1192.8657292013354 0.3560324577612999 1 0.41634441596752997 31
946.073145304531 0.15870249673644843 1 0.24961940711085068 31
678.9291975531617 0.1447125196097031 1 0.3417183859165708 31
1187.357696529517 0.1496496321646139 1 0.17484356515236685 31
716.7800161181086 0.717592978974578 0 1.6357763655604893 31
717.8571122245945 0.003337943479972183 1 0.007592062603515017 31
1117.2286386747119 0.7338657278932174 1 0.8477467019116374 31
858.8803481066893 0.4778813688315011 1 0.8807458075628376 31
1169.9010442532172 0.035205667098269444 1 0.04101621049316873 31
899.7449464055107 0.38285130057002914 1 0.6807787780320502 31
939.702837507925 0.8785532754186753 0 1.4042348177822588 31
869.0752253347711 0.7425666115555152 0 1.3562285510723942 31
808.3103751599132 0.7786285067294718 0 1.5028458063002483 31
1028.059520244317 0.4174388438164687 1 0.547344340264186 31
754.1380069588937 0.5443840270562781 0 1.1520606172015537 31
1185.3595173427057 0.7284711971353363 1 0.8508349004398313 31
743.7864198562287 0.849585306548657 0 1.834352245254562 31
1111.4099138111355 0.11529226241529089 1 0.13305878949971264 31
642.648871705647 0.5155708211654114 0 1.21744842332572 31
1008.21663179486 0.33618455265811376 1 0.45827316892973785 31
1025.9896028091564 0.6955994068083907 1 0.9157087633523895 31
1049.2085531934058 0.21643124845231854 1 0.2727042575320766 31
839.6663957095245 0.4278736797155912 1 0.802336834392172 31
745.5682049584871 0.9717809447655167 0 2.0908993829313953 31
1111.3851478383644 0.4404083716849352 1 0.5082732395165585 31
969.484845503765 0.5443793410548056 1 0.80886603343858 31
787.2145817768925 0.5807734284556839 0 1.1557766962393816 31
1191.02735754628 0.37664978859415443 1 0.44032258006943326 31
924.6019857202668 0.27705975845467434 1 0.4605176206425353 31
1008.9507339952635 0.14589298668165585 1 0.19858425747092032 31
1018.6165461927732 0.84785300582323 0 1.1322414137785404 31
736.9988781406562 0.9379835181853282 0 2.0524640400369156 31
1026.3284677236747 0.7058385154455953 1 0.9285809418861701 31
1145.3571962671267 0.9257960270438719 0 1.0743191439972948 31
1077.976535518519 0.5575190152409252 1 0.6670507854097344 31
619.5544074220875 0.6176747407731977 0 1.4585525565287785 31
813.6999566367788 0.06221366294324793 1 0.11947802161975464 31
1178.197317090797 0.1462340553432795 1 0.17059884945263862 31
661.2170522294234 0.8146520492923489 0 1.9236869354401207 31
1016.058831073686 0.022707993163447293 1 0.030477268070713433 31
1000.1877976686484 0.9678194756184533 0 1.340792186111027 31
1162.5252281270791 0.2446667488433505 1 0.284707435850103 31
702.254276847586 0.1860972727808511 1 0.43733366150618086 31
817.1779611780448 0.7019008922317952 0 1.3436180699911333 31
996.0822973955765 0.8864363168793639 0 1.2392162115826844 31
1164.2465382353155 0.5196314485206103 1 0.6048398166959134 31
1082.7176415438573 0.4968199694493244 1 0.5895270647233088 31
1001.4349383788051 0.5764978904683579 1 0.7966487138320949 31
1040.7835571143107 0.45128895380873457 1 0.5776095417722996 31
1155.479100699134 0.7982675086580503 1 0.9278483444111503 31
624.9349374212597 0.5020731441381548 0 1.1855755458454773 31
948.6394995793044 0.7323860286627732 0 1.144603904949436 31
922.6015087491323 0.8228192721510538 0 1.3749288848032017 31
1159.364394426178 0.7636271924476715 1 0.8881431695506079 31
658.5213175854268 0.746840661228261 0 1.7635598217769806 31
627.5720171623159 0.8059448886619753 0 1.9031261927721583 31
1097.0951798834658 0.5168707158025165 1 0.5983628338528231 31
1014.9778124189831 0.26095851194439357 1 0.35098852454283624 31
1141.620439381261 0.3453218230724676 1 0.40047923805031826 31
1157.3249418483338 0.029869809252170865 1 0.03472887332917746 31
869.7717277155957 0.15695763504044258 1 0.28649200522335305 31
790.1338810210711 0.11603088592354593 1 0.22970002062023076 31
686.8558578595271 0.05218165482791415 1 0.12321968348241544 31
935.5486611722981 0.6632888838808993 0 1.0714831087124232 31
1090.2622727304638 0.925513035044081 0 1.083996442194134 31
872.755426240401 0.6174569521112483 0 1.124069311755271 31
809.0877681220459 0.9874387948669407 0 1.904490976309208 31
866.8636875299685 0.4262905413667899 1 0.7801054596323204 31
1110.0252713549835 0.8506590069416653 1 0.9815271821462652 31
948.4684474398122 0.8753618978364283 0 1.368634590811934 31
1120.2721991768083 0.04407215825402133 1 0.05093618176406825 31
796.0726226862826 0.06645220365807025 1 0.13016543704062816 31
1054.2574334575002 0.5630834576176179 1 0.7029357008776099 31
1189.8258138482074 0.709020179875337 1 0.8287183006928786 31
889.1676171946058 0.5688878472533144 0 1.0208819826896445 31
942.0841061531685 0.6391616146082725 0 1.0154560038865794 31
974.9260163441168 0.12051770991079525 1 0.17679774970984283 31
737.4847840824297 0.2531298846522887 1 0.5533572993902363 31
1128.2699130101714 0.4294785843120623 1 0.49700715978555965 31
658.8262680775732 0.42087696201520763 1 0.9938421120522268 31
813.4102893836255 0.23171863382326985 1 0.44512316690994974 31
1043.0573402717794 0.0690572130506546 1 0.08801179224174996 31
1058.409129651584 0.8788628313229605 0 1.088876339799521 31
943.6272847473775 0.937160163582908 0 1.4831121207936215 31
1140.3327661362218 0.2897869828870895 1 0.3360041173780492 31
717.6961182264823 0.2292905374846793 1 0.5216882184738858 31
741.554452963715 0.1059536416955753 1 0.22976920869599948 31
1116.6191544380154 0.37205796448728456 1 0.4297516510357854 31
1119.4545003257583 0.1183172985026475 1 0.13672665648959387 31
1010.1795818321577 0.34542106304278175 1 0.46902523642053706 31
929.1697570909637 0.547806476566151 1 0.8996773915891488 31
770.6584440275349 0.8730426166686337 0 1.7908665709263194 31
866.3582864289715 0.6897207423912812 0 1.262744330145695 31
618.0666190086168 0.8270849852224861 0 1.9530455756580454 31
685.953897758496 0.3475234486175689 1 0.8206280441391286 31
949.4138370811401 0.20702132154775654 1 0.3229201209061074 31
1087.5046385365483 0.8892327417102334 0 1.0464555368588073 31
1029.4480205320815 0.7487573324325884 1 0.9791561687713204 31
879.4458562323316 0.728346996181251 0 1.3181692842098378 31
876.5398403186573 0.7756270298250106 0 1.4073207514851114 31
639.5156624450044 0.5694728583439711 0 1.3447305492395678 31
604.789232781289 0.8211966531126447 0 1.939141102501593 31
810.9473101110134 0.576942054563793 0 1.1108295810302073 31
667.8120730190662 0.47208954624476185 0 1.1147734707815118 31
1023.5005546853217 0.31749333082763265 1 0.4199743073150611 31
800.8195033396 0.7547214851492278 0 1.4669715820713516 31
1074.5304336939023 0.416415131833608 1 0.501253258589208 31
843.2773326024987 0.22364013362197832 1 0.417993425300246 31
829.4369213715477 0.5112632817329585 1 0.9676940136432837 31
1108.7519520908008 0.12348079944611678 1 0.14244836307316955 31
964.0986636329841 0.4739399660974757 1 0.7132832847287102 31
751.6416211970371 0.5605746266367224 0 1.1920293947952287 31
888.9076211281615 0.7874066090141312 0 1.4133380653636438 31
952.2209257451265 0.419248814402294 1 0.6494380795160591 31
892.5946336277642 0.8638334953807235 0 1.545566515921274 31
673.5914197415258 0.015392086222144385 1 0.03634625997740693 31
929.2998538283127 0.6013601629241074 1 0.9872945368351188 31
800.3010817305819 0.4425975088695937 1 0.8607080979728945 31
1075.387506316843 0.5387745841041058 1 0.6475627265271343 31
1095.7735911371547 0.042296514143563724 1 0.04907517513197347 31
845.6998138270212 0.5448322501909187 0 1.0160884199403502 31
620.3720128880077 0.03781784998510451 1 0.08930156624042654 31
797.2915060073447 0.8147799799116464 0 1.5925324604909994 31
884.6788664013894 0.1994807416285117 1 0.35937424117374217 31
1120.3031453961762 0.8641600618226144 1 0.9987537446820726 31
982.1317114271795 0.11513218093166055 1 0.16610450881857597 31
919.416334717465 0.8489460836035224 0 1.4306984307932908 31
759.2042199553072 0.23008727253614647 1 0.48224151339576893 31
634.2472234463719 0.6678889041993817 0 1.5771262840986213 31
940.1914753195814 0.047470021801577555 1 0.07577952885982131 31
1191.5798963161103 0.6034514187160921 1 0.7055285408600065 31
948.9264559789443 0.9226971063645206 0 1.4410022333512327 31
1003.214433738895 0.4213122733680751 1 0.5801113730630347 31
1117.027106841406 0.8271242634049535 1 0.9554460998582279 31
717.2602416441605 0.9053742867395854 0 2.0617851916612655 31
1067.7556592102824 0.48283144934397826 1 0.5882291212764441 31
940.0149346038721 0.8184779963310109 0 1.3071763949847897 31
908.3164621761448 0.2481129338831486 1 0.43095825128050325 31
1158.107687966511 0.5485943477102522 1 0.6379176025053938 31
1128.5738528725265 0.853220732526588 1 0.9874242588236134 31
818.8634655763209 0.4688543973215289 1 0.8961075244522975 31
629.8334680829888 0.4207799185553799 1 0.9936129574874004 31
1010.8186312050523 0.13282271549786495 1 0.18012250176637468 31
919.9777979641906 0.09705521263539196 1 0.16331787980956705 31
999.0933290111024 0.08736855700650115 1 0.12132679134925953 31
1130.3912979909662 0.15796619484934094 1 0.18286630986530283 31
971.9145856883479 0.16096635107633117 1 0.23780630274105727 31
850.4945025310308 0.030959547552314337 1 0.05748931437882465 31
998.2193944989672 0.035729362854519775 1 0.049712540493516755 31
1157.5462367283983 0.4603833731964283 1 0.5352952970579276 31
699.7207293123025 0.4546171153553291 0 1.073514767680502 31
847.3183644691223 0.8250344025547988 0 1.5364078048250975 31
925.1672403539837 0.45183542419425315 1 0.7499020739949802 31
741.0609308511355 0.1163293962701919 1 0.25251472131522656 31
1072.3804468560343 0.09019743969412142 1 0.10898702296259939 31
1061.359450010918 0.6347851244264706 1 0.7822841603009713 31
737.7985139538341 0.623698389157994 0 1.3625959375869274 31
656.663240293457 0.02741936336308004 1 0.0647469936710536 31
830.0920489439284 0.6203165580169382 0 1.1734002248980642 31
626.7358158117596 0.878678008787462 0 2.0748752886968957 31
839.4106543822566 0.4379206454571536 1 0.8213673368832511 31
888.166085960019 0.7635231930628155 0 1.3713527982596438 31
654.9129496473823 0.37780656891185316 1 0.8921373994830205 31
801.6315329697945 0.492187798561568 1 0.9559475656344031 31
873.4918160033026 0.3563983514387483 1 0.6483959550057853 31
1104.1169486635877 0.11160210924261171 1 0.12864927996627698 31
1161.995184218016 0.9776823520002464 0 1.1375863051823347 31
1175.9457461932395 0.9074004605288064 0 1.0582001739224012 31
938.9484048641169 0.9867545341239364 0 1.580208984654596 31
1092.827059998696 0.6827317526585511 1 0.7961377050822296 31
720.9144280983456 0.26507919065223795 1 0.5991410546118625 31
1051.5463344040477 0.17060962040447825 1 0.2140450652511185 31
824.6702398432969 0.26025281329610395 1 0.49475494582029667 31
773.4435067702804 0.3424830601200013 1 0.6989159100161227 31
854.2620451204946 0.6711580612303918 0 1.242077669018854 31
777.5834620981371 0.3591358459826429 1 0.7273328406871109 31
837.6126752417777 0.032625425240577655 1 0.06129257543015528 31
850.0390067541686 0.02029105842741885 1 0.0376942506260353 31
697.7395881482381 0.430331590751025 0 1.0161678961637717 31
996.1714127805037 0.2068541388708165 1 0.2891197185327725 31
1036.9691748466223 0.9696147975574638 0 1.2499610955796467 31
800.5375261446663 0.08067335822712651 1 0.15684850580513066 31
711.0282682595739 0.8593143118449974 0 1.9823816349300505 31
747.7237717410658 0.1935882035147044 1 0.4147846566936697 31
726.3204933736333 0.7299210172151022 0 1.6317296924882665 31
895.5632807542656 0.8545332399390405 0 1.5250047512520128 31
965.1699469101566 0.714869882492244 0 1.0731326793744362 31
673.5126118083508 0.655288768218376 0 1.5473728243332099 31
1044.6636329881067 0.6785937947496673 1 0.8622655524801939 31
1154.0350047231236 0.7981786298280388 1 0.9275283565393939 31
1079.60341446269 0.045358876419513416 1 0.05411587878127811 31
1195.4491389808256 0.9410252551021139 0 1.1008979771379281 31
675.7848507282434 0.5954764127517651 0 1.4061343079764812 31
1175.4101903789979 0.20356093328734637 1 0.23736982918608432 31
631.8496419409252 0.4718652255108112 0 1.1142437687257396 31
621.8414397811383 0.2422785300910334 1 0.5721068810648782 31
973.1320021032996 0.2555260894010114 1 0.3764288382984371 31
711.9021419324986 0.34345311857905825 1 0.7908793435588803 31
836.2626894887344 0.3049875229714223 1 0.5736769210452973 31
732.1770468548518 0.21172928478152464 1 0.4677701314991398 31
998.7131212912163 0.2216317382952614 1 0.3080337987177128 31
1096.6169674147409 0.9161067155183523 0 1.0614050573598335 31
1104.895487396033 0.43545146742671026 1 0.5020291850263424 31
899.2364011817161 0.08048531227597344 1 0.14318011381018478 31
1075.960048985375 0.3154329128151897 1 0.37874255340813184 31
1137.1783444454493 0.9740495910561326 0 1.1288228070715907 31
914.2922059749853 0.06694018694930104 1 0.11438297820027613 31
1171.6994015112668 0.7132780599876187 1 0.8312439166312872 31
1180.9344353705635 0.35142648198208193 1 0.41016170514387595 31
1137.5833616547034 0.1933565620615415 1 0.22409491114310828 31
1167.312758966614 0.35343800914209633 1 0.4115986844824536 31
933.4246922066409 0.994495957395464 0 1.6153335222886764 31
827.7033095692642 0.43101575021343175 1 0.8171035646714893 31
706.1008130509321 0.9783732249358839 0 2.2805279327489423 31
906.1218376179431 0.5001523287238601 1 0.8740359092718164 31
951.1925636384383 0.29337202195931333 1 0.45560279768886286 31
865.2121398552613 0.07290104325229807 1 0.13360334659197395 31
920.2632843183248 0.23203368227770227 1 0.3901523107824503 31
1003.4747386008539 0.11760991349227656 1 0.16185391152316855 31
973.072574301143 0.2556012877057253 1 0.37659205615652475 31
661.569175140021 0.636325298887273 0 1.5025932423821786 31
1189.6695604528022 0.12627822252586762 1 0.14759299807484613 31
873.7072015498213 0.3639795542598171 1 0.6620628383900651 31
1020.5590939920497 0.8766225348506761 0 1.1662283689925115 31
988.9651392212248 0.9306124601227587 0 1.3218928553299134 31
1179.3296377417905 0.7258829516823602 1 0.8469816931610471 31
709.6385625971383 0.45673612624538396 0 1.0567294066751944 31
1086.119741312475 0.36947941616695923 1 0.435846770558586 31
918.8169479239234 0.005882022112814633 1 0.009928713263095086 31
1078.3340291083994 0.2231320701909103 1 0.2668020325679826 31
1169.5045066097364 0.7867510159882761 1 0.9165419434693262 31
692.0009207775526 0.5316215040050788 0 1.2553498671511936 31
710.5176830181539 0.349989233830278 1 0.8082646560165159 31
686.0962499896211 0.49717950889395135 0 1.1740199102900752 31
1048.719374799155 0.5740870331664167 1 0.7240058252203325 31
672.550198656281 0.15747565690829068 1 0.37185675050774675 31
1190.9496794319555 0.2007294812306536 1 0.23465991136160513 31
862.0634248492765 0.70986338579866 0 1.3045882210345725 31
1112.7459212341628 0.771602269077358 1 0.890697248530333 31
1146.0539815861482 0.7530593842614098 1 0.8739691501630911 31
896.7096916382798 0.4385319111483099 1 0.7818320265776753 31
993.0148108997255 0.29569801689800934 1 0.4162174748838505 31
1099.8868300261859 0.7662845988712014 1 0.8829197963817419 31
1093.8751907657713 0.279831210622304 1 0.32572960766933207 31
688.8320638996287 0.9016082889488737 0 2.129021939909283 31
1155.5914233974186 0.704470708230984 1 0.8188406147414549 31
810.8109296293527 0.9454133518120286 0 1.820506309756506 31
672.0629236959306 0.28967346522083715 1 0.68402339510843 31
1167.4962931874584 0.5410718816757597 1 0.6301277565148147 31
1195.1004251321874 0.5434922985621281 1 0.6357912270800095 31
931.4433758270466 0.18569293304829504 1 0.3031679598919738 31
1086.05161681396 0.9818942814619744 0 1.1584024063460154 31
1191.4364596593903 0.4649058217630381 1 0.5435345090263592 31
1088.0360259898205 0.3323258405778532 1 0.3907254744515243 31
679.4387373447897 0.10839561048731117 1 0.25596108170921283 31
735.2379248554357 0.9793168951961762 0 2.1504150925268264 31
1124.433479840214 0.588622761389697 1 0.6807535517562656 31
1052.4377039376611 0.5839997444133708 1 0.731481539489511 31
743.5043760642434 0.4754757122748281 0 1.027173346672434 31
727.3708467944286 0.6396261717372468 0 1.4268414651335997 31
882.3267541673364 0.2787171951177232 1 0.5031548524799963 31
699.166668632866 0.7606874221980526 0 1.7962570121896093 31
1100.5614301885037 0.7197951945303281 1 0.8292705315918169 31
1008.4507130319369 0.11986165324131404 1 0.16331420150670223 31
1079.5488499911457 0.8075923377511456 1 0.9635983352018619 31
980.0746263005044 0.800085225597501 0 1.1597806788371878 31
933.9928450681127 0.6920033646490197 0 1.1223553758687488 31
1177.6236491649192 0.8189784266543091 1 0.9553435710737662 31
690.262659461451 0.8689707127262901 0 2.0519528660165047 31
661.1326086257336 0.17674307300352377 1 0.41735406025401794 31
929.346651694167 0.8217410319083107 0 1.3489441921815521 31
741.4751874654028 0.9894957636063882 0 2.146137364309204 31
1074.9054827905036 0.3533348298464726 1 0.4250401822505803 31
752.1840135097179 0.9884289559376844 0 2.0996428994884586 31
1117.976490737876 0.4084655276785558 1 0.47190777633343584 31
969.4558226285596 0.1294515509154025 1 0.19235877841999235 31
1068.2585601316819 0.29743606621631646 1 0.36203864323107027 31
1099.7884178634517 0.6179123159243238 1 0.7120822583853239 31
1086.1544527773299 0.540051418054241 1 0.6370193742879141 31
987.7311531982837 0.37415720130779073 1 0.5329592276466423 31
934.0937513282979 0.5539012541963186 1 0.8981347447418248 31
1137.9303257374572 0.6528663151764971 1 0.7566963639735073 31
603.3035694576964 0.37443916487666296 1 0.8841857455781778 31
742.0192694908006 0.8945718299668688 0 1.9381828583999696 31
892.4780201840847 0.9900391175463918 0 1.7715519367274681 31
696.5651577310284 0.7187507655851965 0 1.697229459859425 31
1106.7897083111986 0.5403734418344569 1 0.6231824628290965 31
642.1107313834771 0.46927577140813015 0 1.1081291348380862 31
1075.5869526438414 0.762677167796953 1 0.9163533730694418 31
1115.6212815370693 0.4205769248062785 1 0.4857163540172613 31
1081.8541162441802 0.006794713059772084 1 0.008074735453655614 31
999.1185258623766 0.2526810872500205 1 0.3508731345977006 31
1190.3606857926316 0.22392945688249621 1 0.26175642450691977 31
964.6701372151822 0.7642420815650213 0 1.148618894853673 31
1117.4556667933712 0.8899077194750586 0 1.0280407479525746 31
1053.8671340553133 0.7502813398572068 1 0.9372967597981126 31
1102.0298370342368 0.5413430437821779 1 0.6238240563741323 31
864.4809550827838 0.13020167528263504 1 0.23877124596072227 31
639.6879665880097 0.9081504537737596 0 2.144470347624038 31
617.5107229320948 0.41297200357402 1 0.9751756577154103 31
827.310650987706 0.7551766261069517 0 1.432151810097727 31
1151.8322887703275 0.4888875275706899 1 0.5679124210719655 31
799.8315641659764 0.7564651921330746 0 1.4719326415276843 31
882.7380912063988 0.5253500992643525 1 0.9480486151167614 31
1030.86909902199 0.6841451228413495 1 0.8922329401730029 31
752.7336087070087 0.9496626836452765 0 2.0151633688434223 31
950.967749642413 0.20550970337030694 1 0.31933113003731617 31
1192.6914341554623 0.3281098200240131 1 0.38368079470602323 31
902.4858374664573 0.9905677098371709 0 1.7487295957085398 31
1123.6277685230489 0.6255447445265888 1 0.7233607240428157 31
775.431840050643 0.20720414221187544 1 0.42129928567146757 31
732.5343450242117 0.41516891295106173 1 0.9165705919892732 31
1086.2288247198926 0.03425392893031676 1 0.04039913875697476 31
741.3853666567527 0.048552982993978144 1 0.1053261353906278 31
738.4181518296028 0.8323639253808418 0 1.8162407911722598 31
1005.4204490510831 0.2631244777582291 1 0.3606949484940644 31
1005.904075706524 0.0796145957366774 1 0.10903096781448489 31
936.4286853626195 0.6809933596304789 0 1.09760126552945 31
895.9467009451373 0.17223308776021773 1 0.3072663262716835 31
695.2939495102547 0.5900539391802561 0 1.3933298946366481 31
745.2614443380963 0.9521374935520961 0 2.0498599355466913 31
812.2968655993827 0.97907514633088 0 1.8827178409667402 31
1156.476750488201 0.8747998303714662 0 1.0169681015282226 31
1150.969391071294 0.777533767300827 1 0.9030901073508284 31
1101.2793676207752 0.27953004284669636 1 0.3220814992329688 31
1077.6561202322157 0.07769280624542807 1 0.09300879677452557 31
609.4274725486113 0.49734096093048774 0 1.174401156705223 31
1114.28570077525 0.5665847508246296 1 0.6541975984509123 31
660.0222714914249 0.9981682249201023 0 2.3570347307396022 31
930.999350622748 0.15764213865907994 1 0.25766847715727914 31
1002.8257635313271 0.7498567408139066 0 1.0332995177057867 31
668.0539004085447 0.25049995552633786 1 0.5915206279698647 31
614.5570958576071 0.6648298358497019 0 1.5699027218133375 31
835.7416967291446 0.5941001717406894 0 1.1180239193749357 31
721.4842383071865 0.0033979550098074407 1 0.007671223606395358 31
902.3782904697969 0.17721709277699527 1 0.31295022719019455 31
1133.2379099561695 0.8087918570811256 1 0.9367108336990927 31
758.2397407997587 0.29796239754400167 1 0.6256472245128231 31
722.5665905652307 0.8944516384887302 0 2.014853856188545 31
1063.9566565382438 0.9839991963532994 0 1.2069817661378153 31
874.5982798723444 0.025086429863038773 1 0.045595333886332294 31
878.1782482326455 0.5811625994830156 0 1.052963146553434 31
1007.8027895935323 0.3051925305543435 1 0.4163702402612273 31
645.6095444574411 0.5689478975974102 0 1.3434909278200238 31
1041.6614277426502 0.4057367301109782 1 0.5184532820272333 31
639.4647568006415 0.831805706872592 0 1.9641928999323124 31
848.3919786217896 0.31204434663729197 1 0.5805378856844746 31
976.4211344070242 0.5512256726016926 1 0.8058289396482431 31
710.5220000774916 0.0627685501662919 1 0.14495629430500448 31
1156.643165035489 0.21122617236057983 1 0.2455602482090442 31
1129.9976762770027 0.8483360732607316 1 0.9819964942975744 31
771.120304045432 0.5933813209066843 0 1.216155369740378 31
1108.7234740067217 0.9361967360183393 0 1.079998537382159 31
649.1052102220145 0.06204491829802472 1 0.14651040139656935 31
769.0443453750629 0.5264066156601734 0 1.0830631484329962 31
689.8581365258622 0.9461648439815313 0 2.234236016126236 31
784.3576117922862 0.10876545290186634 1 0.21757095072317922 31
1071.0445115317916 0.793365808288733 1 0.9609093210036088 31
1068.8026192312832 0.9920295092335721 0 1.2063260941870078 31
1006.9587504884607 0.47612576167911624 1 0.6506699989227585 31
616.0725531949518 0.7457056227235188 0 1.7608795870133283 31
1185.7286281347324 0.3020547524005497 1 0.35281305197682633 31
997.0327038158405 0.3259629497610186 1 0.45472723563207806 31
600.4143445228434 0.5528847770868935 0 1.3055601141734827 31
713.5584695473533 0.7017051341313117 0 1.6102725003415532 31
1094.260914789355 0.21446619930498445 1 0.24947920001824214 31
840.7080147285806 0.7741770648111539 0 1.4503437475690786 31
1121.866186523182 0.5640942188364528 1 0.6521163420669777 31
632.6974312661391 0.5731168286201376 0 1.3533352756617043 31
1008.8571105086905 0.797699763967932 0 1.0860028399904271 31
901.1808733953085 0.8285858241351649 0 1.4681494945870688 31
931.6351389630356 0.07905257466339488 1 0.12899941276710877 31
704.1308697690947 0.015016673277146397 1 0.03514916160590496 31
1017.9245727055063 0.28293122111065383 1 0.3783447662827649 31
907.1777657484114 0.21577888382239774 1 0.3759786034579081 31
755.0562140138259 0.1123943972034902 1 0.23743829150510598 31
635.6677512833257 0.7593670666623022 0 1.7931391771624154 31
988.7604284839233 0.4416399663674567 1 0.6276198492017173 31
625.0361026398303 0.7152126584845682 0 1.6888747145278706 31
807.7866114730367 0.921096143713739 0 1.7786959233514592 31
1169.5481088423994 0.9495118320612975 0 1.1061613581575094 31
1131.4177340564843 0.5065322635881278 1 0.5864736240370945 31
658.8490583317499 0.07912889631757691 1 0.18685182734658862 31
909.4448622393727 0.7348653526359775 0 1.2724531147407692 31
1047.665466782988 0.9948706280355509 0 1.257122143618641 31
693.5004226841756 0.9104571043031326 0 2.1499171804060033 31
739.6097708646646 0.6112491428473994 0 1.3306278968495515 31
781.8886744600092 0.7397714693112755 0 1.4864661405817012 31
859.7644123313808 0.858776027396992 0 1.5814953760054262 31
686.2439813960565 0.9031109122899692 0 2.132570174879862 31
941.6381822028843 0.3044285129214144 1 0.48420069247397657 31
1180.4373061038464 0.703464533114157 1 0.8209708971961335 31
1077.741797244593 0.2660575106522488 1 0.3184589676875832 31
1043.9371420108575 0.04004208938480425 1 0.05094899984075271 31
846.8791945916478 0.6664737921878529 0 1.2416223602983893 31
621.4593173321963 0.5548363606566807 0 1.3101685059646533 31
803.9375477606377 0.80277262840682 0 1.5558045219882288 31
1167.6754390312021 0.18113773012152967 1 0.21095760052385068 31
874.0071855305757 0.6059338700165782 0 1.101876016684814 31
667.1444848958682 0.012315420291300838 1 0.029081143464143852 31
1173.3807206249087 0.20043171037719465 1 0.23364392667609415 31
866.8429404520546 0.18027035678206094 1 0.3298981822249309 31
1100.9129943030766 0.2937987618724326 1 0.33850238570170255 31
1177.3035241403659 0.7345816699021246 1 0.8568496817493872 31
867.8556544426159 0.6662389054549117 0 1.2181368313195897 31
1097.2013482742168 0.0951053921921784 1 0.11008030533927991 31
696.2583422595286 0.6548418962422274 0 1.546317598629085 31
1075.6197912704588 0.26737972339494653 1 0.3212370305305636 31
851.514900052732 0.36678775914792394 1 0.6804702110656272 31
667.617440775129 0.4958928453400986 0 1.170981634168382 31
837.7918587212306 0.587033876524417 0 1.1026662341161417 31
616.5888302343764 0.3331827126449497 1 0.7867644008093325 31
786.7700692512323 0.3448851657659183 1 0.6868942734080045 31
1060.9224493299298 0.23203172431679853 1 0.28617254849006957 31
1085.2393860731386 0.27367893234732965 1 0.32333017706653283 31
1027.7566442919187 0.3210468051452474 1 0.4212005126448002 31
981.2409723635421 0.34570948243185706 1 0.49978658374221224 31
979.6396337077733 0.6665795950203686 1 0.967224789211602 31
966.679494714014 0.8254732644033528 0 1.2347155429170047 31
692.119628740124 0.1674732882873391 1 0.39546475945577286 31
1026.7903887724378 0.834776021895809 0 1.0972305222994483 31
738.075536244578 0.8248233390420993 0 1.8010068125491796 31
684.2967670968974 0.30429400006508533 1 0.7185477443609218 31
907.4548967616477 0.6508354347239014 0 1.1331618575823208 31
683.6339819863596 0.8295403778671924 0 1.9588436421529372 31
985.3158395301008 0.9680808287685397 0 1.3865469166864512 31
1124.5185566178243 0.14458983129303404 1 0.16722321253628122 31
786.7545521368581 0.927370046075686 0 1.8470583040458635 31
1092.9220691369455 0.7788305317149957 1 0.9080516865020674 31
804.3319504334429 0.8481899676690248 0 1.6432169613173195 31
1102.2622792942664 0.28136813247486325 1 0.32425050163810293 31
1021.3596182857909 0.40453538377653986 1 0.5373414763777108 31
953.3528530021541 0.7915194693179255 0 1.222694589724925 31
909.4574813889461 0.13728943165798324 1 0.2377146957357113 31
1007.3504470242028 0.7315239873446829 1 0.9989119406550669 31
1102.751736038213 0.6235600183789821 1 0.718651116838113 31
714.958168990891 0.03965781661228629 1 0.09074267890215602 31
951.2753427886028 0.44065566625595176 1 0.6841924137782751 31
721.5862718739018 0.6098938796759851 0 1.3766092125847798 31
1135.4089517310363 0.22752466287749062 1 0.26360233985184733 31
720.0744597902635 0.019510340365387235 1 0.0441739159306623 31
