#mT Tbq kappa
1094.0 0.015348 0.15
1094.5 0.015319 0.15
1095.0 0.01529 0.15
1095.5 0.015261 0.15
1096.0 0.015231999999999999 0.15
1096.5 0.015203 0.15
1097.0 0.015174 0.15
1097.5 0.015144999999999999 0.15
1098.0 0.015116000000000001 0.15
1098.5 0.015087 0.15
1099.0 0.015057999999999998 0.15
1099.5 0.015029 0.15
1100.0 0.015 0.15
1100.5 0.01498 0.15
1101.0 0.01496 0.15
1101.5 0.01494 0.15
1102.0 0.01492 0.15
1102.5 0.0149 0.15
1103.0 0.014879999999999999 0.15
1103.5 0.01486 0.15
1104.0 0.014839999999999999 0.15
1104.5 0.01482 0.15
1105.0 0.014799999999999999 0.15
1105.5 0.01478 0.15
1106.0 0.014759999999999999 0.15
1106.5 0.01474 0.15
1107.0 0.014719999999999999 0.15
1107.5 0.0147 0.15
1108.0 0.014679999999999999 0.15
1108.5 0.01466 0.15
1109.0 0.01464 0.15
1109.5 0.01462 0.15
1110.0 0.0146 0.15
1110.5 0.01458 0.15
1111.0 0.01456 0.15
1111.5 0.014539999999999999 0.15
1112.0 0.01452 0.15
1112.5 0.014499999999999999 0.15
1113.0 0.01448 0.15
1113.5 0.014459999999999999 0.15
1114.0 0.01444 0.15
1114.5 0.014419999999999999 0.15
1115.0 0.0144 0.15
1115.5 0.014379999999999999 0.15
1116.0 0.01436 0.15
1116.5 0.014339999999999999 0.15
1117.0 0.01432 0.15
1117.5 0.0143 0.15
1118.0 0.01428 0.15
1118.5 0.01426 0.15
1119.0 0.01424 0.15
1119.5 0.01422 0.15
1120.0 0.014199999999999999 0.15
1120.5 0.01418 0.15
1121.0 0.014159999999999999 0.15
1121.5 0.01414 0.15
1122.0 0.014119999999999999 0.15
1122.5 0.0141 0.15
1123.0 0.014079999999999999 0.15
1123.5 0.01406 0.15
1124.0 0.014039999999999999 0.15
1124.5 0.01402 0.15
1125.0 0.013999999999999999 0.15
1125.5 0.01398 0.15
1126.0 0.01396 0.15
1126.5 0.01394 0.15
1127.0 0.01392 0.15
1127.5 0.0139 0.15
1128.0 0.01388 0.15
1128.5 0.013859999999999999 0.15
1129.0 0.01384 0.15
1129.5 0.013819999999999999 0.15
1130.0 0.0138 0.15
1130.5 0.013779999999999999 0.15
1131.0 0.01376 0.15
1131.5 0.013739999999999999 0.15
1132.0 0.01372 0.15
1132.5 0.013699999999999999 0.15
1133.0 0.01368 0.15
1133.5 0.013659999999999999 0.15
1134.0 0.01364 0.15
1134.5 0.01362 0.15
1135.0 0.0136 0.15
1135.5 0.01358 0.15
1136.0 0.01356 0.15
1136.5 0.01354 0.15
1137.0 0.013519999999999999 0.15
1137.5 0.0135 0.15
1138.0 0.013479999999999999 0.15
1138.5 0.01346 0.15
1139.0 0.013439999999999999 0.15
1139.5 0.01342 0.15
1140.0 0.013399999999999999 0.15
1140.5 0.01338 0.15
1141.0 0.013359999999999999 0.15
1141.5 0.01334 0.15
1142.0 0.013319999999999999 0.15
1142.5 0.0133 0.15
1143.0 0.01328 0.15
1143.5 0.01326 0.15
1144.0 0.01324 0.15
1144.5 0.013219999999999999 0.15
1145.0 0.0132 0.15
1145.5 0.013179999999999999 0.15
1146.0 0.01316 0.15
1146.5 0.013139999999999999 0.15
1147.0 0.01312 0.15
1147.5 0.013099999999999999 0.15
1148.0 0.01308 0.15
1148.5 0.013059999999999999 0.15
1149.0 0.01304 0.15
1149.5 0.01302 0.15
1150.0 0.013 0.15
1150.5 0.012979999999999998 0.15
1151.0 0.01296 0.15
1151.5 0.01294 0.15
1152.0 0.01292 0.15
1152.5 0.012899999999999998 0.15
1153.0 0.012879999999999999 0.15
1153.5 0.01286 0.15
1154.0 0.012839999999999999 0.15
1154.5 0.01282 0.15
1155.0 0.012799999999999999 0.15
1155.5 0.01278 0.15
1156.0 0.012759999999999999 0.15
1156.5 0.01274 0.15
1157.0 0.012719999999999999 0.15
1157.5 0.0127 0.15
1158.0 0.01268 0.15
1158.5 0.01266 0.15
1159.0 0.012639999999999998 0.15
1159.5 0.01262 0.15
1160.0 0.0126 0.15
1160.5 0.01258 0.15
1161.0 0.012559999999999998 0.15
1161.5 0.012539999999999999 0.15
1162.0 0.01252 0.15
1162.5 0.012499999999999999 0.15
1163.0 0.01248 0.15
1163.5 0.012459999999999999 0.15
1164.0 0.01244 0.15
1164.5 0.012419999999999999 0.15
1165.0 0.0124 0.15
1165.5 0.012379999999999999 0.15
1166.0 0.01236 0.15
1166.5 0.01234 0.15
1167.0 0.01232 0.15
1167.5 0.012299999999999998 0.15
1168.0 0.01228 0.15
1168.5 0.01226 0.15
1169.0 0.01224 0.15
1169.5 0.012219999999999998 0.15
1170.0 0.012199999999999999 0.15
1170.5 0.01218 0.15
1171.0 0.012159999999999999 0.15
1171.5 0.01214 0.15
1172.0 0.012119999999999999 0.15
1172.5 0.0121 0.15
1173.0 0.012079999999999999 0.15
1173.5 0.01206 0.15
1174.0 0.012039999999999999 0.15
1174.5 0.01202 0.15
1175.0 0.012 0.15
1175.5 0.01198 0.15
1176.0 0.011959999999999998 0.15
1176.5 0.01194 0.15
1177.0 0.01192 0.15
1177.5 0.011899999999999999 0.15
1178.0 0.011879999999999998 0.15
1178.5 0.011859999999999999 0.15
1179.0 0.01184 0.15
1179.5 0.011819999999999999 0.15
1180.0 0.0118 0.15
1180.5 0.011779999999999999 0.15
1181.0 0.01176 0.15
1181.5 0.011739999999999999 0.15
1182.0 0.01172 0.15
1182.5 0.011699999999999999 0.15
1183.0 0.01168 0.15
1183.5 0.01166 0.15
1184.0 0.01164 0.15
1184.5 0.011619999999999998 0.15
1185.0 0.0116 0.15
1185.5 0.01158 0.15
1186.0 0.011559999999999999 0.15
1186.5 0.011539999999999998 0.15
1187.0 0.011519999999999999 0.15
1187.5 0.0115 0.15
1188.0 0.011479999999999999 0.15
1188.5 0.01146 0.15
1189.0 0.011439999999999999 0.15
1189.5 0.01142 0.15
1190.0 0.011399999999999999 0.15
1190.5 0.01138 0.15
1191.0 0.011359999999999999 0.15
1191.5 0.01134 0.15
1192.0 0.01132 0.15
1192.5 0.0113 0.15
1193.0 0.011279999999999998 0.15
1193.5 0.01126 0.15
1194.0 0.01124 0.15
1194.5 0.011219999999999999 0.15
1195.0 0.011199999999999998 0.15
1195.5 0.011179999999999999 0.15
1196.0 0.01116 0.15
1196.5 0.011139999999999999 0.15
1197.0 0.01112 0.15
1197.5 0.011099999999999999 0.15
1198.0 0.01108 0.15
1198.5 0.01106 0.15
1199.0 0.01104 0.15
1199.5 0.011019999999999999 0.15
1200.0 0.011 0.15
