#mT Tbq kappa
1087.0 0.0070945999999999995 0.1
1087.5 0.0070825 0.1
1088.0 0.007070399999999999 0.1
1088.5 0.0070583 0.1
1089.0 0.0070462 0.1
1089.5 0.0070341 0.1
1090.0 0.007022 0.1
1090.5 0.0070098999999999995 0.1
1091.0 0.0069978 0.1
1091.5 0.006985699999999999 0.1
1092.0 0.0069736 0.1
1092.5 0.0069615 0.1
1093.0 0.0069494 0.1
1093.5 0.0069372999999999995 0.1
1094.0 0.006925199999999999 0.1
1094.5 0.0069131 0.1
1095.0 0.006900999999999999 0.1
1095.5 0.0068889 0.1
1096.0 0.0068768 0.1
1096.5 0.0068647 0.1
1097.0 0.0068525999999999995 0.1
1097.5 0.006840499999999999 0.1
1098.0 0.0068284 0.1
1098.5 0.006816299999999999 0.1
1099.0 0.0068042 0.1
1099.5 0.0067921 0.1
1100.0 0.00678 0.1
1100.5 0.006770849999999999 0.1
1101.0 0.0067617 0.1
1101.5 0.0067525499999999995 0.1
1102.0 0.006743399999999999 0.1
1102.5 0.00673425 0.1
1103.0 0.0067250999999999995 0.1
1103.5 0.006715949999999999 0.1
1104.0 0.0067068 0.1
1104.5 0.0066976499999999994 0.1
1105.0 0.0066885 0.1
1105.5 0.00667935 0.1
1106.0 0.006670199999999999 0.1
1106.5 0.00666105 0.1
1107.0 0.0066519 0.1
1107.5 0.006642749999999999 0.1
1108.0 0.0066336 0.1
1108.5 0.00662445 0.1
1109.0 0.006615299999999999 0.1
1109.5 0.00660615 0.1
1110.0 0.0065969999999999996 0.1
1110.5 0.006587849999999999 0.1
1111.0 0.0065787 0.1
1111.5 0.0065695499999999995 0.1
1112.0 0.0065604 0.1
1112.5 0.00655125 0.1
1113.0 0.0065420999999999995 0.1
1113.5 0.00653295 0.1
1114.0 0.0065238 0.1
1114.5 0.0065146499999999994 0.1
1115.0 0.0065055 0.1
1115.5 0.00649635 0.1
1116.0 0.006487199999999999 0.1
1116.5 0.00647805 0.1
1117.0 0.0064689 0.1
1117.5 0.006459749999999999 0.1
1118.0 0.0064506 0.1
1118.5 0.00644145 0.1
1119.0 0.0064323 0.1
1119.5 0.00642315 0.1
1120.0 0.0064139999999999996 0.1
1120.5 0.00640485 0.1
1121.0 0.0063957 0.1
1121.5 0.0063865499999999995 0.1
1122.0 0.0063774 0.1
1122.5 0.00636825 0.1
1123.0 0.0063590999999999995 0.1
1123.5 0.00634995 0.1
1124.0 0.0063408 0.1
1124.5 0.006331649999999999 0.1
1125.0 0.0063225 0.1
1125.5 0.00631335 0.1
1126.0 0.006304199999999999 0.1
1126.5 0.00629505 0.1
1127.0 0.0062859 0.1
1127.5 0.006276749999999999 0.1
1128.0 0.0062676 0.1
1128.5 0.00625845 0.1
1129.0 0.0062493 0.1
1129.5 0.00624015 0.1
1130.0 0.0062309999999999996 0.1
1130.5 0.00622185 0.1
1131.0 0.0062127 0.1
1131.5 0.0062035499999999995 0.1
1132.0 0.0061944 0.1
1132.5 0.00618525 0.1
1133.0 0.0061761 0.1
1133.5 0.00616695 0.1
1134.0 0.0061578 0.1
1134.5 0.00614865 0.1
1135.0 0.0061395 0.1
1135.5 0.00613035 0.1
1136.0 0.0061212 0.1
1136.5 0.00611205 0.1
1137.0 0.0061029 0.1
1137.5 0.00609375 0.1
1138.0 0.0060846 0.1
1138.5 0.00607545 0.1
1139.0 0.0060663 0.1
1139.5 0.00605715 0.1
1140.0 0.0060479999999999996 0.1
1140.5 0.00603885 0.1
1141.0 0.0060297 0.1
1141.5 0.0060205499999999995 0.1
1142.0 0.0060114 0.1
1142.5 0.00600225 0.1
1143.0 0.0059931 0.1
1143.5 0.00598395 0.1
1144.0 0.0059748 0.1
1144.5 0.00596565 0.1
1145.0 0.0059565 0.1
1145.5 0.00594735 0.1
1146.0 0.0059382 0.1
1146.5 0.00592905 0.1
1147.0 0.0059199 0.1
1147.5 0.00591075 0.1
1148.0 0.0059016 0.1
1148.5 0.0058924500000000005 0.1
1149.0 0.0058833 0.1
1149.5 0.00587415 0.1
1150.0 0.005865 0.1
1150.5 0.00585585 0.1
1151.0 0.0058467 0.1
1151.5 0.00583755 0.1
1152.0 0.0058284 0.1
1152.5 0.00581925 0.1
1153.0 0.0058101 0.1
1153.5 0.00580095 0.1
1154.0 0.0057918 0.1
1154.5 0.00578265 0.1
1155.0 0.0057735 0.1
1155.5 0.00576435 0.1
1156.0 0.0057552 0.1
1156.5 0.00574605 0.1
1157.0 0.0057369 0.1
1157.5 0.00572775 0.1
1158.0 0.0057186 0.1
1158.5 0.00570945 0.1
1159.0 0.0057003 0.1
1159.5 0.00569115 0.1
1160.0 0.005682 0.1
1160.5 0.00567285 0.1
1161.0 0.0056637 0.1
1161.5 0.00565455 0.1
1162.0 0.0056454 0.1
1162.5 0.005636250000000001 0.1
1163.0 0.0056271 0.1
1163.5 0.00561795 0.1
1164.0 0.005608800000000001 0.1
1164.5 0.00559965 0.1
1165.0 0.0055905 0.1
1165.5 0.0055813500000000005 0.1
1166.0 0.0055722 0.1
1166.5 0.00556305 0.1
1167.0 0.0055539000000000005 0.1
1167.5 0.00554475 0.1
1168.0 0.0055356 0.1
1168.5 0.0055264500000000005 0.1
1169.0 0.0055173 0.1
1169.5 0.00550815 0.1
1170.0 0.005499 0.1
1170.5 0.00548985 0.1
1171.0 0.0054807 0.1
1171.5 0.00547155 0.1
1172.0 0.0054624 0.1
1172.5 0.00545325 0.1
1173.0 0.0054441 0.1
1173.5 0.00543495 0.1
1174.0 0.0054258 0.1
1174.5 0.00541665 0.1
1175.0 0.0054075 0.1
1175.5 0.0053983500000000005 0.1
1176.0 0.0053892 0.1
1176.5 0.005380050000000001 0.1
1177.0 0.0053709000000000005 0.1
1177.5 0.00536175 0.1
1178.0 0.005352600000000001 0.1
1178.5 0.0053434500000000005 0.1
1179.0 0.0053343 0.1
1179.5 0.005325150000000001 0.1
1180.0 0.005316 0.1
1180.5 0.00530685 0.1
1181.0 0.005297700000000001 0.1
1181.5 0.00528855 0.1
1182.0 0.0052794 0.1
1182.5 0.005270250000000001 0.1
1183.0 0.0052611 0.1
1183.5 0.00525195 0.1
1184.0 0.005242800000000001 0.1
1184.5 0.00523365 0.1
1185.0 0.0052245 0.1
1185.5 0.0052153500000000005 0.1
1186.0 0.0052062 0.1
1186.5 0.00519705 0.1
1187.0 0.0051879000000000005 0.1
1187.5 0.00517875 0.1
1188.0 0.0051696 0.1
1188.5 0.0051604500000000005 0.1
1189.0 0.0051513 0.1
1189.5 0.005142150000000001 0.1
1190.0 0.005133 0.1
1190.5 0.00512385 0.1
1191.0 0.005114700000000001 0.1
1191.5 0.00510555 0.1
1192.0 0.005096400000000001 0.1
1192.5 0.005087250000000001 0.1
1193.0 0.0050781 0.1
1193.5 0.005068950000000001 0.1
1194.0 0.005059800000000001 0.1
1194.5 0.00505065 0.1
1195.0 0.005041500000000001 0.1
1195.5 0.0050323500000000005 0.1
1196.0 0.0050232 0.1
1196.5 0.005014050000000001 0.1
1197.0 0.0050049000000000005 0.1
1197.5 0.00499575 0.1
1198.0 0.004986600000000001 0.1
1198.5 0.0049774500000000005 0.1
1199.0 0.0049683 0.1
1199.5 0.004959150000000001 0.1
1200.0 0.00495 0.1
